print meta info for videos/12996639_1920_1080_24fps.mp4:
  duration time: 48.76 秒
  file size: 73.46 MB
  frame rate: 23.98 fps
  decoder: H.264 / AVC / MPEG-4 AVC / MPEG-4 part 10

帧类型与大小统计:
frame #1: size before decode=33599 bytes, size after decode=4147200 bytes, type=I, timestamp=0.000 seconds
frame #90: size before decode=16532 bytes, size after decode=4147200 bytes, type=B, timestamp=3.712 seconds
frame #91: size before decode=15995 bytes, size after decode=4147200 bytes, type=B, timestamp=3.754 seconds
frame #92: size before decode=149900 bytes, size after decode=4147200 bytes, type=B, timestamp=3.795 seconds
frame #93: size before decode=40935 bytes, size after decode=4147200 bytes, type=P, timestamp=3.837 seconds
frame #94: size before decode=16065 bytes, size after decode=4147200 bytes, type=B, timestamp=3.879 seconds
frame #95: size before decode=15578 bytes, size after decode=4147200 bytes, type=B, timestamp=3.921 seconds
frame #96: size before decode=148159 bytes, size after decode=4147200 bytes, type=B, timestamp=3.962 seconds
frame #97: size before decode=41279 bytes, size after decode=4147200 bytes, type=P, timestamp=4.004 seconds
frame #98: size before decode=16503 bytes, size after decode=4147200 bytes, type=B, timestamp=4.046 seconds
frame #99: size before decode=16683 bytes, size after decode=4147200 bytes, type=B, timestamp=4.087 seconds
frame #100: size before decode=145331 bytes, size after decode=4147200 bytes, type=B, timestamp=4.129 seconds
frame #101: size before decode=40133 bytes, size after decode=4147200 bytes, type=P, timestamp=4.171 seconds
frame #102: size before decode=15832 bytes, size after decode=4147200 bytes, type=B, timestamp=4.213 seconds
frame #103: size before decode=16688 bytes, size after decode=4147200 bytes, type=B, timestamp=4.254 seconds
frame #104: size before decode=148163 bytes, size after decode=4147200 bytes, type=B, timestamp=4.296 seconds
frame #105: size before decode=39403 bytes, size after decode=4147200 bytes, type=P, timestamp=4.338 seconds
frame #106: size before decode=16467 bytes, size after decode=4147200 bytes, type=B, timestamp=4.379 seconds
frame #107: size before decode=15686 bytes, size after decode=4147200 bytes, type=B, timestamp=4.421 seconds
frame #108: size before decode=143301 bytes, size after decode=4147200 bytes, type=B, timestamp=4.463 seconds
frame #109: size before decode=38606 bytes, size after decode=4147200 bytes, type=P, timestamp=4.505 seconds
frame #110: size before decode=15315 bytes, size after decode=4147200 bytes, type=B, timestamp=4.546 seconds
frame #111: size before decode=16222 bytes, size after decode=4147200 bytes, type=B, timestamp=4.588 seconds
frame #112: size before decode=145607 bytes, size after decode=4147200 bytes, type=B, timestamp=4.630 seconds
frame #113: size before decode=39606 bytes, size after decode=4147200 bytes, type=P, timestamp=4.671 seconds
frame #114: size before decode=15442 bytes, size after decode=4147200 bytes, type=B, timestamp=4.713 seconds
frame #115: size before decode=16199 bytes, size after decode=4147200 bytes, type=B, timestamp=4.755 seconds
frame #116: size before decode=160066 bytes, size after decode=4147200 bytes, type=B, timestamp=4.796 seconds
frame #117: size before decode=39470 bytes, size after decode=4147200 bytes, type=P, timestamp=4.838 seconds
frame #118: size before decode=15606 bytes, size after decode=4147200 bytes, type=B, timestamp=4.880 seconds
frame #119: size before decode=15316 bytes, size after decode=4147200 bytes, type=B, timestamp=4.922 seconds
frame #120: size before decode=138656 bytes, size after decode=4147200 bytes, type=B, timestamp=4.963 seconds
frame #121: size before decode=37008 bytes, size after decode=4147200 bytes, type=P, timestamp=5.005 seconds
frame #122: size before decode=14979 bytes, size after decode=4147200 bytes, type=B, timestamp=5.047 seconds
frame #123: size before decode=15639 bytes, size after decode=4147200 bytes, type=B, timestamp=5.088 seconds
frame #124: size before decode=142300 bytes, size after decode=4147200 bytes, type=B, timestamp=5.130 seconds
frame #125: size before decode=38241 bytes, size after decode=4147200 bytes, type=P, timestamp=5.172 seconds
frame #126: size before decode=15604 bytes, size after decode=4147200 bytes, type=B, timestamp=5.214 seconds
frame #127: size before decode=16604 bytes, size after decode=4147200 bytes, type=B, timestamp=5.255 seconds
frame #128: size before decode=145283 bytes, size after decode=4147200 bytes, type=B, timestamp=5.297 seconds
frame #129: size before decode=38562 bytes, size after decode=4147200 bytes, type=P, timestamp=5.339 seconds
frame #130: size before decode=16853 bytes, size after decode=4147200 bytes, type=B, timestamp=5.380 seconds
frame #131: size before decode=15462 bytes, size after decode=4147200 bytes, type=B, timestamp=5.422 seconds
frame #132: size before decode=140382 bytes, size after decode=4147200 bytes, type=B, timestamp=5.464 seconds
frame #133: size before decode=37393 bytes, size after decode=4147200 bytes, type=P, timestamp=5.505 seconds
frame #134: size before decode=14595 bytes, size after decode=4147200 bytes, type=B, timestamp=5.547 seconds
frame #135: size before decode=15037 bytes, size after decode=4147200 bytes, type=B, timestamp=5.589 seconds
frame #136: size before decode=141543 bytes, size after decode=4147200 bytes, type=B, timestamp=5.631 seconds
frame #137: size before decode=37088 bytes, size after decode=4147200 bytes, type=P, timestamp=5.672 seconds
frame #138: size before decode=14706 bytes, size after decode=4147200 bytes, type=B, timestamp=5.714 seconds
frame #139: size before decode=15559 bytes, size after decode=4147200 bytes, type=B, timestamp=5.756 seconds
frame #140: size before decode=146259 bytes, size after decode=4147200 bytes, type=B, timestamp=5.797 seconds
frame #141: size before decode=36772 bytes, size after decode=4147200 bytes, type=P, timestamp=5.839 seconds
frame #142: size before decode=14957 bytes, size after decode=4147200 bytes, type=B, timestamp=5.881 seconds
frame #143: size before decode=14397 bytes, size after decode=4147200 bytes, type=B, timestamp=5.923 seconds
frame #144: size before decode=144026 bytes, size after decode=4147200 bytes, type=B, timestamp=5.964 seconds
frame #145: size before decode=36428 bytes, size after decode=4147200 bytes, type=P, timestamp=6.006 seconds
frame #146: size before decode=14643 bytes, size after decode=4147200 bytes, type=B, timestamp=6.048 seconds
frame #147: size before decode=14648 bytes, size after decode=4147200 bytes, type=B, timestamp=6.089 seconds
frame #148: size before decode=146636 bytes, size after decode=4147200 bytes, type=B, timestamp=6.131 seconds
frame #149: size before decode=37656 bytes, size after decode=4147200 bytes, type=P, timestamp=6.173 seconds
frame #150: size before decode=15377 bytes, size after decode=4147200 bytes, type=B, timestamp=6.215 seconds
frame #151: size before decode=14197 bytes, size after decode=4147200 bytes, type=B, timestamp=6.256 seconds
frame #152: size before decode=144642 bytes, size after decode=4147200 bytes, type=B, timestamp=6.298 seconds
frame #153: size before decode=35365 bytes, size after decode=4147200 bytes, type=P, timestamp=6.340 seconds
frame #154: size before decode=13998 bytes, size after decode=4147200 bytes, type=B, timestamp=6.381 seconds
frame #155: size before decode=13749 bytes, size after decode=4147200 bytes, type=B, timestamp=6.423 seconds
frame #156: size before decode=140675 bytes, size after decode=4147200 bytes, type=B, timestamp=6.465 seconds
frame #157: size before decode=34884 bytes, size after decode=4147200 bytes, type=P, timestamp=6.506 seconds
frame #158: size before decode=14808 bytes, size after decode=4147200 bytes, type=B, timestamp=6.548 seconds
frame #159: size before decode=14589 bytes, size after decode=4147200 bytes, type=B, timestamp=6.590 seconds
frame #160: size before decode=140551 bytes, size after decode=4147200 bytes, type=B, timestamp=6.632 seconds
frame #161: size before decode=35090 bytes, size after decode=4147200 bytes, type=P, timestamp=6.673 seconds
frame #162: size before decode=13787 bytes, size after decode=4147200 bytes, type=B, timestamp=6.715 seconds
frame #163: size before decode=13516 bytes, size after decode=4147200 bytes, type=B, timestamp=6.757 seconds
frame #164: size before decode=142902 bytes, size after decode=4147200 bytes, type=B, timestamp=6.798 seconds
frame #165: size before decode=34178 bytes, size after decode=4147200 bytes, type=P, timestamp=6.840 seconds
frame #166: size before decode=13625 bytes, size after decode=4147200 bytes, type=B, timestamp=6.882 seconds
frame #167: size before decode=13277 bytes, size after decode=4147200 bytes, type=B, timestamp=6.924 seconds
frame #168: size before decode=136359 bytes, size after decode=4147200 bytes, type=B, timestamp=6.965 seconds
frame #169: size before decode=32669 bytes, size after decode=4147200 bytes, type=P, timestamp=7.007 seconds
frame #170: size before decode=12963 bytes, size after decode=4147200 bytes, type=B, timestamp=7.049 seconds
frame #171: size before decode=12761 bytes, size after decode=4147200 bytes, type=B, timestamp=7.090 seconds
frame #172: size before decode=137211 bytes, size after decode=4147200 bytes, type=B, timestamp=7.132 seconds
frame #173: size before decode=33826 bytes, size after decode=4147200 bytes, type=P, timestamp=7.174 seconds
frame #174: size before decode=12820 bytes, size after decode=4147200 bytes, type=B, timestamp=7.216 seconds
frame #175: size before decode=13262 bytes, size after decode=4147200 bytes, type=B, timestamp=7.257 seconds
frame #176: size before decode=156534 bytes, size after decode=4147200 bytes, type=B, timestamp=7.299 seconds
frame #177: size before decode=35725 bytes, size after decode=4147200 bytes, type=P, timestamp=7.341 seconds
frame #178: size before decode=13711 bytes, size after decode=4147200 bytes, type=B, timestamp=7.382 seconds
frame #179: size before decode=14049 bytes, size after decode=4147200 bytes, type=B, timestamp=7.424 seconds
frame #180: size before decode=136384 bytes, size after decode=4147200 bytes, type=B, timestamp=7.466 seconds
frame #181: size before decode=33830 bytes, size after decode=4147200 bytes, type=P, timestamp=7.507 seconds
frame #182: size before decode=12834 bytes, size after decode=4147200 bytes, type=B, timestamp=7.549 seconds
frame #183: size before decode=13236 bytes, size after decode=4147200 bytes, type=B, timestamp=7.591 seconds
frame #184: size before decode=139201 bytes, size after decode=4147200 bytes, type=B, timestamp=7.633 seconds
frame #185: size before decode=34090 bytes, size after decode=4147200 bytes, type=P, timestamp=7.674 seconds
frame #186: size before decode=13493 bytes, size after decode=4147200 bytes, type=B, timestamp=7.716 seconds
frame #187: size before decode=13303 bytes, size after decode=4147200 bytes, type=B, timestamp=7.758 seconds
frame #188: size before decode=142130 bytes, size after decode=4147200 bytes, type=B, timestamp=7.799 seconds
frame #189: size before decode=33479 bytes, size after decode=4147200 bytes, type=P, timestamp=7.841 seconds
frame #190: size before decode=13379 bytes, size after decode=4147200 bytes, type=B, timestamp=7.883 seconds
frame #191: size before decode=12809 bytes, size after decode=4147200 bytes, type=B, timestamp=7.925 seconds
frame #192: size before decode=136771 bytes, size after decode=4147200 bytes, type=B, timestamp=7.966 seconds
frame #193: size before decode=33756 bytes, size after decode=4147200 bytes, type=P, timestamp=8.008 seconds
frame #194: size before decode=12788 bytes, size after decode=4147200 bytes, type=B, timestamp=8.050 seconds
frame #195: size before decode=13420 bytes, size after decode=4147200 bytes, type=B, timestamp=8.091 seconds
frame #196: size before decode=139554 bytes, size after decode=4147200 bytes, type=B, timestamp=8.133 seconds
frame #197: size before decode=32961 bytes, size after decode=4147200 bytes, type=P, timestamp=8.175 seconds
frame #198: size before decode=12952 bytes, size after decode=4147200 bytes, type=B, timestamp=8.217 seconds
frame #199: size before decode=14025 bytes, size after decode=4147200 bytes, type=B, timestamp=8.258 seconds
frame #200: size before decode=140483 bytes, size after decode=4147200 bytes, type=B, timestamp=8.300 seconds
frame #201: size before decode=32058 bytes, size after decode=4147200 bytes, type=P, timestamp=8.342 seconds
frame #202: size before decode=13660 bytes, size after decode=4147200 bytes, type=B, timestamp=8.383 seconds
frame #203: size before decode=12794 bytes, size after decode=4147200 bytes, type=B, timestamp=8.425 seconds
frame #204: size before decode=138626 bytes, size after decode=4147200 bytes, type=B, timestamp=8.467 seconds
frame #205: size before decode=32123 bytes, size after decode=4147200 bytes, type=P, timestamp=8.508 seconds
frame #206: size before decode=13018 bytes, size after decode=4147200 bytes, type=B, timestamp=8.550 seconds
frame #207: size before decode=12627 bytes, size after decode=4147200 bytes, type=B, timestamp=8.592 seconds
frame #208: size before decode=139009 bytes, size after decode=4147200 bytes, type=B, timestamp=8.634 seconds
frame #209: size before decode=31595 bytes, size after decode=4147200 bytes, type=P, timestamp=8.675 seconds
frame #210: size before decode=12390 bytes, size after decode=4147200 bytes, type=B, timestamp=8.717 seconds
frame #211: size before decode=12102 bytes, size after decode=4147200 bytes, type=B, timestamp=8.759 seconds
frame #212: size before decode=139250 bytes, size after decode=4147200 bytes, type=B, timestamp=8.800 seconds
frame #213: size before decode=31438 bytes, size after decode=4147200 bytes, type=P, timestamp=8.842 seconds
frame #214: size before decode=12049 bytes, size after decode=4147200 bytes, type=B, timestamp=8.884 seconds
frame #215: size before decode=12070 bytes, size after decode=4147200 bytes, type=B, timestamp=8.926 seconds
frame #216: size before decode=138000 bytes, size after decode=4147200 bytes, type=B, timestamp=8.967 seconds
frame #217: size before decode=31336 bytes, size after decode=4147200 bytes, type=P, timestamp=9.009 seconds
frame #218: size before decode=11609 bytes, size after decode=4147200 bytes, type=B, timestamp=9.051 seconds
frame #219: size before decode=11974 bytes, size after decode=4147200 bytes, type=B, timestamp=9.092 seconds
frame #220: size before decode=132860 bytes, size after decode=4147200 bytes, type=B, timestamp=9.134 seconds
frame #221: size before decode=30672 bytes, size after decode=4147200 bytes, type=P, timestamp=9.176 seconds
frame #222: size before decode=11227 bytes, size after decode=4147200 bytes, type=B, timestamp=9.218 seconds
frame #223: size before decode=12162 bytes, size after decode=4147200 bytes, type=B, timestamp=9.259 seconds
frame #224: size before decode=138005 bytes, size after decode=4147200 bytes, type=B, timestamp=9.301 seconds
frame #225: size before decode=32855 bytes, size after decode=4147200 bytes, type=P, timestamp=9.343 seconds
frame #226: size before decode=12906 bytes, size after decode=4147200 bytes, type=B, timestamp=9.384 seconds
frame #227: size before decode=12313 bytes, size after decode=4147200 bytes, type=B, timestamp=9.426 seconds
frame #228: size before decode=136388 bytes, size after decode=4147200 bytes, type=B, timestamp=9.468 seconds
frame #229: size before decode=32597 bytes, size after decode=4147200 bytes, type=P, timestamp=9.509 seconds
frame #230: size before decode=12490 bytes, size after decode=4147200 bytes, type=B, timestamp=9.551 seconds
frame #231: size before decode=12514 bytes, size after decode=4147200 bytes, type=B, timestamp=9.593 seconds
frame #232: size before decode=138491 bytes, size after decode=4147200 bytes, type=B, timestamp=9.635 seconds
frame #233: size before decode=33107 bytes, size after decode=4147200 bytes, type=P, timestamp=9.676 seconds
frame #234: size before decode=13320 bytes, size after decode=4147200 bytes, type=B, timestamp=9.718 seconds
frame #235: size before decode=12937 bytes, size after decode=4147200 bytes, type=B, timestamp=9.760 seconds
frame #236: size before decode=155644 bytes, size after decode=4147200 bytes, type=B, timestamp=9.801 seconds
frame #237: size before decode=34710 bytes, size after decode=4147200 bytes, type=P, timestamp=9.843 seconds
frame #238: size before decode=13101 bytes, size after decode=4147200 bytes, type=B, timestamp=9.885 seconds
frame #239: size before decode=13679 bytes, size after decode=4147200 bytes, type=B, timestamp=9.927 seconds
frame #240: size before decode=137944 bytes, size after decode=4147200 bytes, type=B, timestamp=9.968 seconds
frame #241: size before decode=33508 bytes, size after decode=4147200 bytes, type=P, timestamp=10.010 seconds
frame #242: size before decode=12576 bytes, size after decode=4147200 bytes, type=B, timestamp=10.052 seconds
frame #243: size before decode=12857 bytes, size after decode=4147200 bytes, type=B, timestamp=10.093 seconds
frame #244: size before decode=140602 bytes, size after decode=4147200 bytes, type=B, timestamp=10.135 seconds
frame #245: size before decode=33148 bytes, size after decode=4147200 bytes, type=P, timestamp=10.177 seconds
frame #246: size before decode=12122 bytes, size after decode=4147200 bytes, type=B, timestamp=10.219 seconds
frame #247: size before decode=12757 bytes, size after decode=4147200 bytes, type=B, timestamp=10.260 seconds
frame #248: size before decode=23588 bytes, size after decode=4147200 bytes, type=B, timestamp=10.302 seconds
frame #249: size before decode=398410 bytes, size after decode=4147200 bytes, type=P, timestamp=10.344 seconds
frame #250: size before decode=130806 bytes, size after decode=4147200 bytes, type=P, timestamp=10.385 seconds
frame #251: size before decode=31185 bytes, size after decode=4147200 bytes, type=I, timestamp=10.427 seconds
frame #252: size before decode=12120 bytes, size after decode=4147200 bytes, type=B, timestamp=10.469 seconds
frame #253: size before decode=12289 bytes, size after decode=4147200 bytes, type=B, timestamp=10.511 seconds
frame #254: size before decode=138493 bytes, size after decode=4147200 bytes, type=B, timestamp=10.552 seconds
frame #255: size before decode=31451 bytes, size after decode=4147200 bytes, type=P, timestamp=10.594 seconds
frame #256: size before decode=11431 bytes, size after decode=4147200 bytes, type=B, timestamp=10.636 seconds
frame #257: size before decode=12373 bytes, size after decode=4147200 bytes, type=B, timestamp=10.677 seconds
frame #258: size before decode=143624 bytes, size after decode=4147200 bytes, type=B, timestamp=10.719 seconds
frame #259: size before decode=31957 bytes, size after decode=4147200 bytes, type=P, timestamp=10.761 seconds
frame #260: size before decode=11656 bytes, size after decode=4147200 bytes, type=B, timestamp=10.802 seconds
frame #261: size before decode=11576 bytes, size after decode=4147200 bytes, type=B, timestamp=10.844 seconds
frame #262: size before decode=134046 bytes, size after decode=4147200 bytes, type=B, timestamp=10.886 seconds
frame #263: size before decode=30174 bytes, size after decode=4147200 bytes, type=P, timestamp=10.928 seconds
frame #264: size before decode=10378 bytes, size after decode=4147200 bytes, type=B, timestamp=10.969 seconds
frame #265: size before decode=11903 bytes, size after decode=4147200 bytes, type=B, timestamp=11.011 seconds
frame #266: size before decode=145318 bytes, size after decode=4147200 bytes, type=B, timestamp=11.053 seconds
frame #267: size before decode=32054 bytes, size after decode=4147200 bytes, type=P, timestamp=11.094 seconds
frame #268: size before decode=11107 bytes, size after decode=4147200 bytes, type=B, timestamp=11.136 seconds
frame #269: size before decode=11992 bytes, size after decode=4147200 bytes, type=B, timestamp=11.178 seconds
frame #270: size before decode=139998 bytes, size after decode=4147200 bytes, type=B, timestamp=11.220 seconds
frame #271: size before decode=33280 bytes, size after decode=4147200 bytes, type=P, timestamp=11.261 seconds
frame #272: size before decode=11561 bytes, size after decode=4147200 bytes, type=B, timestamp=11.303 seconds
frame #273: size before decode=13795 bytes, size after decode=4147200 bytes, type=B, timestamp=11.345 seconds
frame #274: size before decode=138037 bytes, size after decode=4147200 bytes, type=B, timestamp=11.386 seconds
frame #275: size before decode=33384 bytes, size after decode=4147200 bytes, type=P, timestamp=11.428 seconds
frame #276: size before decode=12422 bytes, size after decode=4147200 bytes, type=B, timestamp=11.470 seconds
frame #277: size before decode=12982 bytes, size after decode=4147200 bytes, type=B, timestamp=11.511 seconds
frame #278: size before decode=136526 bytes, size after decode=4147200 bytes, type=B, timestamp=11.553 seconds
frame #279: size before decode=34310 bytes, size after decode=4147200 bytes, type=P, timestamp=11.595 seconds
frame #280: size before decode=12487 bytes, size after decode=4147200 bytes, type=B, timestamp=11.637 seconds
frame #281: size before decode=13504 bytes, size after decode=4147200 bytes, type=B, timestamp=11.678 seconds
frame #282: size before decode=143887 bytes, size after decode=4147200 bytes, type=B, timestamp=11.720 seconds
frame #283: size before decode=37621 bytes, size after decode=4147200 bytes, type=P, timestamp=11.762 seconds
frame #284: size before decode=13558 bytes, size after decode=4147200 bytes, type=B, timestamp=11.803 seconds
frame #285: size before decode=14429 bytes, size after decode=4147200 bytes, type=B, timestamp=11.845 seconds
frame #286: size before decode=140511 bytes, size after decode=4147200 bytes, type=B, timestamp=11.887 seconds
frame #287: size before decode=36217 bytes, size after decode=4147200 bytes, type=P, timestamp=11.929 seconds
frame #288: size before decode=14416 bytes, size after decode=4147200 bytes, type=B, timestamp=11.970 seconds
frame #289: size before decode=14400 bytes, size after decode=4147200 bytes, type=B, timestamp=12.012 seconds
frame #290: size before decode=139377 bytes, size after decode=4147200 bytes, type=B, timestamp=12.054 seconds
frame #291: size before decode=37007 bytes, size after decode=4147200 bytes, type=P, timestamp=12.095 seconds
frame #292: size before decode=13558 bytes, size after decode=4147200 bytes, type=B, timestamp=12.137 seconds
