print meta info for videos/SampleVideo_720x480_1mb.flv:
  duration time: 6.24 秒
  file size: 1.00 MB
  frame rate: 25.00 fps
  decoder: FLV / Sorenson Spark / Sorenson H.263 (Flash Video)

帧类型与大小统计:
frame #1: size before decode=45882 bytes, size after decode=614400 bytes, type=I, timestamp=0.000 seconds
frame #112: size before decode=15257 bytes, size after decode=614400 bytes, type=P, timestamp=4.440 seconds
frame #113: size before decode=3559 bytes, size after decode=614400 bytes, type=P, timestamp=4.480 seconds
frame #114: size before decode=4615 bytes, size after decode=614400 bytes, type=P, timestamp=4.520 seconds
frame #115: size before decode=4789 bytes, size after decode=614400 bytes, type=P, timestamp=4.560 seconds
frame #116: size before decode=4977 bytes, size after decode=614400 bytes, type=P, timestamp=4.600 seconds
frame #117: size before decode=2666 bytes, size after decode=614400 bytes, type=P, timestamp=4.640 seconds
frame #118: size before decode=5482 bytes, size after decode=614400 bytes, type=P, timestamp=4.680 seconds
frame #119: size before decode=4863 bytes, size after decode=614400 bytes, type=P, timestamp=4.720 seconds
frame #120: size before decode=2477 bytes, size after decode=614400 bytes, type=P, timestamp=4.760 seconds
frame #121: size before decode=3441 bytes, size after decode=614400 bytes, type=P, timestamp=4.800 seconds
frame #122: size before decode=3528 bytes, size after decode=614400 bytes, type=P, timestamp=4.840 seconds
frame #123: size before decode=3437 bytes, size after decode=614400 bytes, type=P, timestamp=4.880 seconds
frame #124: size before decode=3872 bytes, size after decode=614400 bytes, type=P, timestamp=4.920 seconds
frame #125: size before decode=2379 bytes, size after decode=614400 bytes, type=P, timestamp=4.960 seconds
frame #126: size before decode=15648 bytes, size after decode=614400 bytes, type=P, timestamp=5.000 seconds
frame #127: size before decode=847 bytes, size after decode=614400 bytes, type=P, timestamp=5.040 seconds
frame #128: size before decode=2350 bytes, size after decode=614400 bytes, type=P, timestamp=5.080 seconds
frame #129: size before decode=1966 bytes, size after decode=614400 bytes, type=P, timestamp=5.120 seconds
frame #130: size before decode=1899 bytes, size after decode=614400 bytes, type=P, timestamp=5.160 seconds
frame #131: size before decode=13806 bytes, size after decode=614400 bytes, type=P, timestamp=5.200 seconds
frame #132: size before decode=2045 bytes, size after decode=614400 bytes, type=P, timestamp=5.240 seconds
frame #133: size before decode=1865 bytes, size after decode=614400 bytes, type=P, timestamp=5.280 seconds
frame #134: size before decode=2945 bytes, size after decode=614400 bytes, type=P, timestamp=5.320 seconds
frame #135: size before decode=3919 bytes, size after decode=614400 bytes, type=P, timestamp=5.360 seconds
frame #136: size before decode=10488 bytes, size after decode=614400 bytes, type=P, timestamp=5.400 seconds
frame #137: size before decode=3100 bytes, size after decode=614400 bytes, type=P, timestamp=5.440 seconds
frame #138: size before decode=2054 bytes, size after decode=614400 bytes, type=P, timestamp=5.480 seconds
frame #139: size before decode=4826 bytes, size after decode=614400 bytes, type=P, timestamp=5.520 seconds
frame #140: size before decode=4855 bytes, size after decode=614400 bytes, type=P, timestamp=5.560 seconds
frame #141: size before decode=4885 bytes, size after decode=614400 bytes, type=P, timestamp=5.600 seconds
frame #142: size before decode=5284 bytes, size after decode=614400 bytes, type=P, timestamp=5.640 seconds
frame #143: size before decode=5496 bytes, size after decode=614400 bytes, type=P, timestamp=5.680 seconds
frame #144: size before decode=5205 bytes, size after decode=614400 bytes, type=P, timestamp=5.720 seconds
frame #145: size before decode=5348 bytes, size after decode=614400 bytes, type=P, timestamp=5.760 seconds
frame #146: size before decode=5414 bytes, size after decode=614400 bytes, type=P, timestamp=5.800 seconds
frame #147: size before decode=3279 bytes, size after decode=614400 bytes, type=P, timestamp=5.840 seconds
frame #148: size before decode=4236 bytes, size after decode=614400 bytes, type=P, timestamp=5.880 seconds
frame #149: size before decode=8278 bytes, size after decode=614400 bytes, type=P, timestamp=5.920 seconds
frame #150: size before decode=3089 bytes, size after decode=614400 bytes, type=P, timestamp=5.960 seconds
frame #151: size before decode=3720 bytes, size after decode=614400 bytes, type=P, timestamp=6.000 seconds
frame #152: size before decode=8160 bytes, size after decode=614400 bytes, type=P, timestamp=6.040 seconds
frame #153: size before decode=3167 bytes, size after decode=614400 bytes, type=P, timestamp=6.080 seconds
frame #154: size before decode=6753 bytes, size after decode=614400 bytes, type=P, timestamp=6.120 seconds
frame #155: size before decode=3130 bytes, size after decode=614400 bytes, type=P, timestamp=6.160 seconds
frame #156: size before decode=4059 bytes, size after decode=614400 bytes, type=P, timestamp=6.200 seconds

result summary:
  totol frame count: 156
  I frame count: 1 (0.64%)
  P frame count:155 (99.36%)
  B frame count: 0 (0.00%)
  file size: 730.51 KB (Average: 4795.13 bytes/frame)
