print meta info for videos/13745021_720_1280_30fps.mp4:
  duration time: 17.53 秒
  file size: 12.84 MB
  frame rate: 30.00 fps
  decoder: H.264 / AVC / MPEG-4 AVC / MPEG-4 part 10

帧类型与大小统计:
frame #1: size before decode=29615 bytes, size after decode=1966080 bytes, type=I, timestamp=0.000 seconds
frame #63: size before decode=10289 bytes, size after decode=1966080 bytes, type=B, timestamp=2.067 seconds
frame #64: size before decode=51635 bytes, size after decode=1966080 bytes, type=B, timestamp=2.100 seconds
frame #65: size before decode=29978 bytes, size after decode=1966080 bytes, type=P, timestamp=2.133 seconds
frame #66: size before decode=10235 bytes, size after decode=1966080 bytes, type=B, timestamp=2.167 seconds
frame #67: size before decode=10020 bytes, size after decode=1966080 bytes, type=B, timestamp=2.200 seconds
frame #68: size before decode=54811 bytes, size after decode=1966080 bytes, type=B, timestamp=2.233 seconds
frame #69: size before decode=31364 bytes, size after decode=1966080 bytes, type=P, timestamp=2.267 seconds
frame #70: size before decode=10702 bytes, size after decode=1966080 bytes, type=B, timestamp=2.300 seconds
frame #71: size before decode=10344 bytes, size after decode=1966080 bytes, type=B, timestamp=2.333 seconds
frame #72: size before decode=53388 bytes, size after decode=1966080 bytes, type=B, timestamp=2.367 seconds
frame #73: size before decode=31686 bytes, size after decode=1966080 bytes, type=P, timestamp=2.400 seconds
frame #74: size before decode=10345 bytes, size after decode=1966080 bytes, type=B, timestamp=2.433 seconds
frame #75: size before decode=10610 bytes, size after decode=1966080 bytes, type=B, timestamp=2.467 seconds
frame #76: size before decode=54220 bytes, size after decode=1966080 bytes, type=B, timestamp=2.500 seconds
frame #77: size before decode=31237 bytes, size after decode=1966080 bytes, type=P, timestamp=2.533 seconds
frame #78: size before decode=10255 bytes, size after decode=1966080 bytes, type=B, timestamp=2.567 seconds
frame #79: size before decode=10106 bytes, size after decode=1966080 bytes, type=B, timestamp=2.600 seconds
frame #80: size before decode=57589 bytes, size after decode=1966080 bytes, type=B, timestamp=2.633 seconds
frame #81: size before decode=32926 bytes, size after decode=1966080 bytes, type=P, timestamp=2.667 seconds
frame #82: size before decode=10655 bytes, size after decode=1966080 bytes, type=B, timestamp=2.700 seconds
frame #83: size before decode=9325 bytes, size after decode=1966080 bytes, type=B, timestamp=2.733 seconds
frame #84: size before decode=54957 bytes, size after decode=1966080 bytes, type=B, timestamp=2.767 seconds
frame #85: size before decode=31215 bytes, size after decode=1966080 bytes, type=P, timestamp=2.800 seconds
frame #86: size before decode=9456 bytes, size after decode=1966080 bytes, type=B, timestamp=2.833 seconds
frame #87: size before decode=13080 bytes, size after decode=1966080 bytes, type=B, timestamp=2.867 seconds
frame #88: size before decode=52391 bytes, size after decode=1966080 bytes, type=B, timestamp=2.900 seconds
frame #89: size before decode=26397 bytes, size after decode=1966080 bytes, type=P, timestamp=2.933 seconds
frame #90: size before decode=12489 bytes, size after decode=1966080 bytes, type=B, timestamp=2.967 seconds
frame #91: size before decode=12666 bytes, size after decode=1966080 bytes, type=B, timestamp=3.000 seconds
frame #92: size before decode=53572 bytes, size after decode=1966080 bytes, type=B, timestamp=3.033 seconds
frame #93: size before decode=26762 bytes, size after decode=1966080 bytes, type=P, timestamp=3.067 seconds
frame #94: size before decode=12972 bytes, size after decode=1966080 bytes, type=B, timestamp=3.100 seconds
frame #95: size before decode=12864 bytes, size after decode=1966080 bytes, type=B, timestamp=3.133 seconds
frame #96: size before decode=51280 bytes, size after decode=1966080 bytes, type=B, timestamp=3.167 seconds
frame #97: size before decode=26350 bytes, size after decode=1966080 bytes, type=P, timestamp=3.200 seconds
frame #98: size before decode=12577 bytes, size after decode=1966080 bytes, type=B, timestamp=3.233 seconds
frame #99: size before decode=12441 bytes, size after decode=1966080 bytes, type=B, timestamp=3.267 seconds
frame #100: size before decode=29747 bytes, size after decode=1966080 bytes, type=B, timestamp=3.300 seconds
frame #101: size before decode=30466 bytes, size after decode=1966080 bytes, type=P, timestamp=3.333 seconds
frame #102: size before decode=48970 bytes, size after decode=1966080 bytes, type=P, timestamp=3.367 seconds
frame #103: size before decode=28513 bytes, size after decode=1966080 bytes, type=P, timestamp=3.400 seconds
frame #104: size before decode=13603 bytes, size after decode=1966080 bytes, type=B, timestamp=3.433 seconds
frame #105: size before decode=13564 bytes, size after decode=1966080 bytes, type=B, timestamp=3.467 seconds
frame #106: size before decode=49448 bytes, size after decode=1966080 bytes, type=B, timestamp=3.500 seconds
frame #107: size before decode=27526 bytes, size after decode=1966080 bytes, type=P, timestamp=3.533 seconds
frame #108: size before decode=12684 bytes, size after decode=1966080 bytes, type=B, timestamp=3.567 seconds
frame #109: size before decode=12834 bytes, size after decode=1966080 bytes, type=B, timestamp=3.600 seconds
frame #110: size before decode=50212 bytes, size after decode=1966080 bytes, type=B, timestamp=3.633 seconds
frame #111: size before decode=29124 bytes, size after decode=1966080 bytes, type=P, timestamp=3.667 seconds
frame #112: size before decode=13882 bytes, size after decode=1966080 bytes, type=B, timestamp=3.700 seconds
frame #113: size before decode=13360 bytes, size after decode=1966080 bytes, type=B, timestamp=3.733 seconds
frame #114: size before decode=56282 bytes, size after decode=1966080 bytes, type=B, timestamp=3.767 seconds
frame #115: size before decode=32287 bytes, size after decode=1966080 bytes, type=P, timestamp=3.800 seconds
frame #116: size before decode=13354 bytes, size after decode=1966080 bytes, type=B, timestamp=3.833 seconds
frame #117: size before decode=10453 bytes, size after decode=1966080 bytes, type=B, timestamp=3.867 seconds
frame #118: size before decode=51553 bytes, size after decode=1966080 bytes, type=B, timestamp=3.900 seconds
frame #119: size before decode=31665 bytes, size after decode=1966080 bytes, type=P, timestamp=3.933 seconds
frame #120: size before decode=10546 bytes, size after decode=1966080 bytes, type=B, timestamp=3.967 seconds
frame #121: size before decode=10886 bytes, size after decode=1966080 bytes, type=B, timestamp=4.000 seconds
frame #122: size before decode=52452 bytes, size after decode=1966080 bytes, type=B, timestamp=4.033 seconds
frame #123: size before decode=31135 bytes, size after decode=1966080 bytes, type=P, timestamp=4.067 seconds
frame #124: size before decode=11312 bytes, size after decode=1966080 bytes, type=B, timestamp=4.100 seconds
frame #125: size before decode=11054 bytes, size after decode=1966080 bytes, type=B, timestamp=4.133 seconds
frame #126: size before decode=53121 bytes, size after decode=1966080 bytes, type=B, timestamp=4.167 seconds
frame #127: size before decode=30627 bytes, size after decode=1966080 bytes, type=P, timestamp=4.200 seconds
frame #128: size before decode=11058 bytes, size after decode=1966080 bytes, type=B, timestamp=4.233 seconds
frame #129: size before decode=11020 bytes, size after decode=1966080 bytes, type=B, timestamp=4.267 seconds
frame #130: size before decode=54156 bytes, size after decode=1966080 bytes, type=B, timestamp=4.300 seconds
frame #131: size before decode=31260 bytes, size after decode=1966080 bytes, type=P, timestamp=4.333 seconds
frame #132: size before decode=11263 bytes, size after decode=1966080 bytes, type=B, timestamp=4.367 seconds
frame #133: size before decode=10791 bytes, size after decode=1966080 bytes, type=B, timestamp=4.400 seconds
frame #134: size before decode=52600 bytes, size after decode=1966080 bytes, type=B, timestamp=4.433 seconds
frame #135: size before decode=31022 bytes, size after decode=1966080 bytes, type=P, timestamp=4.467 seconds
frame #136: size before decode=10781 bytes, size after decode=1966080 bytes, type=B, timestamp=4.500 seconds
frame #137: size before decode=10418 bytes, size after decode=1966080 bytes, type=B, timestamp=4.533 seconds
frame #138: size before decode=55333 bytes, size after decode=1966080 bytes, type=B, timestamp=4.567 seconds
frame #139: size before decode=33806 bytes, size after decode=1966080 bytes, type=P, timestamp=4.600 seconds
frame #140: size before decode=11038 bytes, size after decode=1966080 bytes, type=B, timestamp=4.633 seconds
frame #141: size before decode=10658 bytes, size after decode=1966080 bytes, type=B, timestamp=4.667 seconds
frame #142: size before decode=57170 bytes, size after decode=1966080 bytes, type=B, timestamp=4.700 seconds
frame #143: size before decode=31515 bytes, size after decode=1966080 bytes, type=P, timestamp=4.733 seconds
frame #144: size before decode=10432 bytes, size after decode=1966080 bytes, type=B, timestamp=4.767 seconds
frame #145: size before decode=14960 bytes, size after decode=1966080 bytes, type=B, timestamp=4.800 seconds
frame #146: size before decode=54168 bytes, size after decode=1966080 bytes, type=B, timestamp=4.833 seconds
frame #147: size before decode=28625 bytes, size after decode=1966080 bytes, type=P, timestamp=4.867 seconds
frame #148: size before decode=15253 bytes, size after decode=1966080 bytes, type=B, timestamp=4.900 seconds
frame #149: size before decode=15253 bytes, size after decode=1966080 bytes, type=B, timestamp=4.933 seconds
frame #150: size before decode=55385 bytes, size after decode=1966080 bytes, type=B, timestamp=4.967 seconds
frame #151: size before decode=29161 bytes, size after decode=1966080 bytes, type=P, timestamp=5.000 seconds
frame #152: size before decode=15300 bytes, size after decode=1966080 bytes, type=B, timestamp=5.033 seconds
frame #153: size before decode=15301 bytes, size after decode=1966080 bytes, type=B, timestamp=5.067 seconds
frame #154: size before decode=53508 bytes, size after decode=1966080 bytes, type=B, timestamp=5.100 seconds
frame #155: size before decode=28304 bytes, size after decode=1966080 bytes, type=P, timestamp=5.133 seconds
frame #156: size before decode=14938 bytes, size after decode=1966080 bytes, type=B, timestamp=5.167 seconds
frame #157: size before decode=14427 bytes, size after decode=1966080 bytes, type=B, timestamp=5.200 seconds
frame #158: size before decode=52797 bytes, size after decode=1966080 bytes, type=B, timestamp=5.233 seconds
frame #159: size before decode=27952 bytes, size after decode=1966080 bytes, type=P, timestamp=5.267 seconds
frame #160: size before decode=14344 bytes, size after decode=1966080 bytes, type=B, timestamp=5.300 seconds
frame #161: size before decode=14157 bytes, size after decode=1966080 bytes, type=B, timestamp=5.333 seconds
frame #162: size before decode=52385 bytes, size after decode=1966080 bytes, type=B, timestamp=5.367 seconds
frame #163: size before decode=27238 bytes, size after decode=1966080 bytes, type=P, timestamp=5.400 seconds
frame #164: size before decode=13639 bytes, size after decode=1966080 bytes, type=B, timestamp=5.433 seconds
frame #165: size before decode=13099 bytes, size after decode=1966080 bytes, type=B, timestamp=5.467 seconds
frame #166: size before decode=51922 bytes, size after decode=1966080 bytes, type=B, timestamp=5.500 seconds
frame #167: size before decode=28434 bytes, size after decode=1966080 bytes, type=P, timestamp=5.533 seconds
frame #168: size before decode=14702 bytes, size after decode=1966080 bytes, type=B, timestamp=5.567 seconds
frame #169: size before decode=13695 bytes, size after decode=1966080 bytes, type=B, timestamp=5.600 seconds
frame #170: size before decode=61433 bytes, size after decode=1966080 bytes, type=B, timestamp=5.633 seconds
frame #171: size before decode=28702 bytes, size after decode=1966080 bytes, type=P, timestamp=5.667 seconds
frame #172: size before decode=13861 bytes, size after decode=1966080 bytes, type=B, timestamp=5.700 seconds
frame #173: size before decode=14017 bytes, size after decode=1966080 bytes, type=B, timestamp=5.733 seconds
frame #174: size before decode=54750 bytes, size after decode=1966080 bytes, type=B, timestamp=5.767 seconds
frame #175: size before decode=32303 bytes, size after decode=1966080 bytes, type=P, timestamp=5.800 seconds
frame #176: size before decode=10674 bytes, size after decode=1966080 bytes, type=B, timestamp=5.833 seconds
frame #177: size before decode=10919 bytes, size after decode=1966080 bytes, type=B, timestamp=5.867 seconds
frame #178: size before decode=57139 bytes, size after decode=1966080 bytes, type=B, timestamp=5.900 seconds
frame #179: size before decode=32149 bytes, size after decode=1966080 bytes, type=P, timestamp=5.933 seconds
frame #180: size before decode=10485 bytes, size after decode=1966080 bytes, type=B, timestamp=5.967 seconds
frame #181: size before decode=10565 bytes, size after decode=1966080 bytes, type=B, timestamp=6.000 seconds
frame #182: size before decode=57694 bytes, size after decode=1966080 bytes, type=B, timestamp=6.033 seconds
frame #183: size before decode=33020 bytes, size after decode=1966080 bytes, type=P, timestamp=6.067 seconds
frame #184: size before decode=11165 bytes, size after decode=1966080 bytes, type=B, timestamp=6.100 seconds
frame #185: size before decode=10921 bytes, size after decode=1966080 bytes, type=B, timestamp=6.133 seconds
frame #186: size before decode=57670 bytes, size after decode=1966080 bytes, type=B, timestamp=6.167 seconds
frame #187: size before decode=33181 bytes, size after decode=1966080 bytes, type=P, timestamp=6.200 seconds
frame #188: size before decode=11232 bytes, size after decode=1966080 bytes, type=B, timestamp=6.233 seconds
frame #189: size before decode=11481 bytes, size after decode=1966080 bytes, type=B, timestamp=6.267 seconds
frame #190: size before decode=58948 bytes, size after decode=1966080 bytes, type=B, timestamp=6.300 seconds
frame #191: size before decode=32928 bytes, size after decode=1966080 bytes, type=P, timestamp=6.333 seconds
frame #192: size before decode=11620 bytes, size after decode=1966080 bytes, type=B, timestamp=6.367 seconds
frame #193: size before decode=11261 bytes, size after decode=1966080 bytes, type=B, timestamp=6.400 seconds
frame #194: size before decode=58854 bytes, size after decode=1966080 bytes, type=B, timestamp=6.433 seconds
frame #195: size before decode=34669 bytes, size after decode=1966080 bytes, type=P, timestamp=6.467 seconds
frame #196: size before decode=12001 bytes, size after decode=1966080 bytes, type=B, timestamp=6.500 seconds
frame #197: size before decode=11061 bytes, size after decode=1966080 bytes, type=B, timestamp=6.533 seconds
frame #198: size before decode=56253 bytes, size after decode=1966080 bytes, type=B, timestamp=6.567 seconds
frame #199: size before decode=33516 bytes, size after decode=1966080 bytes, type=P, timestamp=6.600 seconds
frame #200: size before decode=11311 bytes, size after decode=1966080 bytes, type=B, timestamp=6.633 seconds
frame #201: size before decode=11024 bytes, size after decode=1966080 bytes, type=B, timestamp=6.667 seconds
frame #202: size before decode=58887 bytes, size after decode=1966080 bytes, type=B, timestamp=6.700 seconds
frame #203: size before decode=29064 bytes, size after decode=1966080 bytes, type=P, timestamp=6.733 seconds
frame #204: size before decode=15478 bytes, size after decode=1966080 bytes, type=B, timestamp=6.767 seconds
frame #205: size before decode=13753 bytes, size after decode=1966080 bytes, type=B, timestamp=6.800 seconds
frame #206: size before decode=51995 bytes, size after decode=1966080 bytes, type=B, timestamp=6.833 seconds
frame #207: size before decode=27781 bytes, size after decode=1966080 bytes, type=P, timestamp=6.867 seconds
frame #208: size before decode=14200 bytes, size after decode=1966080 bytes, type=B, timestamp=6.900 seconds
frame #209: size before decode=13926 bytes, size after decode=1966080 bytes, type=B, timestamp=6.933 seconds
frame #210: size before decode=52793 bytes, size after decode=1966080 bytes, type=B, timestamp=6.967 seconds
frame #211: size before decode=28759 bytes, size after decode=1966080 bytes, type=P, timestamp=7.000 seconds
frame #212: size before decode=14661 bytes, size after decode=1966080 bytes, type=B, timestamp=7.033 seconds
frame #213: size before decode=14712 bytes, size after decode=1966080 bytes, type=B, timestamp=7.067 seconds
frame #214: size before decode=55535 bytes, size after decode=1966080 bytes, type=B, timestamp=7.100 seconds
frame #215: size before decode=29097 bytes, size after decode=1966080 bytes, type=P, timestamp=7.133 seconds
frame #216: size before decode=14867 bytes, size after decode=1966080 bytes, type=B, timestamp=7.167 seconds
frame #217: size before decode=15240 bytes, size after decode=1966080 bytes, type=B, timestamp=7.200 seconds
frame #218: size before decode=55372 bytes, size after decode=1966080 bytes, type=B, timestamp=7.233 seconds
frame #219: size before decode=28594 bytes, size after decode=1966080 bytes, type=P, timestamp=7.267 seconds
frame #220: size before decode=14314 bytes, size after decode=1966080 bytes, type=B, timestamp=7.300 seconds
frame #221: size before decode=14002 bytes, size after decode=1966080 bytes, type=B, timestamp=7.333 seconds
frame #222: size before decode=54863 bytes, size after decode=1966080 bytes, type=B, timestamp=7.367 seconds
frame #223: size before decode=28906 bytes, size after decode=1966080 bytes, type=P, timestamp=7.400 seconds
frame #224: size before decode=14659 bytes, size after decode=1966080 bytes, type=B, timestamp=7.433 seconds
frame #225: size before decode=13714 bytes, size after decode=1966080 bytes, type=B, timestamp=7.467 seconds
frame #226: size before decode=51357 bytes, size after decode=1966080 bytes, type=B, timestamp=7.500 seconds
frame #227: size before decode=26524 bytes, size after decode=1966080 bytes, type=P, timestamp=7.533 seconds
frame #228: size before decode=12777 bytes, size after decode=1966080 bytes, type=B, timestamp=7.567 seconds
frame #229: size before decode=12978 bytes, size after decode=1966080 bytes, type=B, timestamp=7.600 seconds
frame #230: size before decode=58574 bytes, size after decode=1966080 bytes, type=B, timestamp=7.633 seconds
frame #231: size before decode=33724 bytes, size after decode=1966080 bytes, type=P, timestamp=7.667 seconds
frame #232: size before decode=13073 bytes, size after decode=1966080 bytes, type=B, timestamp=7.700 seconds
frame #233: size before decode=9541 bytes, size after decode=1966080 bytes, type=B, timestamp=7.733 seconds
frame #234: size before decode=54939 bytes, size after decode=1966080 bytes, type=B, timestamp=7.767 seconds
frame #235: size before decode=32700 bytes, size after decode=1966080 bytes, type=P, timestamp=7.800 seconds
frame #236: size before decode=9908 bytes, size after decode=1966080 bytes, type=B, timestamp=7.833 seconds
frame #237: size before decode=10822 bytes, size after decode=1966080 bytes, type=B, timestamp=7.867 seconds
frame #238: size before decode=58008 bytes, size after decode=1966080 bytes, type=B, timestamp=7.900 seconds
frame #239: size before decode=34102 bytes, size after decode=1966080 bytes, type=P, timestamp=7.933 seconds
frame #240: size before decode=10981 bytes, size after decode=1966080 bytes, type=B, timestamp=7.967 seconds
frame #241: size before decode=10794 bytes, size after decode=1966080 bytes, type=B, timestamp=8.000 seconds
frame #242: size before decode=58044 bytes, size after decode=1966080 bytes, type=B, timestamp=8.033 seconds
frame #243: size before decode=32754 bytes, size after decode=1966080 bytes, type=P, timestamp=8.067 seconds
frame #244: size before decode=10061 bytes, size after decode=1966080 bytes, type=B, timestamp=8.100 seconds
frame #245: size before decode=10663 bytes, size after decode=1966080 bytes, type=B, timestamp=8.133 seconds
frame #246: size before decode=34202 bytes, size after decode=1966080 bytes, type=B, timestamp=8.167 seconds
frame #247: size before decode=14256 bytes, size after decode=1966080 bytes, type=P, timestamp=8.200 seconds
frame #248: size before decode=14595 bytes, size after decode=1966080 bytes, type=B, timestamp=8.233 seconds
frame #249: size before decode=108016 bytes, size after decode=1966080 bytes, type=B, timestamp=8.267 seconds
frame #250: size before decode=53414 bytes, size after decode=1966080 bytes, type=P, timestamp=8.300 seconds
frame #251: size before decode=30893 bytes, size after decode=1966080 bytes, type=I, timestamp=8.333 seconds
frame #252: size before decode=9440 bytes, size after decode=1966080 bytes, type=B, timestamp=8.367 seconds
frame #253: size before decode=9381 bytes, size after decode=1966080 bytes, type=B, timestamp=8.400 seconds
frame #254: size before decode=52794 bytes, size after decode=1966080 bytes, type=B, timestamp=8.433 seconds
frame #255: size before decode=28717 bytes, size after decode=1966080 bytes, type=P, timestamp=8.467 seconds
frame #256: size before decode=9597 bytes, size after decode=1966080 bytes, type=B, timestamp=8.500 seconds
frame #257: size before decode=9394 bytes, size after decode=1966080 bytes, type=B, timestamp=8.533 seconds
frame #258: size before decode=55110 bytes, size after decode=1966080 bytes, type=B, timestamp=8.567 seconds
frame #259: size before decode=27987 bytes, size after decode=1966080 bytes, type=P, timestamp=8.600 seconds
frame #260: size before decode=9209 bytes, size after decode=1966080 bytes, type=B, timestamp=8.633 seconds
frame #261: size before decode=12860 bytes, size after decode=1966080 bytes, type=B, timestamp=8.667 seconds
frame #262: size before decode=48302 bytes, size after decode=1966080 bytes, type=B, timestamp=8.700 seconds
frame #263: size before decode=24460 bytes, size after decode=1966080 bytes, type=P, timestamp=8.733 seconds
frame #264: size before decode=13332 bytes, size after decode=1966080 bytes, type=B, timestamp=8.767 seconds
frame #265: size before decode=12415 bytes, size after decode=1966080 bytes, type=B, timestamp=8.800 seconds
frame #266: size before decode=50538 bytes, size after decode=1966080 bytes, type=B, timestamp=8.833 seconds
frame #267: size before decode=24310 bytes, size after decode=1966080 bytes, type=P, timestamp=8.867 seconds
frame #268: size before decode=12422 bytes, size after decode=1966080 bytes, type=B, timestamp=8.900 seconds
frame #269: size before decode=14574 bytes, size after decode=1966080 bytes, type=B, timestamp=8.933 seconds
frame #270: size before decode=51030 bytes, size after decode=1966080 bytes, type=B, timestamp=8.967 seconds
frame #271: size before decode=23828 bytes, size after decode=1966080 bytes, type=P, timestamp=9.000 seconds
frame #272: size before decode=12565 bytes, size after decode=1966080 bytes, type=B, timestamp=9.033 seconds
frame #273: size before decode=12368 bytes, size after decode=1966080 bytes, type=B, timestamp=9.067 seconds
frame #274: size before decode=48851 bytes, size after decode=1966080 bytes, type=B, timestamp=9.100 seconds
frame #275: size before decode=23676 bytes, size after decode=1966080 bytes, type=P, timestamp=9.133 seconds
frame #276: size before decode=12071 bytes, size after decode=1966080 bytes, type=B, timestamp=9.167 seconds
frame #277: size before decode=12334 bytes, size after decode=1966080 bytes, type=B, timestamp=9.200 seconds
frame #278: size before decode=50778 bytes, size after decode=1966080 bytes, type=B, timestamp=9.233 seconds
frame #279: size before decode=24451 bytes, size after decode=1966080 bytes, type=P, timestamp=9.267 seconds
frame #280: size before decode=12816 bytes, size after decode=1966080 bytes, type=B, timestamp=9.300 seconds
frame #281: size before decode=11979 bytes, size after decode=1966080 bytes, type=B, timestamp=9.333 seconds
frame #282: size before decode=48771 bytes, size after decode=1966080 bytes, type=B, timestamp=9.367 seconds
frame #283: size before decode=23781 bytes, size after decode=1966080 bytes, type=P, timestamp=9.400 seconds
frame #284: size before decode=11313 bytes, size after decode=1966080 bytes, type=B, timestamp=9.433 seconds
frame #285: size before decode=11638 bytes, size after decode=1966080 bytes, type=B, timestamp=9.467 seconds
frame #286: size before decode=55545 bytes, size after decode=1966080 bytes, type=B, timestamp=9.500 seconds
frame #287: size before decode=24756 bytes, size after decode=1966080 bytes, type=P, timestamp=9.533 seconds
frame #288: size before decode=11554 bytes, size after decode=1966080 bytes, type=B, timestamp=9.567 seconds
frame #289: size before decode=11575 bytes, size after decode=1966080 bytes, type=B, timestamp=9.600 seconds
frame #290: size before decode=51209 bytes, size after decode=1966080 bytes, type=B, timestamp=9.633 seconds
frame #291: size before decode=27226 bytes, size after decode=1966080 bytes, type=P, timestamp=9.667 seconds
frame #292: size before decode=9037 bytes, size after decode=1966080 bytes, type=B, timestamp=9.700 seconds
