print meta info for videos/12624161_1920_1080_30fps.mp4:
  duration time: 25.49 秒
  file size: 28.51 MB
  frame rate: 29.97 fps
  decoder: H.264 / AVC / MPEG-4 AVC / MPEG-4 part 10

帧类型与大小统计:
frame #1: size before decode=13998 bytes, size after decode=4147200 bytes, type=I, timestamp=0.033 seconds
frame #2: size before decode=3309 bytes, size after decode=4147200 bytes, type=B, timestamp=0.067 seconds
frame #3: size before decode=9506 bytes, size after decode=4147200 bytes, type=B, timestamp=0.100 seconds
frame #4: size before decode=117992 bytes, size after decode=4147200 bytes, type=B, timestamp=0.133 seconds
frame #5: size before decode=20139 bytes, size after decode=4147200 bytes, type=P, timestamp=0.167 seconds
frame #6: size before decode=3568 bytes, size after decode=4147200 bytes, type=B, timestamp=0.200 seconds
frame #7: size before decode=7134 bytes, size after decode=4147200 bytes, type=B, timestamp=0.234 seconds
frame #8: size before decode=109941 bytes, size after decode=4147200 bytes, type=B, timestamp=0.267 seconds
frame #9: size before decode=16095 bytes, size after decode=4147200 bytes, type=P, timestamp=0.300 seconds
frame #10: size before decode=8851 bytes, size after decode=4147200 bytes, type=B, timestamp=0.334 seconds
frame #11: size before decode=3890 bytes, size after decode=4147200 bytes, type=B, timestamp=0.367 seconds
frame #12: size before decode=139038 bytes, size after decode=4147200 bytes, type=B, timestamp=0.400 seconds
frame #13: size before decode=14874 bytes, size after decode=4147200 bytes, type=P, timestamp=0.434 seconds
frame #14: size before decode=9554 bytes, size after decode=4147200 bytes, type=B, timestamp=0.467 seconds
frame #15: size before decode=1046 bytes, size after decode=4147200 bytes, type=B, timestamp=0.501 seconds
frame #16: size before decode=120624 bytes, size after decode=4147200 bytes, type=B, timestamp=0.534 seconds
frame #17: size before decode=20170 bytes, size after decode=4147200 bytes, type=P, timestamp=0.567 seconds
frame #18: size before decode=8221 bytes, size after decode=4147200 bytes, type=B, timestamp=0.601 seconds
frame #19: size before decode=9128 bytes, size after decode=4147200 bytes, type=B, timestamp=0.634 seconds
frame #20: size before decode=103409 bytes, size after decode=4147200 bytes, type=B, timestamp=0.667 seconds
frame #21: size before decode=12423 bytes, size after decode=4147200 bytes, type=P, timestamp=0.701 seconds
frame #22: size before decode=2724 bytes, size after decode=4147200 bytes, type=B, timestamp=0.734 seconds
frame #23: size before decode=8219 bytes, size after decode=4147200 bytes, type=B, timestamp=0.767 seconds
frame #24: size before decode=109078 bytes, size after decode=4147200 bytes, type=B, timestamp=0.801 seconds
frame #25: size before decode=21591 bytes, size after decode=4147200 bytes, type=P, timestamp=0.834 seconds
frame #26: size before decode=3387 bytes, size after decode=4147200 bytes, type=B, timestamp=0.868 seconds
frame #27: size before decode=8846 bytes, size after decode=4147200 bytes, type=B, timestamp=0.901 seconds
frame #28: size before decode=127461 bytes, size after decode=4147200 bytes, type=B, timestamp=0.934 seconds
frame #29: size before decode=19947 bytes, size after decode=4147200 bytes, type=P, timestamp=0.968 seconds
frame #30: size before decode=9681 bytes, size after decode=4147200 bytes, type=B, timestamp=1.001 seconds
frame #31: size before decode=2719 bytes, size after decode=4147200 bytes, type=B, timestamp=1.034 seconds
frame #32: size before decode=113469 bytes, size after decode=4147200 bytes, type=B, timestamp=1.068 seconds
frame #33: size before decode=13170 bytes, size after decode=4147200 bytes, type=P, timestamp=1.101 seconds
frame #34: size before decode=9128 bytes, size after decode=4147200 bytes, type=B, timestamp=1.134 seconds
frame #35: size before decode=2447 bytes, size after decode=4147200 bytes, type=B, timestamp=1.168 seconds
frame #36: size before decode=118386 bytes, size after decode=4147200 bytes, type=B, timestamp=1.201 seconds
frame #37: size before decode=21999 bytes, size after decode=4147200 bytes, type=P, timestamp=1.235 seconds
frame #38: size before decode=9068 bytes, size after decode=4147200 bytes, type=B, timestamp=1.268 seconds
frame #39: size before decode=9232 bytes, size after decode=4147200 bytes, type=B, timestamp=1.301 seconds
frame #40: size before decode=110417 bytes, size after decode=4147200 bytes, type=B, timestamp=1.335 seconds
frame #41: size before decode=15400 bytes, size after decode=4147200 bytes, type=P, timestamp=1.368 seconds
frame #42: size before decode=2516 bytes, size after decode=4147200 bytes, type=B, timestamp=1.401 seconds
frame #43: size before decode=10022 bytes, size after decode=4147200 bytes, type=B, timestamp=1.435 seconds
frame #44: size before decode=122188 bytes, size after decode=4147200 bytes, type=B, timestamp=1.468 seconds
frame #45: size before decode=30515 bytes, size after decode=4147200 bytes, type=P, timestamp=1.502 seconds
frame #46: size before decode=1470 bytes, size after decode=4147200 bytes, type=B, timestamp=1.535 seconds
frame #47: size before decode=9275 bytes, size after decode=4147200 bytes, type=B, timestamp=1.568 seconds
frame #48: size before decode=109415 bytes, size after decode=4147200 bytes, type=B, timestamp=1.602 seconds
frame #49: size before decode=20466 bytes, size after decode=4147200 bytes, type=P, timestamp=1.635 seconds
frame #50: size before decode=9437 bytes, size after decode=4147200 bytes, type=B, timestamp=1.668 seconds
frame #51: size before decode=2782 bytes, size after decode=4147200 bytes, type=B, timestamp=1.702 seconds
frame #52: size before decode=117818 bytes, size after decode=4147200 bytes, type=B, timestamp=1.735 seconds
frame #53: size before decode=15186 bytes, size after decode=4147200 bytes, type=P, timestamp=1.768 seconds
frame #54: size before decode=10128 bytes, size after decode=4147200 bytes, type=B, timestamp=1.802 seconds
frame #55: size before decode=2593 bytes, size after decode=4147200 bytes, type=B, timestamp=1.835 seconds
frame #56: size before decode=150872 bytes, size after decode=4147200 bytes, type=B, timestamp=1.869 seconds
frame #57: size before decode=25954 bytes, size after decode=4147200 bytes, type=P, timestamp=1.902 seconds
frame #58: size before decode=10306 bytes, size after decode=4147200 bytes, type=B, timestamp=1.935 seconds
frame #59: size before decode=11717 bytes, size after decode=4147200 bytes, type=B, timestamp=1.969 seconds
frame #60: size before decode=111168 bytes, size after decode=4147200 bytes, type=B, timestamp=2.002 seconds
frame #61: size before decode=15294 bytes, size after decode=4147200 bytes, type=P, timestamp=2.035 seconds
frame #62: size before decode=1671 bytes, size after decode=4147200 bytes, type=B, timestamp=2.069 seconds
frame #63: size before decode=10833 bytes, size after decode=4147200 bytes, type=B, timestamp=2.102 seconds
frame #64: size before decode=107193 bytes, size after decode=4147200 bytes, type=B, timestamp=2.135 seconds
frame #65: size before decode=20713 bytes, size after decode=4147200 bytes, type=P, timestamp=2.169 seconds
frame #66: size before decode=2361 bytes, size after decode=4147200 bytes, type=B, timestamp=2.202 seconds
frame #67: size before decode=8947 bytes, size after decode=4147200 bytes, type=B, timestamp=2.236 seconds
frame #68: size before decode=110216 bytes, size after decode=4147200 bytes, type=B, timestamp=2.269 seconds
frame #69: size before decode=21402 bytes, size after decode=4147200 bytes, type=P, timestamp=2.302 seconds
frame #70: size before decode=9690 bytes, size after decode=4147200 bytes, type=B, timestamp=2.336 seconds
frame #71: size before decode=3736 bytes, size after decode=4147200 bytes, type=B, timestamp=2.369 seconds
frame #72: size before decode=142039 bytes, size after decode=4147200 bytes, type=B, timestamp=2.402 seconds
frame #73: size before decode=16345 bytes, size after decode=4147200 bytes, type=P, timestamp=2.436 seconds
frame #74: size before decode=10237 bytes, size after decode=4147200 bytes, type=B, timestamp=2.469 seconds
frame #75: size before decode=1107 bytes, size after decode=4147200 bytes, type=B, timestamp=2.502 seconds
frame #76: size before decode=124050 bytes, size after decode=4147200 bytes, type=B, timestamp=2.536 seconds
frame #77: size before decode=19563 bytes, size after decode=4147200 bytes, type=P, timestamp=2.569 seconds
frame #78: size before decode=9425 bytes, size after decode=4147200 bytes, type=B, timestamp=2.603 seconds
frame #79: size before decode=9269 bytes, size after decode=4147200 bytes, type=B, timestamp=2.636 seconds
frame #80: size before decode=108481 bytes, size after decode=4147200 bytes, type=B, timestamp=2.669 seconds
frame #81: size before decode=14441 bytes, size after decode=4147200 bytes, type=P, timestamp=2.703 seconds
frame #82: size before decode=2775 bytes, size after decode=4147200 bytes, type=B, timestamp=2.736 seconds
frame #83: size before decode=9716 bytes, size after decode=4147200 bytes, type=B, timestamp=2.769 seconds
frame #84: size before decode=108369 bytes, size after decode=4147200 bytes, type=B, timestamp=2.803 seconds
frame #85: size before decode=21188 bytes, size after decode=4147200 bytes, type=P, timestamp=2.836 seconds
frame #86: size before decode=3346 bytes, size after decode=4147200 bytes, type=B, timestamp=2.870 seconds
frame #87: size before decode=9997 bytes, size after decode=4147200 bytes, type=B, timestamp=2.903 seconds
frame #88: size before decode=124063 bytes, size after decode=4147200 bytes, type=B, timestamp=2.936 seconds
frame #89: size before decode=21636 bytes, size after decode=4147200 bytes, type=P, timestamp=2.970 seconds
frame #90: size before decode=9708 bytes, size after decode=4147200 bytes, type=B, timestamp=3.003 seconds
frame #91: size before decode=2429 bytes, size after decode=4147200 bytes, type=B, timestamp=3.036 seconds
frame #92: size before decode=119063 bytes, size after decode=4147200 bytes, type=B, timestamp=3.070 seconds
frame #93: size before decode=11253 bytes, size after decode=4147200 bytes, type=P, timestamp=3.103 seconds
frame #94: size before decode=10319 bytes, size after decode=4147200 bytes, type=B, timestamp=3.136 seconds
frame #95: size before decode=104668 bytes, size after decode=4147200 bytes, type=B, timestamp=3.170 seconds
frame #96: size before decode=12148 bytes, size after decode=4147200 bytes, type=P, timestamp=3.203 seconds
frame #97: size before decode=2870 bytes, size after decode=4147200 bytes, type=B, timestamp=3.237 seconds
frame #98: size before decode=7644 bytes, size after decode=4147200 bytes, type=B, timestamp=3.270 seconds
frame #99: size before decode=107620 bytes, size after decode=4147200 bytes, type=B, timestamp=3.303 seconds
frame #100: size before decode=18642 bytes, size after decode=4147200 bytes, type=P, timestamp=3.337 seconds
frame #101: size before decode=3304 bytes, size after decode=4147200 bytes, type=B, timestamp=3.370 seconds
frame #102: size before decode=7320 bytes, size after decode=4147200 bytes, type=B, timestamp=3.403 seconds
frame #103: size before decode=115208 bytes, size after decode=4147200 bytes, type=B, timestamp=3.437 seconds
frame #104: size before decode=22713 bytes, size after decode=4147200 bytes, type=P, timestamp=3.470 seconds
frame #105: size before decode=7272 bytes, size after decode=4147200 bytes, type=B, timestamp=3.504 seconds
frame #106: size before decode=2553 bytes, size after decode=4147200 bytes, type=B, timestamp=3.537 seconds
frame #107: size before decode=110886 bytes, size after decode=4147200 bytes, type=B, timestamp=3.570 seconds
frame #108: size before decode=10503 bytes, size after decode=4147200 bytes, type=P, timestamp=3.604 seconds
frame #109: size before decode=8286 bytes, size after decode=4147200 bytes, type=B, timestamp=3.637 seconds
frame #110: size before decode=103339 bytes, size after decode=4147200 bytes, type=B, timestamp=3.670 seconds
frame #111: size before decode=13164 bytes, size after decode=4147200 bytes, type=P, timestamp=3.704 seconds
frame #112: size before decode=2778 bytes, size after decode=4147200 bytes, type=B, timestamp=3.737 seconds
frame #113: size before decode=8128 bytes, size after decode=4147200 bytes, type=B, timestamp=3.770 seconds
frame #114: size before decode=107240 bytes, size after decode=4147200 bytes, type=B, timestamp=3.804 seconds
frame #115: size before decode=19146 bytes, size after decode=4147200 bytes, type=P, timestamp=3.837 seconds
frame #116: size before decode=3657 bytes, size after decode=4147200 bytes, type=B, timestamp=3.871 seconds
frame #117: size before decode=8940 bytes, size after decode=4147200 bytes, type=B, timestamp=3.904 seconds
frame #118: size before decode=120548 bytes, size after decode=4147200 bytes, type=B, timestamp=3.937 seconds
frame #119: size before decode=19732 bytes, size after decode=4147200 bytes, type=P, timestamp=3.971 seconds
frame #120: size before decode=9618 bytes, size after decode=4147200 bytes, type=B, timestamp=4.004 seconds
frame #121: size before decode=2629 bytes, size after decode=4147200 bytes, type=B, timestamp=4.037 seconds
frame #122: size before decode=112745 bytes, size after decode=4147200 bytes, type=B, timestamp=4.071 seconds
frame #123: size before decode=15151 bytes, size after decode=4147200 bytes, type=P, timestamp=4.104 seconds
frame #124: size before decode=9153 bytes, size after decode=4147200 bytes, type=B, timestamp=4.137 seconds
frame #125: size before decode=2489 bytes, size after decode=4147200 bytes, type=B, timestamp=4.171 seconds
frame #126: size before decode=122927 bytes, size after decode=4147200 bytes, type=B, timestamp=4.204 seconds
frame #127: size before decode=24049 bytes, size after decode=4147200 bytes, type=P, timestamp=4.238 seconds
frame #128: size before decode=10008 bytes, size after decode=4147200 bytes, type=B, timestamp=4.271 seconds
frame #129: size before decode=9848 bytes, size after decode=4147200 bytes, type=B, timestamp=4.304 seconds
frame #130: size before decode=108271 bytes, size after decode=4147200 bytes, type=B, timestamp=4.338 seconds
frame #131: size before decode=16097 bytes, size after decode=4147200 bytes, type=P, timestamp=4.371 seconds
frame #132: size before decode=2388 bytes, size after decode=4147200 bytes, type=B, timestamp=4.404 seconds
frame #133: size before decode=10493 bytes, size after decode=4147200 bytes, type=B, timestamp=4.438 seconds
frame #134: size before decode=119107 bytes, size after decode=4147200 bytes, type=B, timestamp=4.471 seconds
frame #135: size before decode=30110 bytes, size after decode=4147200 bytes, type=P, timestamp=4.505 seconds
frame #136: size before decode=1287 bytes, size after decode=4147200 bytes, type=B, timestamp=4.538 seconds
frame #137: size before decode=9780 bytes, size after decode=4147200 bytes, type=B, timestamp=4.571 seconds
frame #138: size before decode=116991 bytes, size after decode=4147200 bytes, type=B, timestamp=4.605 seconds
frame #139: size before decode=22513 bytes, size after decode=4147200 bytes, type=P, timestamp=4.638 seconds
frame #140: size before decode=11006 bytes, size after decode=4147200 bytes, type=B, timestamp=4.671 seconds
frame #141: size before decode=3184 bytes, size after decode=4147200 bytes, type=B, timestamp=4.705 seconds
frame #142: size before decode=113222 bytes, size after decode=4147200 bytes, type=B, timestamp=4.738 seconds
frame #143: size before decode=15298 bytes, size after decode=4147200 bytes, type=P, timestamp=4.771 seconds
frame #144: size before decode=10760 bytes, size after decode=4147200 bytes, type=B, timestamp=4.805 seconds
frame #145: size before decode=2663 bytes, size after decode=4147200 bytes, type=B, timestamp=4.838 seconds
frame #146: size before decode=151836 bytes, size after decode=4147200 bytes, type=B, timestamp=4.872 seconds
frame #147: size before decode=29906 bytes, size after decode=4147200 bytes, type=P, timestamp=4.905 seconds
frame #148: size before decode=11009 bytes, size after decode=4147200 bytes, type=B, timestamp=4.938 seconds
frame #149: size before decode=13039 bytes, size after decode=4147200 bytes, type=B, timestamp=4.972 seconds
frame #150: size before decode=109157 bytes, size after decode=4147200 bytes, type=B, timestamp=5.005 seconds
frame #151: size before decode=15098 bytes, size after decode=4147200 bytes, type=P, timestamp=5.038 seconds
frame #152: size before decode=1583 bytes, size after decode=4147200 bytes, type=B, timestamp=5.072 seconds
frame #153: size before decode=11637 bytes, size after decode=4147200 bytes, type=B, timestamp=5.105 seconds
frame #154: size before decode=113543 bytes, size after decode=4147200 bytes, type=B, timestamp=5.138 seconds
