print meta info for videos/13740927_1080_1920_30fps.mp4:
  duration time: 10.53 秒
  file size: 10.05 MB
  frame rate: 30.00 fps
  decoder: H.264 / AVC / MPEG-4 AVC / MPEG-4 part 10

帧类型与大小统计:
frame #1: size before decode=55204 bytes, size after decode=4423680 bytes, type=I, timestamp=0.000 seconds
frame #2: size before decode=19480 bytes, size after decode=4423680 bytes, type=B, timestamp=0.033 seconds
frame #3: size before decode=23677 bytes, size after decode=4423680 bytes, type=B, timestamp=0.067 seconds
frame #4: size before decode=67207 bytes, size after decode=4423680 bytes, type=B, timestamp=0.100 seconds
frame #5: size before decode=49092 bytes, size after decode=4423680 bytes, type=P, timestamp=0.133 seconds
frame #6: size before decode=16187 bytes, size after decode=4423680 bytes, type=B, timestamp=0.167 seconds
frame #7: size before decode=22340 bytes, size after decode=4423680 bytes, type=B, timestamp=0.200 seconds
frame #8: size before decode=66546 bytes, size after decode=4423680 bytes, type=B, timestamp=0.233 seconds
frame #9: size before decode=44408 bytes, size after decode=4423680 bytes, type=P, timestamp=0.267 seconds
frame #10: size before decode=15750 bytes, size after decode=4423680 bytes, type=B, timestamp=0.300 seconds
frame #11: size before decode=21878 bytes, size after decode=4423680 bytes, type=B, timestamp=0.333 seconds
frame #12: size before decode=65400 bytes, size after decode=4423680 bytes, type=B, timestamp=0.367 seconds
frame #13: size before decode=45834 bytes, size after decode=4423680 bytes, type=P, timestamp=0.400 seconds
frame #14: size before decode=13835 bytes, size after decode=4423680 bytes, type=B, timestamp=0.433 seconds
frame #15: size before decode=18992 bytes, size after decode=4423680 bytes, type=B, timestamp=0.467 seconds
frame #16: size before decode=62049 bytes, size after decode=4423680 bytes, type=B, timestamp=0.500 seconds
frame #17: size before decode=44052 bytes, size after decode=4423680 bytes, type=P, timestamp=0.533 seconds
frame #18: size before decode=17587 bytes, size after decode=4423680 bytes, type=B, timestamp=0.567 seconds
frame #19: size before decode=16394 bytes, size after decode=4423680 bytes, type=B, timestamp=0.600 seconds
frame #20: size before decode=60111 bytes, size after decode=4423680 bytes, type=B, timestamp=0.633 seconds
frame #21: size before decode=45803 bytes, size after decode=4423680 bytes, type=P, timestamp=0.667 seconds
frame #22: size before decode=19772 bytes, size after decode=4423680 bytes, type=B, timestamp=0.700 seconds
frame #23: size before decode=14368 bytes, size after decode=4423680 bytes, type=B, timestamp=0.733 seconds
frame #24: size before decode=60637 bytes, size after decode=4423680 bytes, type=B, timestamp=0.767 seconds
frame #25: size before decode=40129 bytes, size after decode=4423680 bytes, type=P, timestamp=0.800 seconds
frame #26: size before decode=22224 bytes, size after decode=4423680 bytes, type=B, timestamp=0.833 seconds
frame #27: size before decode=11678 bytes, size after decode=4423680 bytes, type=B, timestamp=0.867 seconds
frame #28: size before decode=60245 bytes, size after decode=4423680 bytes, type=B, timestamp=0.900 seconds
frame #29: size before decode=30278 bytes, size after decode=4423680 bytes, type=P, timestamp=0.933 seconds
frame #30: size before decode=4212 bytes, size after decode=4423680 bytes, type=B, timestamp=0.967 seconds
frame #31: size before decode=20652 bytes, size after decode=4423680 bytes, type=B, timestamp=1.000 seconds
frame #32: size before decode=59788 bytes, size after decode=4423680 bytes, type=B, timestamp=1.033 seconds
frame #33: size before decode=39058 bytes, size after decode=4423680 bytes, type=P, timestamp=1.067 seconds
frame #34: size before decode=24073 bytes, size after decode=4423680 bytes, type=B, timestamp=1.100 seconds
frame #35: size before decode=18175 bytes, size after decode=4423680 bytes, type=B, timestamp=1.133 seconds
frame #36: size before decode=59726 bytes, size after decode=4423680 bytes, type=B, timestamp=1.167 seconds
frame #37: size before decode=37622 bytes, size after decode=4423680 bytes, type=P, timestamp=1.200 seconds
frame #38: size before decode=28608 bytes, size after decode=4423680 bytes, type=B, timestamp=1.233 seconds
frame #39: size before decode=17472 bytes, size after decode=4423680 bytes, type=B, timestamp=1.267 seconds
frame #40: size before decode=61240 bytes, size after decode=4423680 bytes, type=B, timestamp=1.300 seconds
frame #41: size before decode=38544 bytes, size after decode=4423680 bytes, type=P, timestamp=1.333 seconds
frame #42: size before decode=29878 bytes, size after decode=4423680 bytes, type=B, timestamp=1.367 seconds
frame #43: size before decode=18223 bytes, size after decode=4423680 bytes, type=B, timestamp=1.400 seconds
frame #44: size before decode=61154 bytes, size after decode=4423680 bytes, type=B, timestamp=1.433 seconds
frame #45: size before decode=38017 bytes, size after decode=4423680 bytes, type=P, timestamp=1.467 seconds
frame #46: size before decode=22505 bytes, size after decode=4423680 bytes, type=B, timestamp=1.500 seconds
frame #47: size before decode=23005 bytes, size after decode=4423680 bytes, type=B, timestamp=1.533 seconds
frame #48: size before decode=61354 bytes, size after decode=4423680 bytes, type=B, timestamp=1.567 seconds
frame #49: size before decode=37927 bytes, size after decode=4423680 bytes, type=P, timestamp=1.600 seconds
frame #50: size before decode=22358 bytes, size after decode=4423680 bytes, type=B, timestamp=1.633 seconds
frame #51: size before decode=24230 bytes, size after decode=4423680 bytes, type=B, timestamp=1.667 seconds
frame #52: size before decode=66216 bytes, size after decode=4423680 bytes, type=B, timestamp=1.700 seconds
frame #53: size before decode=36480 bytes, size after decode=4423680 bytes, type=P, timestamp=1.733 seconds
frame #54: size before decode=18722 bytes, size after decode=4423680 bytes, type=B, timestamp=1.767 seconds
frame #55: size before decode=27657 bytes, size after decode=4423680 bytes, type=B, timestamp=1.800 seconds
frame #56: size before decode=72533 bytes, size after decode=4423680 bytes, type=B, timestamp=1.833 seconds
frame #57: size before decode=15869 bytes, size after decode=4423680 bytes, type=P, timestamp=1.867 seconds
frame #58: size before decode=71403 bytes, size after decode=4423680 bytes, type=B, timestamp=1.900 seconds
frame #59: size before decode=38545 bytes, size after decode=4423680 bytes, type=P, timestamp=1.933 seconds
frame #60: size before decode=1328 bytes, size after decode=4423680 bytes, type=B, timestamp=1.967 seconds
frame #61: size before decode=14286 bytes, size after decode=4423680 bytes, type=B, timestamp=2.000 seconds
frame #62: size before decode=66395 bytes, size after decode=4423680 bytes, type=B, timestamp=2.033 seconds
frame #63: size before decode=41652 bytes, size after decode=4423680 bytes, type=P, timestamp=2.067 seconds
