print meta info for videos/13772638_3840_2160_60fps.mp4:
  duration time: 39.96 秒
  file size: 163.05 MB
  frame rate: 59.94 fps
  decoder: H.264 / AVC / MPEG-4 AVC / MPEG-4 part 10

帧类型与大小统计:
frame #1: size before decode=14114 bytes, size after decode=16588800 bytes, type=I, timestamp=0.000 seconds
frame #2: size before decode=8246 bytes, size after decode=16588800 bytes, type=B, timestamp=0.017 seconds
frame #3: size before decode=12340 bytes, size after decode=16588800 bytes, type=B, timestamp=0.033 seconds
frame #4: size before decode=233054 bytes, size after decode=16588800 bytes, type=B, timestamp=0.050 seconds
frame #5: size before decode=21304 bytes, size after decode=16588800 bytes, type=P, timestamp=0.067 seconds
frame #6: size before decode=15182 bytes, size after decode=16588800 bytes, type=B, timestamp=0.083 seconds
frame #7: size before decode=12956 bytes, size after decode=16588800 bytes, type=B, timestamp=0.100 seconds
frame #8: size before decode=244718 bytes, size after decode=16588800 bytes, type=B, timestamp=0.117 seconds
frame #9: size before decode=18501 bytes, size after decode=16588800 bytes, type=P, timestamp=0.133 seconds
frame #10: size before decode=15551 bytes, size after decode=16588800 bytes, type=B, timestamp=0.150 seconds
frame #11: size before decode=12070 bytes, size after decode=16588800 bytes, type=B, timestamp=0.167 seconds
frame #12: size before decode=257726 bytes, size after decode=16588800 bytes, type=B, timestamp=0.184 seconds
frame #13: size before decode=18767 bytes, size after decode=16588800 bytes, type=P, timestamp=0.200 seconds
frame #14: size before decode=12806 bytes, size after decode=16588800 bytes, type=B, timestamp=0.217 seconds
frame #15: size before decode=11284 bytes, size after decode=16588800 bytes, type=B, timestamp=0.234 seconds
frame #16: size before decode=235497 bytes, size after decode=16588800 bytes, type=B, timestamp=0.250 seconds
frame #17: size before decode=19941 bytes, size after decode=16588800 bytes, type=P, timestamp=0.267 seconds
frame #18: size before decode=12370 bytes, size after decode=16588800 bytes, type=B, timestamp=0.284 seconds
frame #19: size before decode=11244 bytes, size after decode=16588800 bytes, type=B, timestamp=0.300 seconds
frame #20: size before decode=228819 bytes, size after decode=16588800 bytes, type=B, timestamp=0.317 seconds
frame #21: size before decode=19317 bytes, size after decode=16588800 bytes, type=P, timestamp=0.334 seconds
frame #22: size before decode=12378 bytes, size after decode=16588800 bytes, type=B, timestamp=0.350 seconds
frame #23: size before decode=11538 bytes, size after decode=16588800 bytes, type=B, timestamp=0.367 seconds
frame #24: size before decode=223826 bytes, size after decode=16588800 bytes, type=B, timestamp=0.384 seconds
frame #25: size before decode=19394 bytes, size after decode=16588800 bytes, type=P, timestamp=0.400 seconds
frame #26: size before decode=12104 bytes, size after decode=16588800 bytes, type=B, timestamp=0.417 seconds
frame #27: size before decode=12670 bytes, size after decode=16588800 bytes, type=B, timestamp=0.434 seconds
frame #28: size before decode=337611 bytes, size after decode=16588800 bytes, type=B, timestamp=0.450 seconds
frame #29: size before decode=17183 bytes, size after decode=16588800 bytes, type=P, timestamp=0.467 seconds
frame #30: size before decode=11181 bytes, size after decode=16588800 bytes, type=B, timestamp=0.484 seconds
frame #31: size before decode=11541 bytes, size after decode=16588800 bytes, type=B, timestamp=0.501 seconds
frame #32: size before decode=234196 bytes, size after decode=16588800 bytes, type=B, timestamp=0.517 seconds
frame #33: size before decode=19696 bytes, size after decode=16588800 bytes, type=P, timestamp=0.534 seconds
frame #34: size before decode=11328 bytes, size after decode=16588800 bytes, type=B, timestamp=0.551 seconds
frame #35: size before decode=11917 bytes, size after decode=16588800 bytes, type=B, timestamp=0.567 seconds
frame #36: size before decode=268063 bytes, size after decode=16588800 bytes, type=B, timestamp=0.584 seconds
frame #37: size before decode=19531 bytes, size after decode=16588800 bytes, type=P, timestamp=0.601 seconds
frame #38: size before decode=13405 bytes, size after decode=16588800 bytes, type=B, timestamp=0.617 seconds
frame #39: size before decode=11908 bytes, size after decode=16588800 bytes, type=B, timestamp=0.634 seconds
frame #40: size before decode=239549 bytes, size after decode=16588800 bytes, type=B, timestamp=0.651 seconds
frame #41: size before decode=20076 bytes, size after decode=16588800 bytes, type=P, timestamp=0.667 seconds
frame #42: size before decode=12032 bytes, size after decode=16588800 bytes, type=B, timestamp=0.684 seconds
frame #43: size before decode=11801 bytes, size after decode=16588800 bytes, type=B, timestamp=0.701 seconds
frame #44: size before decode=218030 bytes, size after decode=16588800 bytes, type=B, timestamp=0.717 seconds
frame #45: size before decode=19862 bytes, size after decode=16588800 bytes, type=P, timestamp=0.734 seconds
frame #46: size before decode=11412 bytes, size after decode=16588800 bytes, type=B, timestamp=0.751 seconds
frame #47: size before decode=12289 bytes, size after decode=16588800 bytes, type=B, timestamp=0.767 seconds
frame #48: size before decode=224712 bytes, size after decode=16588800 bytes, type=B, timestamp=0.784 seconds
