print meta info for videos/13631951_2160_3840_24fps.mp4:
  duration time: 17.00 秒
  file size: 27.34 MB
  frame rate: 24.00 fps
  decoder: H.264 / AVC / MPEG-4 AVC / MPEG-4 part 10

帧类型与大小统计:
frame #1: size before decode=67332 bytes, size after decode=16711680 bytes, type=I, timestamp=0.000 seconds
frame #2: size before decode=38523 bytes, size after decode=16711680 bytes, type=B, timestamp=0.042 seconds
frame #3: size before decode=25999 bytes, size after decode=16711680 bytes, type=B, timestamp=0.083 seconds
frame #4: size before decode=215032 bytes, size after decode=16711680 bytes, type=B, timestamp=0.125 seconds
frame #5: size before decode=73704 bytes, size after decode=16711680 bytes, type=P, timestamp=0.167 seconds
frame #6: size before decode=43846 bytes, size after decode=16711680 bytes, type=B, timestamp=0.208 seconds
frame #7: size before decode=25526 bytes, size after decode=16711680 bytes, type=B, timestamp=0.250 seconds
frame #8: size before decode=196654 bytes, size after decode=16711680 bytes, type=B, timestamp=0.292 seconds
frame #9: size before decode=69090 bytes, size after decode=16711680 bytes, type=P, timestamp=0.333 seconds
frame #10: size before decode=46385 bytes, size after decode=16711680 bytes, type=B, timestamp=0.375 seconds
frame #11: size before decode=25912 bytes, size after decode=16711680 bytes, type=B, timestamp=0.417 seconds
frame #12: size before decode=192932 bytes, size after decode=16711680 bytes, type=B, timestamp=0.458 seconds
frame #13: size before decode=49998 bytes, size after decode=16711680 bytes, type=P, timestamp=0.500 seconds
frame #14: size before decode=27211 bytes, size after decode=16711680 bytes, type=B, timestamp=0.542 seconds
frame #15: size before decode=27150 bytes, size after decode=16711680 bytes, type=B, timestamp=0.583 seconds
frame #16: size before decode=188624 bytes, size after decode=16711680 bytes, type=B, timestamp=0.625 seconds
frame #17: size before decode=47236 bytes, size after decode=16711680 bytes, type=P, timestamp=0.667 seconds
frame #18: size before decode=30257 bytes, size after decode=16711680 bytes, type=B, timestamp=0.708 seconds
frame #19: size before decode=23974 bytes, size after decode=16711680 bytes, type=B, timestamp=0.750 seconds
frame #20: size before decode=239001 bytes, size after decode=16711680 bytes, type=B, timestamp=0.792 seconds
frame #21: size before decode=52939 bytes, size after decode=16711680 bytes, type=P, timestamp=0.833 seconds
frame #22: size before decode=27280 bytes, size after decode=16711680 bytes, type=B, timestamp=0.875 seconds
frame #23: size before decode=31304 bytes, size after decode=16711680 bytes, type=B, timestamp=0.917 seconds
frame #24: size before decode=175750 bytes, size after decode=16711680 bytes, type=B, timestamp=0.958 seconds
frame #25: size before decode=49198 bytes, size after decode=16711680 bytes, type=P, timestamp=1.000 seconds
frame #26: size before decode=30019 bytes, size after decode=16711680 bytes, type=B, timestamp=1.042 seconds
frame #27: size before decode=27481 bytes, size after decode=16711680 bytes, type=B, timestamp=1.083 seconds
frame #28: size before decode=193192 bytes, size after decode=16711680 bytes, type=B, timestamp=1.125 seconds
frame #29: size before decode=49796 bytes, size after decode=16711680 bytes, type=P, timestamp=1.167 seconds
frame #30: size before decode=26153 bytes, size after decode=16711680 bytes, type=B, timestamp=1.208 seconds
frame #31: size before decode=25663 bytes, size after decode=16711680 bytes, type=B, timestamp=1.250 seconds
frame #32: size before decode=186422 bytes, size after decode=16711680 bytes, type=B, timestamp=1.292 seconds
frame #33: size before decode=49814 bytes, size after decode=16711680 bytes, type=P, timestamp=1.333 seconds
frame #34: size before decode=27559 bytes, size after decode=16711680 bytes, type=B, timestamp=1.375 seconds
frame #35: size before decode=26025 bytes, size after decode=16711680 bytes, type=B, timestamp=1.417 seconds
frame #36: size before decode=187801 bytes, size after decode=16711680 bytes, type=B, timestamp=1.458 seconds
frame #37: size before decode=49370 bytes, size after decode=16711680 bytes, type=P, timestamp=1.500 seconds
frame #38: size before decode=27974 bytes, size after decode=16711680 bytes, type=B, timestamp=1.542 seconds
frame #39: size before decode=26807 bytes, size after decode=16711680 bytes, type=B, timestamp=1.583 seconds
frame #40: size before decode=189334 bytes, size after decode=16711680 bytes, type=B, timestamp=1.625 seconds
frame #41: size before decode=49090 bytes, size after decode=16711680 bytes, type=P, timestamp=1.667 seconds
frame #42: size before decode=28468 bytes, size after decode=16711680 bytes, type=B, timestamp=1.708 seconds
