print meta info for videos/12154555_360_640_30fps.mp4:
  duration time: 5.87 秒
  file size: 0.46 MB
  frame rate: 30.00 fps
  decoder: H.264 / AVC / MPEG-4 AVC / MPEG-4 part 10

帧类型与大小统计:
frame #1: size before decode=75 bytes, size after decode=491520 bytes, type=I, timestamp=0.000 seconds
frame #2: size before decode=10528 bytes, size after decode=491520 bytes, type=B, timestamp=0.033 seconds
frame #3: size before decode=3783 bytes, size after decode=491520 bytes, type=P, timestamp=0.067 seconds
frame #4: size before decode=541 bytes, size after decode=491520 bytes, type=B, timestamp=0.100 seconds
frame #5: size before decode=2581 bytes, size after decode=491520 bytes, type=B, timestamp=0.133 seconds
frame #6: size before decode=12393 bytes, size after decode=491520 bytes, type=B, timestamp=0.167 seconds
frame #7: size before decode=4773 bytes, size after decode=491520 bytes, type=P, timestamp=0.200 seconds
frame #8: size before decode=2471 bytes, size after decode=491520 bytes, type=B, timestamp=0.233 seconds
frame #9: size before decode=3009 bytes, size after decode=491520 bytes, type=B, timestamp=0.267 seconds
frame #10: size before decode=13659 bytes, size after decode=491520 bytes, type=B, timestamp=0.300 seconds
frame #11: size before decode=4144 bytes, size after decode=491520 bytes, type=P, timestamp=0.333 seconds
frame #12: size before decode=715 bytes, size after decode=491520 bytes, type=B, timestamp=0.367 seconds
frame #13: size before decode=540 bytes, size after decode=491520 bytes, type=B, timestamp=0.400 seconds
frame #14: size before decode=12286 bytes, size after decode=491520 bytes, type=B, timestamp=0.433 seconds
frame #15: size before decode=2308 bytes, size after decode=491520 bytes, type=P, timestamp=0.467 seconds
frame #16: size before decode=2001 bytes, size after decode=491520 bytes, type=B, timestamp=0.500 seconds
frame #17: size before decode=811 bytes, size after decode=491520 bytes, type=B, timestamp=0.533 seconds
frame #18: size before decode=11413 bytes, size after decode=491520 bytes, type=B, timestamp=0.567 seconds
frame #19: size before decode=1570 bytes, size after decode=491520 bytes, type=P, timestamp=0.600 seconds
frame #20: size before decode=811 bytes, size after decode=491520 bytes, type=B, timestamp=0.633 seconds
frame #21: size before decode=665 bytes, size after decode=491520 bytes, type=B, timestamp=0.667 seconds
frame #22: size before decode=7692 bytes, size after decode=491520 bytes, type=B, timestamp=0.700 seconds
