print meta info for videos/13684300_640_360_24fps.mp4:
  duration time: 23.61 秒
  file size: 4.41 MB
  frame rate: 23.98 fps
  decoder: H.264 / AVC / MPEG-4 AVC / MPEG-4 part 10

帧类型与大小统计:
frame #1: size before decode=9195 bytes, size after decode=460800 bytes, type=I, timestamp=0.000 seconds
frame #2: size before decode=3942 bytes, size after decode=460800 bytes, type=B, timestamp=0.042 seconds
frame #3: size before decode=4027 bytes, size after decode=460800 bytes, type=B, timestamp=0.083 seconds
frame #4: size before decode=13795 bytes, size after decode=460800 bytes, type=B, timestamp=0.125 seconds
frame #5: size before decode=9627 bytes, size after decode=460800 bytes, type=P, timestamp=0.167 seconds
frame #6: size before decode=4271 bytes, size after decode=460800 bytes, type=B, timestamp=0.209 seconds
frame #7: size before decode=4362 bytes, size after decode=460800 bytes, type=B, timestamp=0.250 seconds
frame #8: size before decode=13862 bytes, size after decode=460800 bytes, type=B, timestamp=0.292 seconds
frame #9: size before decode=9367 bytes, size after decode=460800 bytes, type=P, timestamp=0.334 seconds
frame #10: size before decode=4464 bytes, size after decode=460800 bytes, type=B, timestamp=0.375 seconds
frame #11: size before decode=4191 bytes, size after decode=460800 bytes, type=B, timestamp=0.417 seconds
frame #12: size before decode=13657 bytes, size after decode=460800 bytes, type=B, timestamp=0.459 seconds
frame #13: size before decode=9482 bytes, size after decode=460800 bytes, type=P, timestamp=0.500 seconds
frame #14: size before decode=4045 bytes, size after decode=460800 bytes, type=B, timestamp=0.542 seconds
frame #15: size before decode=4054 bytes, size after decode=460800 bytes, type=B, timestamp=0.584 seconds
frame #16: size before decode=13664 bytes, size after decode=460800 bytes, type=B, timestamp=0.626 seconds
frame #17: size before decode=9428 bytes, size after decode=460800 bytes, type=P, timestamp=0.667 seconds
frame #18: size before decode=4076 bytes, size after decode=460800 bytes, type=B, timestamp=0.709 seconds
frame #19: size before decode=3991 bytes, size after decode=460800 bytes, type=B, timestamp=0.751 seconds
frame #20: size before decode=13750 bytes, size after decode=460800 bytes, type=B, timestamp=0.792 seconds
frame #21: size before decode=9393 bytes, size after decode=460800 bytes, type=P, timestamp=0.834 seconds
frame #22: size before decode=4043 bytes, size after decode=460800 bytes, type=B, timestamp=0.876 seconds
frame #23: size before decode=4041 bytes, size after decode=460800 bytes, type=B, timestamp=0.918 seconds
frame #24: size before decode=13713 bytes, size after decode=460800 bytes, type=B, timestamp=0.959 seconds
frame #25: size before decode=9327 bytes, size after decode=460800 bytes, type=P, timestamp=1.001 seconds
frame #26: size before decode=3967 bytes, size after decode=460800 bytes, type=B, timestamp=1.043 seconds
frame #27: size before decode=4048 bytes, size after decode=460800 bytes, type=B, timestamp=1.084 seconds
frame #28: size before decode=13883 bytes, size after decode=460800 bytes, type=B, timestamp=1.126 seconds
frame #29: size before decode=9087 bytes, size after decode=460800 bytes, type=P, timestamp=1.168 seconds
frame #30: size before decode=4005 bytes, size after decode=460800 bytes, type=B, timestamp=1.210 seconds
frame #31: size before decode=4041 bytes, size after decode=460800 bytes, type=B, timestamp=1.251 seconds
frame #32: size before decode=13476 bytes, size after decode=460800 bytes, type=B, timestamp=1.293 seconds
frame #33: size before decode=9084 bytes, size after decode=460800 bytes, type=P, timestamp=1.335 seconds
frame #34: size before decode=3818 bytes, size after decode=460800 bytes, type=B, timestamp=1.376 seconds
frame #35: size before decode=4009 bytes, size after decode=460800 bytes, type=B, timestamp=1.418 seconds
frame #36: size before decode=13720 bytes, size after decode=460800 bytes, type=B, timestamp=1.460 seconds
frame #37: size before decode=9411 bytes, size after decode=460800 bytes, type=P, timestamp=1.502 seconds
frame #38: size before decode=4056 bytes, size after decode=460800 bytes, type=B, timestamp=1.543 seconds
frame #39: size before decode=4200 bytes, size after decode=460800 bytes, type=B, timestamp=1.585 seconds
frame #40: size before decode=13971 bytes, size after decode=460800 bytes, type=B, timestamp=1.627 seconds
frame #41: size before decode=9203 bytes, size after decode=460800 bytes, type=P, timestamp=1.668 seconds
frame #42: size before decode=4407 bytes, size after decode=460800 bytes, type=B, timestamp=1.710 seconds
frame #43: size before decode=4289 bytes, size after decode=460800 bytes, type=B, timestamp=1.752 seconds
frame #44: size before decode=14416 bytes, size after decode=460800 bytes, type=B, timestamp=1.793 seconds
frame #45: size before decode=9651 bytes, size after decode=460800 bytes, type=P, timestamp=1.835 seconds
frame #46: size before decode=4247 bytes, size after decode=460800 bytes, type=B, timestamp=1.877 seconds
frame #47: size before decode=4369 bytes, size after decode=460800 bytes, type=B, timestamp=1.919 seconds
frame #48: size before decode=14119 bytes, size after decode=460800 bytes, type=B, timestamp=1.960 seconds
frame #49: size before decode=9285 bytes, size after decode=460800 bytes, type=P, timestamp=2.002 seconds
frame #50: size before decode=4303 bytes, size after decode=460800 bytes, type=B, timestamp=2.044 seconds
frame #51: size before decode=4411 bytes, size after decode=460800 bytes, type=B, timestamp=2.085 seconds
frame #52: size before decode=13556 bytes, size after decode=460800 bytes, type=B, timestamp=2.127 seconds
frame #53: size before decode=9691 bytes, size after decode=460800 bytes, type=P, timestamp=2.169 seconds
frame #54: size before decode=4271 bytes, size after decode=460800 bytes, type=B, timestamp=2.211 seconds
frame #55: size before decode=4275 bytes, size after decode=460800 bytes, type=B, timestamp=2.252 seconds
frame #56: size before decode=13711 bytes, size after decode=460800 bytes, type=B, timestamp=2.294 seconds
frame #57: size before decode=9418 bytes, size after decode=460800 bytes, type=P, timestamp=2.336 seconds
frame #58: size before decode=4145 bytes, size after decode=460800 bytes, type=B, timestamp=2.377 seconds
frame #59: size before decode=4385 bytes, size after decode=460800 bytes, type=B, timestamp=2.419 seconds
frame #60: size before decode=13732 bytes, size after decode=460800 bytes, type=B, timestamp=2.461 seconds
frame #61: size before decode=9378 bytes, size after decode=460800 bytes, type=P, timestamp=2.502 seconds
frame #62: size before decode=4318 bytes, size after decode=460800 bytes, type=B, timestamp=2.544 seconds
frame #63: size before decode=4129 bytes, size after decode=460800 bytes, type=B, timestamp=2.586 seconds
frame #64: size before decode=13827 bytes, size after decode=460800 bytes, type=B, timestamp=2.628 seconds
frame #65: size before decode=9208 bytes, size after decode=460800 bytes, type=P, timestamp=2.669 seconds
frame #66: size before decode=4086 bytes, size after decode=460800 bytes, type=B, timestamp=2.711 seconds
frame #67: size before decode=4247 bytes, size after decode=460800 bytes, type=B, timestamp=2.753 seconds
frame #68: size before decode=13632 bytes, size after decode=460800 bytes, type=B, timestamp=2.794 seconds
frame #69: size before decode=9064 bytes, size after decode=460800 bytes, type=P, timestamp=2.836 seconds
frame #70: size before decode=4103 bytes, size after decode=460800 bytes, type=B, timestamp=2.878 seconds
frame #71: size before decode=4100 bytes, size after decode=460800 bytes, type=B, timestamp=2.920 seconds
frame #72: size before decode=13741 bytes, size after decode=460800 bytes, type=B, timestamp=2.961 seconds
frame #73: size before decode=9128 bytes, size after decode=460800 bytes, type=P, timestamp=3.003 seconds
frame #74: size before decode=3987 bytes, size after decode=460800 bytes, type=B, timestamp=3.045 seconds
frame #75: size before decode=3912 bytes, size after decode=460800 bytes, type=B, timestamp=3.086 seconds
frame #76: size before decode=13600 bytes, size after decode=460800 bytes, type=B, timestamp=3.128 seconds
frame #77: size before decode=8985 bytes, size after decode=460800 bytes, type=P, timestamp=3.170 seconds
frame #78: size before decode=3887 bytes, size after decode=460800 bytes, type=B, timestamp=3.212 seconds
frame #79: size before decode=3909 bytes, size after decode=460800 bytes, type=B, timestamp=3.253 seconds
frame #80: size before decode=13519 bytes, size after decode=460800 bytes, type=B, timestamp=3.295 seconds
frame #81: size before decode=9180 bytes, size after decode=460800 bytes, type=P, timestamp=3.337 seconds
frame #82: size before decode=3714 bytes, size after decode=460800 bytes, type=B, timestamp=3.378 seconds
frame #83: size before decode=3720 bytes, size after decode=460800 bytes, type=B, timestamp=3.420 seconds
frame #84: size before decode=13377 bytes, size after decode=460800 bytes, type=B, timestamp=3.462 seconds
frame #85: size before decode=8958 bytes, size after decode=460800 bytes, type=P, timestamp=3.503 seconds
frame #86: size before decode=3735 bytes, size after decode=460800 bytes, type=B, timestamp=3.545 seconds
frame #87: size before decode=3809 bytes, size after decode=460800 bytes, type=B, timestamp=3.587 seconds
frame #88: size before decode=13597 bytes, size after decode=460800 bytes, type=B, timestamp=3.629 seconds
frame #89: size before decode=9193 bytes, size after decode=460800 bytes, type=P, timestamp=3.670 seconds
frame #90: size before decode=3820 bytes, size after decode=460800 bytes, type=B, timestamp=3.712 seconds
frame #91: size before decode=3840 bytes, size after decode=460800 bytes, type=B, timestamp=3.754 seconds
frame #92: size before decode=13968 bytes, size after decode=460800 bytes, type=B, timestamp=3.795 seconds
frame #93: size before decode=9328 bytes, size after decode=460800 bytes, type=P, timestamp=3.837 seconds
frame #94: size before decode=4188 bytes, size after decode=460800 bytes, type=B, timestamp=3.879 seconds
frame #95: size before decode=4125 bytes, size after decode=460800 bytes, type=B, timestamp=3.921 seconds
frame #96: size before decode=13950 bytes, size after decode=460800 bytes, type=B, timestamp=3.962 seconds
frame #97: size before decode=9197 bytes, size after decode=460800 bytes, type=P, timestamp=4.004 seconds
frame #98: size before decode=3997 bytes, size after decode=460800 bytes, type=B, timestamp=4.046 seconds
frame #99: size before decode=4026 bytes, size after decode=460800 bytes, type=B, timestamp=4.087 seconds
frame #100: size before decode=14051 bytes, size after decode=460800 bytes, type=B, timestamp=4.129 seconds
frame #101: size before decode=9445 bytes, size after decode=460800 bytes, type=P, timestamp=4.171 seconds
frame #102: size before decode=4343 bytes, size after decode=460800 bytes, type=B, timestamp=4.213 seconds
frame #103: size before decode=4373 bytes, size after decode=460800 bytes, type=B, timestamp=4.254 seconds
frame #104: size before decode=13888 bytes, size after decode=460800 bytes, type=B, timestamp=4.296 seconds
frame #105: size before decode=9342 bytes, size after decode=460800 bytes, type=P, timestamp=4.338 seconds
frame #106: size before decode=4208 bytes, size after decode=460800 bytes, type=B, timestamp=4.379 seconds
frame #107: size before decode=4015 bytes, size after decode=460800 bytes, type=B, timestamp=4.421 seconds
frame #108: size before decode=14188 bytes, size after decode=460800 bytes, type=B, timestamp=4.463 seconds
frame #109: size before decode=9611 bytes, size after decode=460800 bytes, type=P, timestamp=4.505 seconds
frame #110: size before decode=4015 bytes, size after decode=460800 bytes, type=B, timestamp=4.546 seconds
frame #111: size before decode=4019 bytes, size after decode=460800 bytes, type=B, timestamp=4.588 seconds
frame #112: size before decode=14150 bytes, size after decode=460800 bytes, type=B, timestamp=4.630 seconds
frame #113: size before decode=9603 bytes, size after decode=460800 bytes, type=P, timestamp=4.671 seconds
frame #114: size before decode=4058 bytes, size after decode=460800 bytes, type=B, timestamp=4.713 seconds
frame #115: size before decode=4012 bytes, size after decode=460800 bytes, type=B, timestamp=4.755 seconds
frame #116: size before decode=14231 bytes, size after decode=460800 bytes, type=B, timestamp=4.796 seconds
frame #117: size before decode=9365 bytes, size after decode=460800 bytes, type=P, timestamp=4.838 seconds
