print meta info for videos/12805491_1280_720_25fps.mp4:
  duration time: 20.00 秒
  file size: 3.67 MB
  frame rate: 25.00 fps
  decoder: H.264 / AVC / MPEG-4 AVC / MPEG-4 part 10

帧类型与大小统计:
frame #1: size before decode=4472 bytes, size after decode=1843200 bytes, type=I, timestamp=0.000 seconds
frame #2: size before decode=3675 bytes, size after decode=1843200 bytes, type=B, timestamp=0.040 seconds
frame #3: size before decode=3141 bytes, size after decode=1843200 bytes, type=B, timestamp=0.080 seconds
frame #4: size before decode=19049 bytes, size after decode=1843200 bytes, type=B, timestamp=0.120 seconds
frame #5: size before decode=4261 bytes, size after decode=1843200 bytes, type=P, timestamp=0.160 seconds
frame #6: size before decode=3792 bytes, size after decode=1843200 bytes, type=B, timestamp=0.200 seconds
frame #7: size before decode=3141 bytes, size after decode=1843200 bytes, type=B, timestamp=0.240 seconds
frame #8: size before decode=18920 bytes, size after decode=1843200 bytes, type=B, timestamp=0.280 seconds
frame #9: size before decode=3817 bytes, size after decode=1843200 bytes, type=P, timestamp=0.320 seconds
frame #10: size before decode=3329 bytes, size after decode=1843200 bytes, type=B, timestamp=0.360 seconds
frame #11: size before decode=3053 bytes, size after decode=1843200 bytes, type=B, timestamp=0.400 seconds
frame #12: size before decode=17278 bytes, size after decode=1843200 bytes, type=B, timestamp=0.440 seconds
frame #13: size before decode=4311 bytes, size after decode=1843200 bytes, type=P, timestamp=0.480 seconds
frame #14: size before decode=3809 bytes, size after decode=1843200 bytes, type=B, timestamp=0.520 seconds
frame #15: size before decode=3816 bytes, size after decode=1843200 bytes, type=B, timestamp=0.560 seconds
frame #16: size before decode=18294 bytes, size after decode=1843200 bytes, type=B, timestamp=0.600 seconds
frame #17: size before decode=4907 bytes, size after decode=1843200 bytes, type=P, timestamp=0.640 seconds
frame #18: size before decode=4212 bytes, size after decode=1843200 bytes, type=B, timestamp=0.680 seconds
frame #19: size before decode=3468 bytes, size after decode=1843200 bytes, type=B, timestamp=0.720 seconds
frame #20: size before decode=19679 bytes, size after decode=1843200 bytes, type=B, timestamp=0.760 seconds
frame #21: size before decode=4461 bytes, size after decode=1843200 bytes, type=P, timestamp=0.800 seconds
frame #22: size before decode=4368 bytes, size after decode=1843200 bytes, type=B, timestamp=0.840 seconds
frame #23: size before decode=3566 bytes, size after decode=1843200 bytes, type=B, timestamp=0.880 seconds
frame #24: size before decode=18579 bytes, size after decode=1843200 bytes, type=B, timestamp=0.920 seconds
frame #25: size before decode=4297 bytes, size after decode=1843200 bytes, type=P, timestamp=0.960 seconds
frame #26: size before decode=3674 bytes, size after decode=1843200 bytes, type=B, timestamp=1.000 seconds
frame #27: size before decode=3521 bytes, size after decode=1843200 bytes, type=B, timestamp=1.040 seconds
frame #28: size before decode=19923 bytes, size after decode=1843200 bytes, type=B, timestamp=1.080 seconds
frame #29: size before decode=4922 bytes, size after decode=1843200 bytes, type=P, timestamp=1.120 seconds
frame #30: size before decode=4587 bytes, size after decode=1843200 bytes, type=B, timestamp=1.160 seconds
frame #31: size before decode=3418 bytes, size after decode=1843200 bytes, type=B, timestamp=1.200 seconds
frame #32: size before decode=20176 bytes, size after decode=1843200 bytes, type=B, timestamp=1.240 seconds
frame #33: size before decode=4318 bytes, size after decode=1843200 bytes, type=P, timestamp=1.280 seconds
frame #34: size before decode=3930 bytes, size after decode=1843200 bytes, type=B, timestamp=1.320 seconds
frame #35: size before decode=3672 bytes, size after decode=1843200 bytes, type=B, timestamp=1.360 seconds
frame #36: size before decode=17098 bytes, size after decode=1843200 bytes, type=B, timestamp=1.400 seconds
frame #37: size before decode=5387 bytes, size after decode=1843200 bytes, type=P, timestamp=1.440 seconds
frame #38: size before decode=4083 bytes, size after decode=1843200 bytes, type=B, timestamp=1.480 seconds
frame #39: size before decode=3207 bytes, size after decode=1843200 bytes, type=B, timestamp=1.520 seconds
frame #40: size before decode=18539 bytes, size after decode=1843200 bytes, type=B, timestamp=1.560 seconds
frame #41: size before decode=4488 bytes, size after decode=1843200 bytes, type=P, timestamp=1.600 seconds
frame #42: size before decode=3976 bytes, size after decode=1843200 bytes, type=B, timestamp=1.640 seconds
frame #43: size before decode=3168 bytes, size after decode=1843200 bytes, type=B, timestamp=1.680 seconds
frame #44: size before decode=18521 bytes, size after decode=1843200 bytes, type=B, timestamp=1.720 seconds
frame #45: size before decode=3856 bytes, size after decode=1843200 bytes, type=P, timestamp=1.760 seconds
frame #46: size before decode=4050 bytes, size after decode=1843200 bytes, type=B, timestamp=1.800 seconds
frame #47: size before decode=3443 bytes, size after decode=1843200 bytes, type=B, timestamp=1.840 seconds
