print meta info for videos/sample_3840x2160.flv:
  duration time: 28.24 秒
  file size: 34.89 MB
  frame rate: 23.98 fps
  decoder: FLV / Sorenson Spark / Sorenson H.263 (Flash Video)

帧类型与大小统计:
frame #1: size before decode=633581 bytes, size after decode=16588800 bytes, type=I, timestamp=0.000 seconds
frame #33: size before decode=28872 bytes, size after decode=16588800 bytes, type=P, timestamp=1.335 seconds
frame #34: size before decode=32454 bytes, size after decode=16588800 bytes, type=P, timestamp=1.376 seconds
frame #35: size before decode=42814 bytes, size after decode=16588800 bytes, type=P, timestamp=1.418 seconds
frame #36: size before decode=43408 bytes, size after decode=16588800 bytes, type=P, timestamp=1.460 seconds
frame #37: size before decode=345404 bytes, size after decode=16588800 bytes, type=I, timestamp=1.502 seconds
frame #38: size before decode=20978 bytes, size after decode=16588800 bytes, type=P, timestamp=1.543 seconds
frame #39: size before decode=28794 bytes, size after decode=16588800 bytes, type=P, timestamp=1.585 seconds
frame #40: size before decode=25906 bytes, size after decode=16588800 bytes, type=P, timestamp=1.627 seconds
frame #41: size before decode=27840 bytes, size after decode=16588800 bytes, type=P, timestamp=1.668 seconds
frame #42: size before decode=30307 bytes, size after decode=16588800 bytes, type=P, timestamp=1.710 seconds
frame #43: size before decode=49370 bytes, size after decode=16588800 bytes, type=P, timestamp=1.752 seconds
frame #44: size before decode=30932 bytes, size after decode=16588800 bytes, type=P, timestamp=1.793 seconds
frame #45: size before decode=31246 bytes, size after decode=16588800 bytes, type=P, timestamp=1.835 seconds
frame #46: size before decode=32493 bytes, size after decode=16588800 bytes, type=P, timestamp=1.877 seconds
frame #47: size before decode=41438 bytes, size after decode=16588800 bytes, type=P, timestamp=1.919 seconds
frame #48: size before decode=26929 bytes, size after decode=16588800 bytes, type=P, timestamp=1.960 seconds
frame #49: size before decode=346590 bytes, size after decode=16588800 bytes, type=I, timestamp=2.002 seconds
frame #50: size before decode=19373 bytes, size after decode=16588800 bytes, type=P, timestamp=2.044 seconds
frame #51: size before decode=26401 bytes, size after decode=16588800 bytes, type=P, timestamp=2.085 seconds
frame #52: size before decode=23802 bytes, size after decode=16588800 bytes, type=P, timestamp=2.127 seconds
frame #53: size before decode=25826 bytes, size after decode=16588800 bytes, type=P, timestamp=2.169 seconds
frame #54: size before decode=25565 bytes, size after decode=16588800 bytes, type=P, timestamp=2.211 seconds
frame #55: size before decode=58081 bytes, size after decode=16588800 bytes, type=P, timestamp=2.252 seconds
frame #56: size before decode=24937 bytes, size after decode=16588800 bytes, type=P, timestamp=2.294 seconds
frame #57: size before decode=27291 bytes, size after decode=16588800 bytes, type=P, timestamp=2.336 seconds
frame #58: size before decode=31015 bytes, size after decode=16588800 bytes, type=P, timestamp=2.377 seconds
frame #59: size before decode=42809 bytes, size after decode=16588800 bytes, type=P, timestamp=2.419 seconds
frame #60: size before decode=28201 bytes, size after decode=16588800 bytes, type=P, timestamp=2.461 seconds
frame #61: size before decode=346780 bytes, size after decode=16588800 bytes, type=I, timestamp=2.503 seconds
frame #62: size before decode=26447 bytes, size after decode=16588800 bytes, type=P, timestamp=2.544 seconds
frame #63: size before decode=33306 bytes, size after decode=16588800 bytes, type=P, timestamp=2.586 seconds
frame #64: size before decode=25560 bytes, size after decode=16588800 bytes, type=P, timestamp=2.628 seconds
frame #65: size before decode=27794 bytes, size after decode=16588800 bytes, type=P, timestamp=2.669 seconds
frame #66: size before decode=29607 bytes, size after decode=16588800 bytes, type=P, timestamp=2.711 seconds
frame #67: size before decode=42586 bytes, size after decode=16588800 bytes, type=P, timestamp=2.753 seconds
frame #68: size before decode=46006 bytes, size after decode=16588800 bytes, type=P, timestamp=2.794 seconds
frame #69: size before decode=26678 bytes, size after decode=16588800 bytes, type=P, timestamp=2.836 seconds
frame #70: size before decode=28317 bytes, size after decode=16588800 bytes, type=P, timestamp=2.878 seconds
frame #71: size before decode=42968 bytes, size after decode=16588800 bytes, type=P, timestamp=2.920 seconds
frame #72: size before decode=27249 bytes, size after decode=16588800 bytes, type=P, timestamp=2.961 seconds
frame #73: size before decode=349483 bytes, size after decode=16588800 bytes, type=I, timestamp=3.003 seconds
frame #74: size before decode=19557 bytes, size after decode=16588800 bytes, type=P, timestamp=3.045 seconds
frame #75: size before decode=34772 bytes, size after decode=16588800 bytes, type=P, timestamp=3.086 seconds
frame #76: size before decode=25895 bytes, size after decode=16588800 bytes, type=P, timestamp=3.128 seconds
frame #77: size before decode=29035 bytes, size after decode=16588800 bytes, type=P, timestamp=3.170 seconds
frame #78: size before decode=28673 bytes, size after decode=16588800 bytes, type=P, timestamp=3.212 seconds
frame #79: size before decode=41199 bytes, size after decode=16588800 bytes, type=P, timestamp=3.253 seconds
frame #80: size before decode=29405 bytes, size after decode=16588800 bytes, type=P, timestamp=3.295 seconds
frame #81: size before decode=46542 bytes, size after decode=16588800 bytes, type=P, timestamp=3.337 seconds
frame #82: size before decode=30913 bytes, size after decode=16588800 bytes, type=P, timestamp=3.378 seconds
frame #83: size before decode=42371 bytes, size after decode=16588800 bytes, type=P, timestamp=3.420 seconds
frame #84: size before decode=26534 bytes, size after decode=16588800 bytes, type=P, timestamp=3.462 seconds
frame #85: size before decode=341253 bytes, size after decode=16588800 bytes, type=I, timestamp=3.504 seconds
frame #86: size before decode=20621 bytes, size after decode=16588800 bytes, type=P, timestamp=3.545 seconds
frame #87: size before decode=41995 bytes, size after decode=16588800 bytes, type=P, timestamp=3.587 seconds
frame #88: size before decode=23370 bytes, size after decode=16588800 bytes, type=P, timestamp=3.629 seconds
frame #89: size before decode=27517 bytes, size after decode=16588800 bytes, type=P, timestamp=3.670 seconds
frame #90: size before decode=27946 bytes, size after decode=16588800 bytes, type=P, timestamp=3.712 seconds
frame #91: size before decode=39882 bytes, size after decode=16588800 bytes, type=P, timestamp=3.754 seconds
frame #92: size before decode=29495 bytes, size after decode=16588800 bytes, type=P, timestamp=3.795 seconds
frame #93: size before decode=31447 bytes, size after decode=16588800 bytes, type=P, timestamp=3.837 seconds
frame #94: size before decode=46043 bytes, size after decode=16588800 bytes, type=P, timestamp=3.879 seconds
frame #95: size before decode=38309 bytes, size after decode=16588800 bytes, type=P, timestamp=3.921 seconds
frame #96: size before decode=27441 bytes, size after decode=16588800 bytes, type=P, timestamp=3.962 seconds
frame #97: size before decode=347449 bytes, size after decode=16588800 bytes, type=I, timestamp=4.004 seconds
frame #98: size before decode=20941 bytes, size after decode=16588800 bytes, type=P, timestamp=4.046 seconds
frame #99: size before decode=31232 bytes, size after decode=16588800 bytes, type=P, timestamp=4.087 seconds
frame #100: size before decode=39529 bytes, size after decode=16588800 bytes, type=P, timestamp=4.129 seconds
frame #101: size before decode=25479 bytes, size after decode=16588800 bytes, type=P, timestamp=4.171 seconds
frame #102: size before decode=28219 bytes, size after decode=16588800 bytes, type=P, timestamp=4.213 seconds
frame #103: size before decode=40357 bytes, size after decode=16588800 bytes, type=P, timestamp=4.254 seconds
frame #104: size before decode=28231 bytes, size after decode=16588800 bytes, type=P, timestamp=4.296 seconds
frame #105: size before decode=30517 bytes, size after decode=16588800 bytes, type=P, timestamp=4.338 seconds
frame #106: size before decode=31943 bytes, size after decode=16588800 bytes, type=P, timestamp=4.379 seconds
frame #107: size before decode=55508 bytes, size after decode=16588800 bytes, type=P, timestamp=4.421 seconds
frame #108: size before decode=28788 bytes, size after decode=16588800 bytes, type=P, timestamp=4.463 seconds
frame #109: size before decode=348395 bytes, size after decode=16588800 bytes, type=I, timestamp=4.505 seconds
frame #110: size before decode=21230 bytes, size after decode=16588800 bytes, type=P, timestamp=4.546 seconds
frame #111: size before decode=31704 bytes, size after decode=16588800 bytes, type=P, timestamp=4.588 seconds
frame #112: size before decode=25480 bytes, size after decode=16588800 bytes, type=P, timestamp=4.630 seconds
frame #113: size before decode=43856 bytes, size after decode=16588800 bytes, type=P, timestamp=4.671 seconds
frame #114: size before decode=29682 bytes, size after decode=16588800 bytes, type=P, timestamp=4.713 seconds
frame #115: size before decode=42082 bytes, size after decode=16588800 bytes, type=P, timestamp=4.755 seconds
frame #116: size before decode=29161 bytes, size after decode=16588800 bytes, type=P, timestamp=4.796 seconds
frame #117: size before decode=30707 bytes, size after decode=16588800 bytes, type=P, timestamp=4.838 seconds
frame #118: size before decode=29269 bytes, size after decode=16588800 bytes, type=P, timestamp=4.880 seconds
frame #119: size before decode=63032 bytes, size after decode=16588800 bytes, type=P, timestamp=4.922 seconds
frame #120: size before decode=27033 bytes, size after decode=16588800 bytes, type=P, timestamp=4.963 seconds
frame #121: size before decode=349144 bytes, size after decode=16588800 bytes, type=I, timestamp=5.005 seconds
frame #122: size before decode=22290 bytes, size after decode=16588800 bytes, type=P, timestamp=5.047 seconds
frame #123: size before decode=32512 bytes, size after decode=16588800 bytes, type=P, timestamp=5.088 seconds
frame #124: size before decode=27565 bytes, size after decode=16588800 bytes, type=P, timestamp=5.130 seconds
frame #125: size before decode=30833 bytes, size after decode=16588800 bytes, type=P, timestamp=5.172 seconds
frame #126: size before decode=45396 bytes, size after decode=16588800 bytes, type=P, timestamp=5.214 seconds
frame #127: size before decode=40439 bytes, size after decode=16588800 bytes, type=P, timestamp=5.255 seconds
frame #128: size before decode=30240 bytes, size after decode=16588800 bytes, type=P, timestamp=5.297 seconds
frame #129: size before decode=32007 bytes, size after decode=16588800 bytes, type=P, timestamp=5.339 seconds
frame #130: size before decode=32695 bytes, size after decode=16588800 bytes, type=P, timestamp=5.380 seconds
frame #131: size before decode=46370 bytes, size after decode=16588800 bytes, type=P, timestamp=5.422 seconds
frame #132: size before decode=47027 bytes, size after decode=16588800 bytes, type=P, timestamp=5.464 seconds
frame #133: size before decode=344404 bytes, size after decode=16588800 bytes, type=I, timestamp=5.506 seconds
frame #134: size before decode=21660 bytes, size after decode=16588800 bytes, type=P, timestamp=5.547 seconds
frame #135: size before decode=31966 bytes, size after decode=16588800 bytes, type=P, timestamp=5.589 seconds
frame #136: size before decode=26945 bytes, size after decode=16588800 bytes, type=P, timestamp=5.631 seconds
frame #137: size before decode=29965 bytes, size after decode=16588800 bytes, type=P, timestamp=5.672 seconds
frame #138: size before decode=30497 bytes, size after decode=16588800 bytes, type=P, timestamp=5.714 seconds
frame #139: size before decode=52975 bytes, size after decode=16588800 bytes, type=P, timestamp=5.756 seconds
frame #140: size before decode=33188 bytes, size after decode=16588800 bytes, type=P, timestamp=5.797 seconds
frame #141: size before decode=32931 bytes, size after decode=16588800 bytes, type=P, timestamp=5.839 seconds
frame #142: size before decode=33245 bytes, size after decode=16588800 bytes, type=P, timestamp=5.881 seconds
frame #143: size before decode=45011 bytes, size after decode=16588800 bytes, type=P, timestamp=5.923 seconds
frame #144: size before decode=31761 bytes, size after decode=16588800 bytes, type=P, timestamp=5.964 seconds
frame #145: size before decode=350376 bytes, size after decode=16588800 bytes, type=I, timestamp=6.006 seconds
frame #146: size before decode=19680 bytes, size after decode=16588800 bytes, type=P, timestamp=6.048 seconds
frame #147: size before decode=29077 bytes, size after decode=16588800 bytes, type=P, timestamp=6.089 seconds
frame #148: size before decode=25167 bytes, size after decode=16588800 bytes, type=P, timestamp=6.131 seconds
frame #149: size before decode=30098 bytes, size after decode=16588800 bytes, type=P, timestamp=6.173 seconds
frame #150: size before decode=28951 bytes, size after decode=16588800 bytes, type=P, timestamp=6.215 seconds
frame #151: size before decode=59688 bytes, size after decode=16588800 bytes, type=P, timestamp=6.256 seconds
frame #152: size before decode=30976 bytes, size after decode=16588800 bytes, type=P, timestamp=6.298 seconds
frame #153: size before decode=32437 bytes, size after decode=16588800 bytes, type=P, timestamp=6.340 seconds
frame #154: size before decode=33739 bytes, size after decode=16588800 bytes, type=P, timestamp=6.381 seconds
frame #155: size before decode=46466 bytes, size after decode=16588800 bytes, type=P, timestamp=6.423 seconds
frame #156: size before decode=29627 bytes, size after decode=16588800 bytes, type=P, timestamp=6.465 seconds
frame #157: size before decode=331344 bytes, size after decode=16588800 bytes, type=I, timestamp=6.507 seconds
frame #158: size before decode=26518 bytes, size after decode=16588800 bytes, type=P, timestamp=6.548 seconds
frame #159: size before decode=34346 bytes, size after decode=16588800 bytes, type=P, timestamp=6.590 seconds
frame #160: size before decode=27687 bytes, size after decode=16588800 bytes, type=P, timestamp=6.632 seconds
frame #161: size before decode=31476 bytes, size after decode=16588800 bytes, type=P, timestamp=6.673 seconds
frame #162: size before decode=30664 bytes, size after decode=16588800 bytes, type=P, timestamp=6.715 seconds
frame #163: size before decode=45623 bytes, size after decode=16588800 bytes, type=P, timestamp=6.757 seconds
frame #164: size before decode=48006 bytes, size after decode=16588800 bytes, type=P, timestamp=6.798 seconds
frame #165: size before decode=31298 bytes, size after decode=16588800 bytes, type=P, timestamp=6.840 seconds
frame #166: size before decode=32694 bytes, size after decode=16588800 bytes, type=P, timestamp=6.882 seconds
frame #167: size before decode=45617 bytes, size after decode=16588800 bytes, type=P, timestamp=6.924 seconds
frame #168: size before decode=30356 bytes, size after decode=16588800 bytes, type=P, timestamp=6.965 seconds
frame #169: size before decode=330331 bytes, size after decode=16588800 bytes, type=I, timestamp=7.007 seconds
frame #170: size before decode=21821 bytes, size after decode=16588800 bytes, type=P, timestamp=7.049 seconds
frame #171: size before decode=38745 bytes, size after decode=16588800 bytes, type=P, timestamp=7.090 seconds
frame #172: size before decode=29372 bytes, size after decode=16588800 bytes, type=P, timestamp=7.132 seconds
frame #173: size before decode=32222 bytes, size after decode=16588800 bytes, type=P, timestamp=7.174 seconds
frame #174: size before decode=32849 bytes, size after decode=16588800 bytes, type=P, timestamp=7.216 seconds
frame #175: size before decode=45512 bytes, size after decode=16588800 bytes, type=P, timestamp=7.257 seconds
frame #176: size before decode=31984 bytes, size after decode=16588800 bytes, type=P, timestamp=7.299 seconds
frame #177: size before decode=48520 bytes, size after decode=16588800 bytes, type=P, timestamp=7.341 seconds
frame #178: size before decode=33958 bytes, size after decode=16588800 bytes, type=P, timestamp=7.382 seconds
frame #179: size before decode=46395 bytes, size after decode=16588800 bytes, type=P, timestamp=7.424 seconds
frame #180: size before decode=31283 bytes, size after decode=16588800 bytes, type=P, timestamp=7.466 seconds
frame #181: size before decode=330135 bytes, size after decode=16588800 bytes, type=I, timestamp=7.508 seconds
frame #182: size before decode=21897 bytes, size after decode=16588800 bytes, type=P, timestamp=7.549 seconds
frame #183: size before decode=46491 bytes, size after decode=16588800 bytes, type=P, timestamp=7.591 seconds
frame #184: size before decode=27668 bytes, size after decode=16588800 bytes, type=P, timestamp=7.633 seconds
frame #185: size before decode=31484 bytes, size after decode=16588800 bytes, type=P, timestamp=7.674 seconds
frame #186: size before decode=32256 bytes, size after decode=16588800 bytes, type=P, timestamp=7.716 seconds
frame #187: size before decode=45977 bytes, size after decode=16588800 bytes, type=P, timestamp=7.758 seconds
frame #188: size before decode=33470 bytes, size after decode=16588800 bytes, type=P, timestamp=7.799 seconds
frame #189: size before decode=35544 bytes, size after decode=16588800 bytes, type=P, timestamp=7.841 seconds
frame #190: size before decode=48397 bytes, size after decode=16588800 bytes, type=P, timestamp=7.883 seconds
frame #191: size before decode=45887 bytes, size after decode=16588800 bytes, type=P, timestamp=7.925 seconds
frame #192: size before decode=31667 bytes, size after decode=16588800 bytes, type=P, timestamp=7.966 seconds
frame #193: size before decode=339014 bytes, size after decode=16588800 bytes, type=I, timestamp=8.008 seconds
frame #194: size before decode=23567 bytes, size after decode=16588800 bytes, type=P, timestamp=8.050 seconds
frame #195: size before decode=37192 bytes, size after decode=16588800 bytes, type=P, timestamp=8.091 seconds
frame #196: size before decode=44096 bytes, size after decode=16588800 bytes, type=P, timestamp=8.133 seconds
frame #197: size before decode=31793 bytes, size after decode=16588800 bytes, type=P, timestamp=8.175 seconds
frame #198: size before decode=35346 bytes, size after decode=16588800 bytes, type=P, timestamp=8.217 seconds
frame #199: size before decode=48355 bytes, size after decode=16588800 bytes, type=P, timestamp=8.258 seconds
frame #200: size before decode=34228 bytes, size after decode=16588800 bytes, type=P, timestamp=8.300 seconds
frame #201: size before decode=35910 bytes, size after decode=16588800 bytes, type=P, timestamp=8.342 seconds
frame #202: size before decode=35983 bytes, size after decode=16588800 bytes, type=P, timestamp=8.383 seconds
frame #203: size before decode=61066 bytes, size after decode=16588800 bytes, type=P, timestamp=8.425 seconds
frame #204: size before decode=32713 bytes, size after decode=16588800 bytes, type=P, timestamp=8.467 seconds
frame #205: size before decode=340477 bytes, size after decode=16588800 bytes, type=I, timestamp=8.509 seconds
frame #206: size before decode=24026 bytes, size after decode=16588800 bytes, type=P, timestamp=8.550 seconds
frame #207: size before decode=38218 bytes, size after decode=16588800 bytes, type=P, timestamp=8.592 seconds
frame #208: size before decode=29873 bytes, size after decode=16588800 bytes, type=P, timestamp=8.634 seconds
frame #209: size before decode=49305 bytes, size after decode=16588800 bytes, type=P, timestamp=8.675 seconds
frame #210: size before decode=34479 bytes, size after decode=16588800 bytes, type=P, timestamp=8.717 seconds
frame #211: size before decode=46876 bytes, size after decode=16588800 bytes, type=P, timestamp=8.759 seconds
frame #212: size before decode=35785 bytes, size after decode=16588800 bytes, type=P, timestamp=8.800 seconds
frame #213: size before decode=37257 bytes, size after decode=16588800 bytes, type=P, timestamp=8.842 seconds
frame #214: size before decode=32033 bytes, size after decode=16588800 bytes, type=P, timestamp=8.884 seconds
frame #215: size before decode=68875 bytes, size after decode=16588800 bytes, type=P, timestamp=8.926 seconds
frame #216: size before decode=32148 bytes, size after decode=16588800 bytes, type=P, timestamp=8.967 seconds
frame #217: size before decode=344933 bytes, size after decode=16588800 bytes, type=I, timestamp=9.009 seconds
frame #218: size before decode=23189 bytes, size after decode=16588800 bytes, type=P, timestamp=9.051 seconds
frame #219: size before decode=36994 bytes, size after decode=16588800 bytes, type=P, timestamp=9.092 seconds
frame #220: size before decode=28777 bytes, size after decode=16588800 bytes, type=P, timestamp=9.134 seconds
frame #221: size before decode=34924 bytes, size after decode=16588800 bytes, type=P, timestamp=9.176 seconds
frame #222: size before decode=49236 bytes, size after decode=16588800 bytes, type=P, timestamp=9.218 seconds
frame #223: size before decode=45635 bytes, size after decode=16588800 bytes, type=P, timestamp=9.259 seconds
frame #224: size before decode=32637 bytes, size after decode=16588800 bytes, type=P, timestamp=9.301 seconds
frame #225: size before decode=36143 bytes, size after decode=16588800 bytes, type=P, timestamp=9.343 seconds
frame #226: size before decode=36588 bytes, size after decode=16588800 bytes, type=P, timestamp=9.384 seconds
frame #227: size before decode=50251 bytes, size after decode=16588800 bytes, type=P, timestamp=9.426 seconds
frame #228: size before decode=47152 bytes, size after decode=16588800 bytes, type=P, timestamp=9.468 seconds
frame #229: size before decode=338198 bytes, size after decode=16588800 bytes, type=I, timestamp=9.510 seconds
frame #230: size before decode=24238 bytes, size after decode=16588800 bytes, type=P, timestamp=9.551 seconds
frame #231: size before decode=37624 bytes, size after decode=16588800 bytes, type=P, timestamp=9.593 seconds
frame #232: size before decode=30468 bytes, size after decode=16588800 bytes, type=P, timestamp=9.635 seconds
frame #233: size before decode=34995 bytes, size after decode=16588800 bytes, type=P, timestamp=9.676 seconds
frame #234: size before decode=33255 bytes, size after decode=16588800 bytes, type=P, timestamp=9.718 seconds
frame #235: size before decode=59117 bytes, size after decode=16588800 bytes, type=P, timestamp=9.760 seconds
frame #236: size before decode=35719 bytes, size after decode=16588800 bytes, type=P, timestamp=9.801 seconds
frame #237: size before decode=36271 bytes, size after decode=16588800 bytes, type=P, timestamp=9.843 seconds
frame #238: size before decode=36528 bytes, size after decode=16588800 bytes, type=P, timestamp=9.885 seconds
frame #239: size before decode=48739 bytes, size after decode=16588800 bytes, type=P, timestamp=9.927 seconds
frame #240: size before decode=32674 bytes, size after decode=16588800 bytes, type=P, timestamp=9.968 seconds
frame #241: size before decode=340698 bytes, size after decode=16588800 bytes, type=I, timestamp=10.010 seconds
frame #242: size before decode=22466 bytes, size after decode=16588800 bytes, type=P, timestamp=10.052 seconds
frame #243: size before decode=33512 bytes, size after decode=16588800 bytes, type=P, timestamp=10.093 seconds
frame #244: size before decode=28636 bytes, size after decode=16588800 bytes, type=P, timestamp=10.135 seconds
frame #245: size before decode=33502 bytes, size after decode=16588800 bytes, type=P, timestamp=10.177 seconds
frame #246: size before decode=31755 bytes, size after decode=16588800 bytes, type=P, timestamp=10.219 seconds
frame #247: size before decode=64553 bytes, size after decode=16588800 bytes, type=P, timestamp=10.260 seconds
frame #248: size before decode=35067 bytes, size after decode=16588800 bytes, type=P, timestamp=10.302 seconds
frame #249: size before decode=35571 bytes, size after decode=16588800 bytes, type=P, timestamp=10.344 seconds
frame #250: size before decode=36392 bytes, size after decode=16588800 bytes, type=P, timestamp=10.385 seconds
frame #251: size before decode=50073 bytes, size after decode=16588800 bytes, type=P, timestamp=10.427 seconds
frame #252: size before decode=33882 bytes, size after decode=16588800 bytes, type=P, timestamp=10.469 seconds
frame #253: size before decode=337532 bytes, size after decode=16588800 bytes, type=I, timestamp=10.511 seconds
frame #254: size before decode=31091 bytes, size after decode=16588800 bytes, type=P, timestamp=10.552 seconds
frame #255: size before decode=41401 bytes, size after decode=16588800 bytes, type=P, timestamp=10.594 seconds
frame #256: size before decode=30986 bytes, size after decode=16588800 bytes, type=P, timestamp=10.636 seconds
frame #257: size before decode=35011 bytes, size after decode=16588800 bytes, type=P, timestamp=10.677 seconds
frame #258: size before decode=34982 bytes, size after decode=16588800 bytes, type=P, timestamp=10.719 seconds
frame #259: size before decode=49452 bytes, size after decode=16588800 bytes, type=P, timestamp=10.761 seconds
frame #260: size before decode=51692 bytes, size after decode=16588800 bytes, type=P, timestamp=10.802 seconds
frame #261: size before decode=34820 bytes, size after decode=16588800 bytes, type=P, timestamp=10.844 seconds
frame #262: size before decode=34677 bytes, size after decode=16588800 bytes, type=P, timestamp=10.886 seconds
frame #263: size before decode=49300 bytes, size after decode=16588800 bytes, type=P, timestamp=10.928 seconds
frame #264: size before decode=34812 bytes, size after decode=16588800 bytes, type=P, timestamp=10.969 seconds
frame #265: size before decode=336973 bytes, size after decode=16588800 bytes, type=I, timestamp=11.011 seconds
frame #266: size before decode=24487 bytes, size after decode=16588800 bytes, type=P, timestamp=11.053 seconds
frame #267: size before decode=46928 bytes, size after decode=16588800 bytes, type=P, timestamp=11.094 seconds
frame #268: size before decode=32826 bytes, size after decode=16588800 bytes, type=P, timestamp=11.136 seconds
frame #269: size before decode=36267 bytes, size after decode=16588800 bytes, type=P, timestamp=11.178 seconds
frame #270: size before decode=34976 bytes, size after decode=16588800 bytes, type=P, timestamp=11.220 seconds
frame #271: size before decode=50538 bytes, size after decode=16588800 bytes, type=P, timestamp=11.261 seconds
frame #272: size before decode=34159 bytes, size after decode=16588800 bytes, type=P, timestamp=11.303 seconds
frame #273: size before decode=52252 bytes, size after decode=16588800 bytes, type=P, timestamp=11.345 seconds
frame #274: size before decode=35860 bytes, size after decode=16588800 bytes, type=P, timestamp=11.386 seconds
frame #275: size before decode=50076 bytes, size after decode=16588800 bytes, type=P, timestamp=11.428 seconds
frame #276: size before decode=33248 bytes, size after decode=16588800 bytes, type=P, timestamp=11.470 seconds
frame #277: size before decode=330278 bytes, size after decode=16588800 bytes, type=I, timestamp=11.512 seconds
frame #278: size before decode=23764 bytes, size after decode=16588800 bytes, type=P, timestamp=11.553 seconds
frame #279: size before decode=51360 bytes, size after decode=16588800 bytes, type=P, timestamp=11.595 seconds
frame #280: size before decode=30416 bytes, size after decode=16588800 bytes, type=P, timestamp=11.637 seconds
frame #281: size before decode=33147 bytes, size after decode=16588800 bytes, type=P, timestamp=11.678 seconds
frame #282: size before decode=34256 bytes, size after decode=16588800 bytes, type=P, timestamp=11.720 seconds
frame #283: size before decode=49614 bytes, size after decode=16588800 bytes, type=P, timestamp=11.762 seconds
frame #284: size before decode=34672 bytes, size after decode=16588800 bytes, type=P, timestamp=11.803 seconds
frame #285: size before decode=37239 bytes, size after decode=16588800 bytes, type=P, timestamp=11.845 seconds
frame #286: size before decode=50399 bytes, size after decode=16588800 bytes, type=P, timestamp=11.887 seconds
frame #287: size before decode=47626 bytes, size after decode=16588800 bytes, type=P, timestamp=11.929 seconds
frame #288: size before decode=34307 bytes, size after decode=16588800 bytes, type=P, timestamp=11.970 seconds
frame #289: size before decode=341041 bytes, size after decode=16588800 bytes, type=I, timestamp=12.012 seconds
frame #290: size before decode=23448 bytes, size after decode=16588800 bytes, type=P, timestamp=12.054 seconds
frame #291: size before decode=37267 bytes, size after decode=16588800 bytes, type=P, timestamp=12.095 seconds
frame #292: size before decode=44889 bytes, size after decode=16588800 bytes, type=P, timestamp=12.137 seconds
