print meta info for videos/13265468_360_640_60fps.mp4:
  duration time: 7.98 秒
  file size: 2.06 MB
  frame rate: 60.00 fps
  decoder: H.264 / AVC / MPEG-4 AVC / MPEG-4 part 10

帧类型与大小统计:
frame #1: size before decode=380 bytes, size after decode=491520 bytes, type=I, timestamp=0.000 seconds
frame #2: size before decode=137 bytes, size after decode=491520 bytes, type=B, timestamp=0.017 seconds
frame #3: size before decode=159 bytes, size after decode=491520 bytes, type=B, timestamp=0.033 seconds
frame #4: size before decode=11229 bytes, size after decode=491520 bytes, type=B, timestamp=0.050 seconds
frame #5: size before decode=116 bytes, size after decode=491520 bytes, type=P, timestamp=0.067 seconds
frame #6: size before decode=16012 bytes, size after decode=491520 bytes, type=B, timestamp=0.083 seconds
frame #7: size before decode=787 bytes, size after decode=491520 bytes, type=P, timestamp=0.100 seconds
frame #8: size before decode=274 bytes, size after decode=491520 bytes, type=B, timestamp=0.117 seconds
frame #9: size before decode=309 bytes, size after decode=491520 bytes, type=B, timestamp=0.133 seconds
frame #10: size before decode=13828 bytes, size after decode=491520 bytes, type=B, timestamp=0.150 seconds
frame #11: size before decode=420 bytes, size after decode=491520 bytes, type=P, timestamp=0.167 seconds
frame #12: size before decode=166 bytes, size after decode=491520 bytes, type=B, timestamp=0.183 seconds
frame #13: size before decode=174 bytes, size after decode=491520 bytes, type=B, timestamp=0.200 seconds
frame #14: size before decode=12673 bytes, size after decode=491520 bytes, type=B, timestamp=0.217 seconds
frame #15: size before decode=229 bytes, size after decode=491520 bytes, type=P, timestamp=0.233 seconds
frame #16: size before decode=157 bytes, size after decode=491520 bytes, type=B, timestamp=0.250 seconds
frame #17: size before decode=65 bytes, size after decode=491520 bytes, type=B, timestamp=0.267 seconds
frame #18: size before decode=14604 bytes, size after decode=491520 bytes, type=B, timestamp=0.283 seconds
frame #19: size before decode=169 bytes, size after decode=491520 bytes, type=P, timestamp=0.300 seconds
frame #20: size before decode=13320 bytes, size after decode=491520 bytes, type=B, timestamp=0.317 seconds
frame #21: size before decode=248 bytes, size after decode=491520 bytes, type=P, timestamp=0.333 seconds
frame #22: size before decode=148 bytes, size after decode=491520 bytes, type=B, timestamp=0.350 seconds
frame #23: size before decode=150 bytes, size after decode=491520 bytes, type=B, timestamp=0.367 seconds
frame #24: size before decode=13104 bytes, size after decode=491520 bytes, type=B, timestamp=0.383 seconds
frame #25: size before decode=257 bytes, size after decode=491520 bytes, type=P, timestamp=0.400 seconds
frame #26: size before decode=151 bytes, size after decode=491520 bytes, type=B, timestamp=0.417 seconds
frame #27: size before decode=42 bytes, size after decode=491520 bytes, type=B, timestamp=0.433 seconds
frame #28: size before decode=14518 bytes, size after decode=491520 bytes, type=B, timestamp=0.450 seconds
frame #29: size before decode=248 bytes, size after decode=491520 bytes, type=P, timestamp=0.467 seconds
frame #30: size before decode=13720 bytes, size after decode=491520 bytes, type=B, timestamp=0.483 seconds
frame #31: size before decode=245 bytes, size after decode=491520 bytes, type=P, timestamp=0.500 seconds
frame #32: size before decode=149 bytes, size after decode=491520 bytes, type=B, timestamp=0.517 seconds
frame #33: size before decode=137 bytes, size after decode=491520 bytes, type=B, timestamp=0.533 seconds
frame #34: size before decode=12414 bytes, size after decode=491520 bytes, type=B, timestamp=0.550 seconds
frame #35: size before decode=362 bytes, size after decode=491520 bytes, type=P, timestamp=0.567 seconds
frame #36: size before decode=120 bytes, size after decode=491520 bytes, type=B, timestamp=0.583 seconds
frame #37: size before decode=34 bytes, size after decode=491520 bytes, type=B, timestamp=0.600 seconds
frame #38: size before decode=13402 bytes, size after decode=491520 bytes, type=B, timestamp=0.617 seconds
frame #39: size before decode=193 bytes, size after decode=491520 bytes, type=P, timestamp=0.633 seconds
frame #40: size before decode=12943 bytes, size after decode=491520 bytes, type=B, timestamp=0.650 seconds
frame #41: size before decode=245 bytes, size after decode=491520 bytes, type=P, timestamp=0.667 seconds
frame #42: size before decode=85 bytes, size after decode=491520 bytes, type=B, timestamp=0.683 seconds
frame #43: size before decode=145 bytes, size after decode=491520 bytes, type=B, timestamp=0.700 seconds
frame #44: size before decode=12997 bytes, size after decode=491520 bytes, type=B, timestamp=0.717 seconds
frame #45: size before decode=311 bytes, size after decode=491520 bytes, type=P, timestamp=0.733 seconds
frame #46: size before decode=149 bytes, size after decode=491520 bytes, type=B, timestamp=0.750 seconds
frame #47: size before decode=48 bytes, size after decode=491520 bytes, type=B, timestamp=0.767 seconds
frame #48: size before decode=13747 bytes, size after decode=491520 bytes, type=B, timestamp=0.783 seconds
frame #49: size before decode=274 bytes, size after decode=491520 bytes, type=P, timestamp=0.800 seconds
frame #50: size before decode=13327 bytes, size after decode=491520 bytes, type=B, timestamp=0.817 seconds
frame #51: size before decode=230 bytes, size after decode=491520 bytes, type=P, timestamp=0.833 seconds
frame #52: size before decode=112 bytes, size after decode=491520 bytes, type=B, timestamp=0.850 seconds
frame #53: size before decode=143 bytes, size after decode=491520 bytes, type=B, timestamp=0.867 seconds
frame #54: size before decode=12723 bytes, size after decode=491520 bytes, type=B, timestamp=0.883 seconds
