print meta info for videos/13763590_1080_1920_30fps.mp4:
  duration time: 12.01 秒
  file size: 15.65 MB
  frame rate: 29.97 fps
  decoder: H.264 / AVC / MPEG-4 AVC / MPEG-4 part 10

帧类型与大小统计:
frame #1: size before decode=32377 bytes, size after decode=4423680 bytes, type=I, timestamp=0.000 seconds
frame #2: size before decode=23707 bytes, size after decode=4423680 bytes, type=B, timestamp=0.033 seconds
frame #3: size before decode=23884 bytes, size after decode=4423680 bytes, type=B, timestamp=0.067 seconds
frame #4: size before decode=53685 bytes, size after decode=4423680 bytes, type=B, timestamp=0.100 seconds
frame #5: size before decode=34372 bytes, size after decode=4423680 bytes, type=P, timestamp=0.133 seconds
frame #6: size before decode=26514 bytes, size after decode=4423680 bytes, type=B, timestamp=0.167 seconds
frame #7: size before decode=23281 bytes, size after decode=4423680 bytes, type=B, timestamp=0.200 seconds
frame #8: size before decode=66435 bytes, size after decode=4423680 bytes, type=B, timestamp=0.234 seconds
frame #9: size before decode=34126 bytes, size after decode=4423680 bytes, type=P, timestamp=0.267 seconds
frame #10: size before decode=26477 bytes, size after decode=4423680 bytes, type=B, timestamp=0.300 seconds
frame #11: size before decode=24837 bytes, size after decode=4423680 bytes, type=B, timestamp=0.334 seconds
frame #12: size before decode=77425 bytes, size after decode=4423680 bytes, type=B, timestamp=0.367 seconds
frame #13: size before decode=32645 bytes, size after decode=4423680 bytes, type=P, timestamp=0.400 seconds
frame #14: size before decode=23457 bytes, size after decode=4423680 bytes, type=B, timestamp=0.434 seconds
frame #15: size before decode=23911 bytes, size after decode=4423680 bytes, type=B, timestamp=0.467 seconds
frame #16: size before decode=70183 bytes, size after decode=4423680 bytes, type=B, timestamp=0.501 seconds
frame #17: size before decode=34457 bytes, size after decode=4423680 bytes, type=P, timestamp=0.534 seconds
frame #18: size before decode=24150 bytes, size after decode=4423680 bytes, type=B, timestamp=0.567 seconds
frame #19: size before decode=23662 bytes, size after decode=4423680 bytes, type=B, timestamp=0.601 seconds
frame #20: size before decode=62366 bytes, size after decode=4423680 bytes, type=B, timestamp=0.634 seconds
frame #21: size before decode=33535 bytes, size after decode=4423680 bytes, type=P, timestamp=0.667 seconds
frame #22: size before decode=23551 bytes, size after decode=4423680 bytes, type=B, timestamp=0.701 seconds
frame #23: size before decode=25080 bytes, size after decode=4423680 bytes, type=B, timestamp=0.734 seconds
frame #24: size before decode=60637 bytes, size after decode=4423680 bytes, type=B, timestamp=0.767 seconds
frame #25: size before decode=34809 bytes, size after decode=4423680 bytes, type=P, timestamp=0.801 seconds
frame #26: size before decode=25777 bytes, size after decode=4423680 bytes, type=B, timestamp=0.834 seconds
frame #27: size before decode=25555 bytes, size after decode=4423680 bytes, type=B, timestamp=0.868 seconds
frame #28: size before decode=58461 bytes, size after decode=4423680 bytes, type=B, timestamp=0.901 seconds
frame #29: size before decode=36270 bytes, size after decode=4423680 bytes, type=P, timestamp=0.934 seconds
frame #30: size before decode=27148 bytes, size after decode=4423680 bytes, type=B, timestamp=0.968 seconds
frame #31: size before decode=24975 bytes, size after decode=4423680 bytes, type=B, timestamp=1.001 seconds
frame #32: size before decode=59590 bytes, size after decode=4423680 bytes, type=B, timestamp=1.034 seconds
frame #33: size before decode=34719 bytes, size after decode=4423680 bytes, type=P, timestamp=1.068 seconds
frame #34: size before decode=25842 bytes, size after decode=4423680 bytes, type=B, timestamp=1.101 seconds
frame #35: size before decode=25482 bytes, size after decode=4423680 bytes, type=B, timestamp=1.134 seconds
frame #36: size before decode=59502 bytes, size after decode=4423680 bytes, type=B, timestamp=1.168 seconds
frame #37: size before decode=35373 bytes, size after decode=4423680 bytes, type=P, timestamp=1.201 seconds
frame #38: size before decode=25201 bytes, size after decode=4423680 bytes, type=B, timestamp=1.235 seconds
frame #39: size before decode=25683 bytes, size after decode=4423680 bytes, type=B, timestamp=1.268 seconds
frame #40: size before decode=56192 bytes, size after decode=4423680 bytes, type=B, timestamp=1.301 seconds
frame #41: size before decode=35118 bytes, size after decode=4423680 bytes, type=P, timestamp=1.335 seconds
frame #42: size before decode=25944 bytes, size after decode=4423680 bytes, type=B, timestamp=1.368 seconds
frame #43: size before decode=24483 bytes, size after decode=4423680 bytes, type=B, timestamp=1.401 seconds
frame #44: size before decode=58772 bytes, size after decode=4423680 bytes, type=B, timestamp=1.435 seconds
frame #45: size before decode=34693 bytes, size after decode=4423680 bytes, type=P, timestamp=1.468 seconds
frame #46: size before decode=24161 bytes, size after decode=4423680 bytes, type=B, timestamp=1.502 seconds
frame #47: size before decode=26683 bytes, size after decode=4423680 bytes, type=B, timestamp=1.535 seconds
frame #48: size before decode=60109 bytes, size after decode=4423680 bytes, type=B, timestamp=1.568 seconds
frame #49: size before decode=35249 bytes, size after decode=4423680 bytes, type=P, timestamp=1.602 seconds
frame #50: size before decode=26123 bytes, size after decode=4423680 bytes, type=B, timestamp=1.635 seconds
frame #51: size before decode=25626 bytes, size after decode=4423680 bytes, type=B, timestamp=1.668 seconds
frame #52: size before decode=59963 bytes, size after decode=4423680 bytes, type=B, timestamp=1.702 seconds
frame #53: size before decode=35684 bytes, size after decode=4423680 bytes, type=P, timestamp=1.735 seconds
frame #54: size before decode=25779 bytes, size after decode=4423680 bytes, type=B, timestamp=1.768 seconds
frame #55: size before decode=25021 bytes, size after decode=4423680 bytes, type=B, timestamp=1.802 seconds
frame #56: size before decode=67943 bytes, size after decode=4423680 bytes, type=B, timestamp=1.835 seconds
frame #57: size before decode=36418 bytes, size after decode=4423680 bytes, type=P, timestamp=1.869 seconds
frame #58: size before decode=24836 bytes, size after decode=4423680 bytes, type=B, timestamp=1.902 seconds
frame #59: size before decode=27341 bytes, size after decode=4423680 bytes, type=B, timestamp=1.935 seconds
frame #60: size before decode=60997 bytes, size after decode=4423680 bytes, type=B, timestamp=1.969 seconds
frame #61: size before decode=36757 bytes, size after decode=4423680 bytes, type=P, timestamp=2.002 seconds
frame #62: size before decode=26021 bytes, size after decode=4423680 bytes, type=B, timestamp=2.035 seconds
frame #63: size before decode=25253 bytes, size after decode=4423680 bytes, type=B, timestamp=2.069 seconds
frame #64: size before decode=58914 bytes, size after decode=4423680 bytes, type=B, timestamp=2.102 seconds
frame #65: size before decode=35290 bytes, size after decode=4423680 bytes, type=P, timestamp=2.135 seconds
frame #66: size before decode=24944 bytes, size after decode=4423680 bytes, type=B, timestamp=2.169 seconds
frame #67: size before decode=24439 bytes, size after decode=4423680 bytes, type=B, timestamp=2.202 seconds
frame #68: size before decode=62836 bytes, size after decode=4423680 bytes, type=B, timestamp=2.236 seconds
frame #69: size before decode=35717 bytes, size after decode=4423680 bytes, type=P, timestamp=2.269 seconds
frame #70: size before decode=25385 bytes, size after decode=4423680 bytes, type=B, timestamp=2.302 seconds
frame #71: size before decode=27406 bytes, size after decode=4423680 bytes, type=B, timestamp=2.336 seconds
frame #72: size before decode=63465 bytes, size after decode=4423680 bytes, type=B, timestamp=2.369 seconds
frame #73: size before decode=38962 bytes, size after decode=4423680 bytes, type=P, timestamp=2.402 seconds
frame #74: size before decode=28906 bytes, size after decode=4423680 bytes, type=B, timestamp=2.436 seconds
frame #75: size before decode=30012 bytes, size after decode=4423680 bytes, type=B, timestamp=2.469 seconds
frame #76: size before decode=65563 bytes, size after decode=4423680 bytes, type=B, timestamp=2.502 seconds
frame #77: size before decode=42117 bytes, size after decode=4423680 bytes, type=P, timestamp=2.536 seconds
