print meta info for videos/13733232_2160_3840_60fps.mp4:
  duration time: 46.97 秒
  file size: 108.94 MB
  frame rate: 60.00 fps
  decoder: H.264 / AVC / MPEG-4 AVC / MPEG-4 part 10

帧类型与大小统计:
frame #1: size before decode=32253 bytes, size after decode=16711680 bytes, type=I, timestamp=0.000 seconds
frame #2: size before decode=25794 bytes, size after decode=16711680 bytes, type=B, timestamp=0.017 seconds
frame #3: size before decode=17379 bytes, size after decode=16711680 bytes, type=B, timestamp=0.033 seconds
frame #4: size before decode=86307 bytes, size after decode=16711680 bytes, type=B, timestamp=0.050 seconds
frame #5: size before decode=24520 bytes, size after decode=16711680 bytes, type=P, timestamp=0.067 seconds
frame #6: size before decode=19604 bytes, size after decode=16711680 bytes, type=B, timestamp=0.083 seconds
frame #7: size before decode=15157 bytes, size after decode=16711680 bytes, type=B, timestamp=0.100 seconds
frame #8: size before decode=90136 bytes, size after decode=16711680 bytes, type=B, timestamp=0.117 seconds
frame #9: size before decode=26599 bytes, size after decode=16711680 bytes, type=P, timestamp=0.133 seconds
frame #10: size before decode=21550 bytes, size after decode=16711680 bytes, type=B, timestamp=0.150 seconds
frame #11: size before decode=15569 bytes, size after decode=16711680 bytes, type=B, timestamp=0.167 seconds
frame #12: size before decode=84531 bytes, size after decode=16711680 bytes, type=B, timestamp=0.183 seconds
frame #13: size before decode=26720 bytes, size after decode=16711680 bytes, type=P, timestamp=0.200 seconds
frame #14: size before decode=17888 bytes, size after decode=16711680 bytes, type=B, timestamp=0.217 seconds
frame #15: size before decode=17500 bytes, size after decode=16711680 bytes, type=B, timestamp=0.233 seconds
frame #16: size before decode=71453 bytes, size after decode=16711680 bytes, type=B, timestamp=0.250 seconds
frame #17: size before decode=25815 bytes, size after decode=16711680 bytes, type=P, timestamp=0.267 seconds
frame #18: size before decode=19103 bytes, size after decode=16711680 bytes, type=B, timestamp=0.283 seconds
frame #19: size before decode=17565 bytes, size after decode=16711680 bytes, type=B, timestamp=0.300 seconds
frame #20: size before decode=71871 bytes, size after decode=16711680 bytes, type=B, timestamp=0.317 seconds
frame #21: size before decode=25585 bytes, size after decode=16711680 bytes, type=P, timestamp=0.333 seconds
frame #22: size before decode=17015 bytes, size after decode=16711680 bytes, type=B, timestamp=0.350 seconds
frame #23: size before decode=16788 bytes, size after decode=16711680 bytes, type=B, timestamp=0.367 seconds
frame #24: size before decode=185995 bytes, size after decode=16711680 bytes, type=B, timestamp=0.383 seconds
frame #25: size before decode=29576 bytes, size after decode=16711680 bytes, type=P, timestamp=0.400 seconds
frame #26: size before decode=16333 bytes, size after decode=16711680 bytes, type=B, timestamp=0.417 seconds
frame #27: size before decode=17241 bytes, size after decode=16711680 bytes, type=B, timestamp=0.433 seconds
frame #28: size before decode=116672 bytes, size after decode=16711680 bytes, type=B, timestamp=0.450 seconds
frame #29: size before decode=22484 bytes, size after decode=16711680 bytes, type=P, timestamp=0.467 seconds
frame #30: size before decode=11907 bytes, size after decode=16711680 bytes, type=B, timestamp=0.483 seconds
frame #31: size before decode=14599 bytes, size after decode=16711680 bytes, type=B, timestamp=0.500 seconds
frame #32: size before decode=67113 bytes, size after decode=16711680 bytes, type=B, timestamp=0.517 seconds
frame #33: size before decode=24545 bytes, size after decode=16711680 bytes, type=P, timestamp=0.533 seconds
frame #34: size before decode=14638 bytes, size after decode=16711680 bytes, type=B, timestamp=0.550 seconds
frame #35: size before decode=15382 bytes, size after decode=16711680 bytes, type=B, timestamp=0.567 seconds
frame #36: size before decode=84091 bytes, size after decode=16711680 bytes, type=B, timestamp=0.583 seconds
frame #37: size before decode=24511 bytes, size after decode=16711680 bytes, type=P, timestamp=0.600 seconds
frame #38: size before decode=18982 bytes, size after decode=16711680 bytes, type=B, timestamp=0.617 seconds
