print meta info for videos/SampleVideo_360x240_5mb.mp4:
  duration time: 64.90 秒
  file size: 5.01 MB
  frame rate: 15.00 fps
  decoder: H.264 / AVC / MPEG-4 AVC / MPEG-4 part 10

帧类型与大小统计:
frame #1: size before decode=22696 bytes, size after decode=184320 bytes, type=I, timestamp=0.000 seconds
frame #127: size before decode=10807 bytes, size after decode=184320 bytes, type=I, timestamp=8.400 seconds
frame #128: size before decode=120 bytes, size after decode=184320 bytes, type=P, timestamp=8.467 seconds
frame #129: size before decode=122 bytes, size after decode=184320 bytes, type=P, timestamp=8.533 seconds
frame #130: size before decode=78 bytes, size after decode=184320 bytes, type=P, timestamp=8.600 seconds
frame #131: size before decode=89 bytes, size after decode=184320 bytes, type=P, timestamp=8.667 seconds
frame #132: size before decode=74 bytes, size after decode=184320 bytes, type=P, timestamp=8.733 seconds
frame #133: size before decode=70 bytes, size after decode=184320 bytes, type=P, timestamp=8.800 seconds
frame #134: size before decode=98 bytes, size after decode=184320 bytes, type=P, timestamp=8.867 seconds
frame #135: size before decode=109 bytes, size after decode=184320 bytes, type=P, timestamp=8.933 seconds
frame #136: size before decode=204 bytes, size after decode=184320 bytes, type=P, timestamp=9.000 seconds
frame #137: size before decode=308 bytes, size after decode=184320 bytes, type=P, timestamp=9.067 seconds
frame #138: size before decode=171 bytes, size after decode=184320 bytes, type=P, timestamp=9.133 seconds
frame #139: size before decode=358 bytes, size after decode=184320 bytes, type=P, timestamp=9.200 seconds
frame #140: size before decode=174 bytes, size after decode=184320 bytes, type=P, timestamp=9.267 seconds
frame #141: size before decode=439 bytes, size after decode=184320 bytes, type=P, timestamp=9.333 seconds
frame #142: size before decode=401 bytes, size after decode=184320 bytes, type=P, timestamp=9.400 seconds
frame #143: size before decode=263 bytes, size after decode=184320 bytes, type=P, timestamp=9.467 seconds
frame #144: size before decode=486 bytes, size after decode=184320 bytes, type=P, timestamp=9.533 seconds
frame #145: size before decode=309 bytes, size after decode=184320 bytes, type=P, timestamp=9.600 seconds
frame #146: size before decode=506 bytes, size after decode=184320 bytes, type=P, timestamp=9.667 seconds
frame #147: size before decode=541 bytes, size after decode=184320 bytes, type=P, timestamp=9.733 seconds
frame #148: size before decode=370 bytes, size after decode=184320 bytes, type=P, timestamp=9.800 seconds
frame #149: size before decode=619 bytes, size after decode=184320 bytes, type=P, timestamp=9.867 seconds
frame #150: size before decode=415 bytes, size after decode=184320 bytes, type=P, timestamp=9.933 seconds
frame #151: size before decode=736 bytes, size after decode=184320 bytes, type=P, timestamp=10.000 seconds
frame #152: size before decode=929 bytes, size after decode=184320 bytes, type=P, timestamp=10.067 seconds
frame #153: size before decode=714 bytes, size after decode=184320 bytes, type=P, timestamp=10.133 seconds
frame #154: size before decode=1149 bytes, size after decode=184320 bytes, type=P, timestamp=10.200 seconds
frame #155: size before decode=721 bytes, size after decode=184320 bytes, type=P, timestamp=10.267 seconds
frame #156: size before decode=987 bytes, size after decode=184320 bytes, type=P, timestamp=10.333 seconds
frame #157: size before decode=1051 bytes, size after decode=184320 bytes, type=P, timestamp=10.400 seconds
frame #158: size before decode=670 bytes, size after decode=184320 bytes, type=P, timestamp=10.467 seconds
frame #159: size before decode=1103 bytes, size after decode=184320 bytes, type=P, timestamp=10.533 seconds
frame #160: size before decode=714 bytes, size after decode=184320 bytes, type=P, timestamp=10.600 seconds
frame #161: size before decode=1176 bytes, size after decode=184320 bytes, type=P, timestamp=10.667 seconds
frame #162: size before decode=1208 bytes, size after decode=184320 bytes, type=P, timestamp=10.733 seconds
frame #163: size before decode=933 bytes, size after decode=184320 bytes, type=P, timestamp=10.800 seconds
frame #164: size before decode=1526 bytes, size after decode=184320 bytes, type=P, timestamp=10.867 seconds
frame #165: size before decode=1040 bytes, size after decode=184320 bytes, type=P, timestamp=10.933 seconds
frame #166: size before decode=1291 bytes, size after decode=184320 bytes, type=P, timestamp=11.000 seconds
frame #167: size before decode=1203 bytes, size after decode=184320 bytes, type=P, timestamp=11.067 seconds
frame #168: size before decode=702 bytes, size after decode=184320 bytes, type=P, timestamp=11.133 seconds
frame #169: size before decode=902 bytes, size after decode=184320 bytes, type=P, timestamp=11.200 seconds
frame #170: size before decode=660 bytes, size after decode=184320 bytes, type=P, timestamp=11.267 seconds
frame #171: size before decode=827 bytes, size after decode=184320 bytes, type=P, timestamp=11.333 seconds
frame #172: size before decode=946 bytes, size after decode=184320 bytes, type=P, timestamp=11.400 seconds
frame #173: size before decode=639 bytes, size after decode=184320 bytes, type=P, timestamp=11.467 seconds
frame #174: size before decode=741 bytes, size after decode=184320 bytes, type=P, timestamp=11.533 seconds
frame #175: size before decode=493 bytes, size after decode=184320 bytes, type=P, timestamp=11.600 seconds
frame #176: size before decode=605 bytes, size after decode=184320 bytes, type=P, timestamp=11.667 seconds
frame #177: size before decode=529 bytes, size after decode=184320 bytes, type=P, timestamp=11.733 seconds
frame #178: size before decode=369 bytes, size after decode=184320 bytes, type=P, timestamp=11.800 seconds
frame #179: size before decode=359 bytes, size after decode=184320 bytes, type=P, timestamp=11.867 seconds
frame #180: size before decode=248 bytes, size after decode=184320 bytes, type=P, timestamp=11.933 seconds
frame #181: size before decode=393 bytes, size after decode=184320 bytes, type=P, timestamp=12.000 seconds
frame #182: size before decode=331 bytes, size after decode=184320 bytes, type=P, timestamp=12.067 seconds
frame #183: size before decode=249 bytes, size after decode=184320 bytes, type=P, timestamp=12.133 seconds
frame #184: size before decode=410 bytes, size after decode=184320 bytes, type=P, timestamp=12.200 seconds
frame #185: size before decode=358 bytes, size after decode=184320 bytes, type=P, timestamp=12.267 seconds
frame #186: size before decode=542 bytes, size after decode=184320 bytes, type=P, timestamp=12.333 seconds
frame #187: size before decode=521 bytes, size after decode=184320 bytes, type=P, timestamp=12.400 seconds
frame #188: size before decode=411 bytes, size after decode=184320 bytes, type=P, timestamp=12.467 seconds
frame #189: size before decode=515 bytes, size after decode=184320 bytes, type=P, timestamp=12.533 seconds
frame #190: size before decode=349 bytes, size after decode=184320 bytes, type=P, timestamp=12.600 seconds
frame #191: size before decode=553 bytes, size after decode=184320 bytes, type=P, timestamp=12.667 seconds
frame #192: size before decode=566 bytes, size after decode=184320 bytes, type=P, timestamp=12.733 seconds
frame #193: size before decode=323 bytes, size after decode=184320 bytes, type=P, timestamp=12.800 seconds
frame #194: size before decode=394 bytes, size after decode=184320 bytes, type=P, timestamp=12.867 seconds
frame #195: size before decode=180 bytes, size after decode=184320 bytes, type=P, timestamp=12.933 seconds
frame #196: size before decode=14347 bytes, size after decode=184320 bytes, type=I, timestamp=13.000 seconds
frame #197: size before decode=881 bytes, size after decode=184320 bytes, type=P, timestamp=13.067 seconds
frame #198: size before decode=1055 bytes, size after decode=184320 bytes, type=P, timestamp=13.133 seconds
frame #199: size before decode=1906 bytes, size after decode=184320 bytes, type=P, timestamp=13.200 seconds
frame #200: size before decode=1250 bytes, size after decode=184320 bytes, type=P, timestamp=13.267 seconds
frame #201: size before decode=1345 bytes, size after decode=184320 bytes, type=P, timestamp=13.333 seconds
frame #202: size before decode=1710 bytes, size after decode=184320 bytes, type=P, timestamp=13.400 seconds
frame #203: size before decode=1124 bytes, size after decode=184320 bytes, type=P, timestamp=13.467 seconds
frame #204: size before decode=1621 bytes, size after decode=184320 bytes, type=P, timestamp=13.533 seconds
frame #205: size before decode=831 bytes, size after decode=184320 bytes, type=P, timestamp=13.600 seconds
frame #206: size before decode=1283 bytes, size after decode=184320 bytes, type=P, timestamp=13.667 seconds
frame #207: size before decode=1701 bytes, size after decode=184320 bytes, type=P, timestamp=13.733 seconds
frame #208: size before decode=841 bytes, size after decode=184320 bytes, type=P, timestamp=13.800 seconds
frame #209: size before decode=1044 bytes, size after decode=184320 bytes, type=P, timestamp=13.867 seconds
frame #210: size before decode=1008 bytes, size after decode=184320 bytes, type=P, timestamp=13.933 seconds
frame #211: size before decode=1569 bytes, size after decode=184320 bytes, type=P, timestamp=14.000 seconds
frame #212: size before decode=1053 bytes, size after decode=184320 bytes, type=P, timestamp=14.067 seconds
frame #213: size before decode=925 bytes, size after decode=184320 bytes, type=P, timestamp=14.133 seconds
frame #214: size before decode=1453 bytes, size after decode=184320 bytes, type=P, timestamp=14.200 seconds
frame #215: size before decode=1039 bytes, size after decode=184320 bytes, type=P, timestamp=14.267 seconds
frame #216: size before decode=1675 bytes, size after decode=184320 bytes, type=P, timestamp=14.333 seconds
frame #217: size before decode=1252 bytes, size after decode=184320 bytes, type=P, timestamp=14.400 seconds
frame #218: size before decode=775 bytes, size after decode=184320 bytes, type=P, timestamp=14.467 seconds
frame #219: size before decode=1081 bytes, size after decode=184320 bytes, type=P, timestamp=14.533 seconds
frame #220: size before decode=567 bytes, size after decode=184320 bytes, type=P, timestamp=14.600 seconds
frame #221: size before decode=676 bytes, size after decode=184320 bytes, type=P, timestamp=14.667 seconds
frame #222: size before decode=681 bytes, size after decode=184320 bytes, type=P, timestamp=14.733 seconds
frame #223: size before decode=587 bytes, size after decode=184320 bytes, type=P, timestamp=14.800 seconds
frame #224: size before decode=1129 bytes, size after decode=184320 bytes, type=P, timestamp=14.867 seconds
frame #225: size before decode=1081 bytes, size after decode=184320 bytes, type=P, timestamp=14.933 seconds
frame #226: size before decode=1629 bytes, size after decode=184320 bytes, type=P, timestamp=15.000 seconds
frame #227: size before decode=2054 bytes, size after decode=184320 bytes, type=P, timestamp=15.067 seconds
frame #228: size before decode=1578 bytes, size after decode=184320 bytes, type=P, timestamp=15.133 seconds
frame #229: size before decode=1979 bytes, size after decode=184320 bytes, type=P, timestamp=15.200 seconds
frame #230: size before decode=1293 bytes, size after decode=184320 bytes, type=P, timestamp=15.267 seconds
frame #231: size before decode=2314 bytes, size after decode=184320 bytes, type=P, timestamp=15.333 seconds
frame #232: size before decode=2333 bytes, size after decode=184320 bytes, type=P, timestamp=15.400 seconds
frame #233: size before decode=1415 bytes, size after decode=184320 bytes, type=P, timestamp=15.467 seconds
frame #234: size before decode=1695 bytes, size after decode=184320 bytes, type=P, timestamp=15.533 seconds
frame #235: size before decode=1144 bytes, size after decode=184320 bytes, type=P, timestamp=15.600 seconds
frame #236: size before decode=1426 bytes, size after decode=184320 bytes, type=P, timestamp=15.667 seconds
frame #237: size before decode=1279 bytes, size after decode=184320 bytes, type=P, timestamp=15.733 seconds
frame #238: size before decode=762 bytes, size after decode=184320 bytes, type=P, timestamp=15.800 seconds
frame #239: size before decode=865 bytes, size after decode=184320 bytes, type=P, timestamp=15.867 seconds
frame #240: size before decode=443 bytes, size after decode=184320 bytes, type=P, timestamp=15.933 seconds
frame #241: size before decode=403 bytes, size after decode=184320 bytes, type=P, timestamp=16.000 seconds
frame #242: size before decode=26914 bytes, size after decode=184320 bytes, type=I, timestamp=16.067 seconds
frame #243: size before decode=312 bytes, size after decode=184320 bytes, type=P, timestamp=16.133 seconds
frame #244: size before decode=515 bytes, size after decode=184320 bytes, type=P, timestamp=16.200 seconds
frame #245: size before decode=354 bytes, size after decode=184320 bytes, type=P, timestamp=16.267 seconds
frame #246: size before decode=597 bytes, size after decode=184320 bytes, type=P, timestamp=16.333 seconds
frame #247: size before decode=1076 bytes, size after decode=184320 bytes, type=P, timestamp=16.400 seconds
frame #248: size before decode=955 bytes, size after decode=184320 bytes, type=P, timestamp=16.467 seconds
frame #249: size before decode=1439 bytes, size after decode=184320 bytes, type=P, timestamp=16.533 seconds
frame #250: size before decode=687 bytes, size after decode=184320 bytes, type=P, timestamp=16.600 seconds
frame #251: size before decode=1207 bytes, size after decode=184320 bytes, type=P, timestamp=16.667 seconds
frame #252: size before decode=1348 bytes, size after decode=184320 bytes, type=P, timestamp=16.733 seconds
frame #253: size before decode=905 bytes, size after decode=184320 bytes, type=P, timestamp=16.800 seconds
frame #254: size before decode=1702 bytes, size after decode=184320 bytes, type=P, timestamp=16.867 seconds
frame #255: size before decode=1518 bytes, size after decode=184320 bytes, type=P, timestamp=16.933 seconds
frame #256: size before decode=1964 bytes, size after decode=184320 bytes, type=P, timestamp=17.000 seconds
frame #257: size before decode=2254 bytes, size after decode=184320 bytes, type=P, timestamp=17.067 seconds
frame #258: size before decode=1379 bytes, size after decode=184320 bytes, type=P, timestamp=17.133 seconds
frame #259: size before decode=2157 bytes, size after decode=184320 bytes, type=P, timestamp=17.200 seconds
frame #260: size before decode=1703 bytes, size after decode=184320 bytes, type=P, timestamp=17.267 seconds
frame #261: size before decode=2730 bytes, size after decode=184320 bytes, type=P, timestamp=17.333 seconds
frame #262: size before decode=2402 bytes, size after decode=184320 bytes, type=P, timestamp=17.400 seconds
frame #263: size before decode=1745 bytes, size after decode=184320 bytes, type=P, timestamp=17.467 seconds
frame #264: size before decode=2745 bytes, size after decode=184320 bytes, type=P, timestamp=17.533 seconds
frame #265: size before decode=1564 bytes, size after decode=184320 bytes, type=P, timestamp=17.600 seconds
frame #266: size before decode=1886 bytes, size after decode=184320 bytes, type=P, timestamp=17.667 seconds
frame #267: size before decode=2383 bytes, size after decode=184320 bytes, type=P, timestamp=17.733 seconds
frame #268: size before decode=2006 bytes, size after decode=184320 bytes, type=P, timestamp=17.800 seconds
frame #269: size before decode=2557 bytes, size after decode=184320 bytes, type=P, timestamp=17.867 seconds
frame #270: size before decode=1433 bytes, size after decode=184320 bytes, type=P, timestamp=17.933 seconds
frame #271: size before decode=2368 bytes, size after decode=184320 bytes, type=P, timestamp=18.000 seconds
frame #272: size before decode=2764 bytes, size after decode=184320 bytes, type=P, timestamp=18.067 seconds
frame #273: size before decode=1844 bytes, size after decode=184320 bytes, type=P, timestamp=18.133 seconds
frame #274: size before decode=2204 bytes, size after decode=184320 bytes, type=P, timestamp=18.200 seconds
frame #275: size before decode=1991 bytes, size after decode=184320 bytes, type=P, timestamp=18.267 seconds
frame #276: size before decode=3151 bytes, size after decode=184320 bytes, type=P, timestamp=18.333 seconds
frame #277: size before decode=2706 bytes, size after decode=184320 bytes, type=P, timestamp=18.400 seconds
frame #278: size before decode=2498 bytes, size after decode=184320 bytes, type=P, timestamp=18.467 seconds
frame #279: size before decode=3832 bytes, size after decode=184320 bytes, type=P, timestamp=18.533 seconds
frame #280: size before decode=2596 bytes, size after decode=184320 bytes, type=P, timestamp=18.600 seconds
frame #281: size before decode=2681 bytes, size after decode=184320 bytes, type=P, timestamp=18.667 seconds
frame #282: size before decode=3440 bytes, size after decode=184320 bytes, type=P, timestamp=18.733 seconds
frame #283: size before decode=3328 bytes, size after decode=184320 bytes, type=P, timestamp=18.800 seconds
frame #284: size before decode=3634 bytes, size after decode=184320 bytes, type=P, timestamp=18.867 seconds
frame #285: size before decode=2494 bytes, size after decode=184320 bytes, type=P, timestamp=18.933 seconds
frame #286: size before decode=3912 bytes, size after decode=184320 bytes, type=P, timestamp=19.000 seconds
frame #287: size before decode=4611 bytes, size after decode=184320 bytes, type=P, timestamp=19.067 seconds
frame #288: size before decode=2584 bytes, size after decode=184320 bytes, type=P, timestamp=19.133 seconds
frame #289: size before decode=3191 bytes, size after decode=184320 bytes, type=P, timestamp=19.200 seconds
frame #290: size before decode=2523 bytes, size after decode=184320 bytes, type=P, timestamp=19.267 seconds
frame #291: size before decode=3926 bytes, size after decode=184320 bytes, type=P, timestamp=19.333 seconds
frame #292: size before decode=4067 bytes, size after decode=184320 bytes, type=P, timestamp=19.400 seconds
frame #293: size before decode=2805 bytes, size after decode=184320 bytes, type=P, timestamp=19.467 seconds
frame #294: size before decode=4005 bytes, size after decode=184320 bytes, type=P, timestamp=19.533 seconds
frame #295: size before decode=2976 bytes, size after decode=184320 bytes, type=P, timestamp=19.600 seconds
frame #296: size before decode=4041 bytes, size after decode=184320 bytes, type=P, timestamp=19.667 seconds
frame #297: size before decode=4267 bytes, size after decode=184320 bytes, type=P, timestamp=19.733 seconds
frame #298: size before decode=2750 bytes, size after decode=184320 bytes, type=P, timestamp=19.800 seconds
frame #299: size before decode=4043 bytes, size after decode=184320 bytes, type=P, timestamp=19.867 seconds
frame #300: size before decode=2226 bytes, size after decode=184320 bytes, type=P, timestamp=19.933 seconds
