print meta info for videos/19022223-uhd_3840_2160_60fps.mp4:
  duration time: 42.67 秒
  file size: 126.39 MB
  frame rate: 59.94 fps
  decoder: H.264 / AVC / MPEG-4 AVC / MPEG-4 part 10

帧类型与大小统计:
frame #1: size before decode=25766 bytes, size after decode=16588800 bytes, type=I, timestamp=0.000 seconds
frame #120: size before decode=30503 bytes, size after decode=16588800 bytes, type=P, timestamp=1.985 seconds
frame #121: size before decode=17616 bytes, size after decode=16588800 bytes, type=B, timestamp=2.002 seconds
frame #122: size before decode=11797 bytes, size after decode=16588800 bytes, type=B, timestamp=2.019 seconds
frame #123: size before decode=156816 bytes, size after decode=16588800 bytes, type=B, timestamp=2.035 seconds
frame #124: size before decode=24344 bytes, size after decode=16588800 bytes, type=P, timestamp=2.052 seconds
frame #125: size before decode=13209 bytes, size after decode=16588800 bytes, type=B, timestamp=2.069 seconds
frame #126: size before decode=12460 bytes, size after decode=16588800 bytes, type=B, timestamp=2.085 seconds
frame #127: size before decode=153354 bytes, size after decode=16588800 bytes, type=B, timestamp=2.102 seconds
frame #128: size before decode=27997 bytes, size after decode=16588800 bytes, type=P, timestamp=2.119 seconds
frame #129: size before decode=13827 bytes, size after decode=16588800 bytes, type=B, timestamp=2.135 seconds
frame #130: size before decode=14739 bytes, size after decode=16588800 bytes, type=B, timestamp=2.152 seconds
frame #131: size before decode=159406 bytes, size after decode=16588800 bytes, type=B, timestamp=2.169 seconds
frame #132: size before decode=26342 bytes, size after decode=16588800 bytes, type=P, timestamp=2.186 seconds
frame #133: size before decode=15494 bytes, size after decode=16588800 bytes, type=B, timestamp=2.202 seconds
frame #134: size before decode=13785 bytes, size after decode=16588800 bytes, type=B, timestamp=2.219 seconds
frame #135: size before decode=155329 bytes, size after decode=16588800 bytes, type=B, timestamp=2.236 seconds
frame #136: size before decode=27798 bytes, size after decode=16588800 bytes, type=P, timestamp=2.252 seconds
frame #137: size before decode=14855 bytes, size after decode=16588800 bytes, type=B, timestamp=2.269 seconds
frame #138: size before decode=13807 bytes, size after decode=16588800 bytes, type=B, timestamp=2.286 seconds
frame #139: size before decode=147614 bytes, size after decode=16588800 bytes, type=B, timestamp=2.302 seconds
frame #140: size before decode=28014 bytes, size after decode=16588800 bytes, type=P, timestamp=2.319 seconds
frame #141: size before decode=14662 bytes, size after decode=16588800 bytes, type=B, timestamp=2.336 seconds
frame #142: size before decode=14083 bytes, size after decode=16588800 bytes, type=B, timestamp=2.352 seconds
frame #143: size before decode=171639 bytes, size after decode=16588800 bytes, type=B, timestamp=2.369 seconds
frame #144: size before decode=34459 bytes, size after decode=16588800 bytes, type=P, timestamp=2.386 seconds
frame #145: size before decode=17572 bytes, size after decode=16588800 bytes, type=B, timestamp=2.402 seconds
frame #146: size before decode=15782 bytes, size after decode=16588800 bytes, type=B, timestamp=2.419 seconds
frame #147: size before decode=199487 bytes, size after decode=16588800 bytes, type=B, timestamp=2.436 seconds
frame #148: size before decode=24574 bytes, size after decode=16588800 bytes, type=P, timestamp=2.452 seconds
frame #149: size before decode=12274 bytes, size after decode=16588800 bytes, type=B, timestamp=2.469 seconds
frame #150: size before decode=13692 bytes, size after decode=16588800 bytes, type=B, timestamp=2.486 seconds
frame #151: size before decode=159621 bytes, size after decode=16588800 bytes, type=B, timestamp=2.502 seconds
frame #152: size before decode=25008 bytes, size after decode=16588800 bytes, type=P, timestamp=2.519 seconds
frame #153: size before decode=13938 bytes, size after decode=16588800 bytes, type=B, timestamp=2.536 seconds
frame #154: size before decode=12728 bytes, size after decode=16588800 bytes, type=B, timestamp=2.553 seconds
frame #155: size before decode=153141 bytes, size after decode=16588800 bytes, type=B, timestamp=2.569 seconds
frame #156: size before decode=26946 bytes, size after decode=16588800 bytes, type=P, timestamp=2.586 seconds
frame #157: size before decode=13699 bytes, size after decode=16588800 bytes, type=B, timestamp=2.603 seconds
frame #158: size before decode=13629 bytes, size after decode=16588800 bytes, type=B, timestamp=2.619 seconds
frame #159: size before decode=153001 bytes, size after decode=16588800 bytes, type=B, timestamp=2.636 seconds
frame #160: size before decode=26772 bytes, size after decode=16588800 bytes, type=P, timestamp=2.653 seconds
frame #161: size before decode=14307 bytes, size after decode=16588800 bytes, type=B, timestamp=2.669 seconds
frame #162: size before decode=13872 bytes, size after decode=16588800 bytes, type=B, timestamp=2.686 seconds
frame #163: size before decode=152758 bytes, size after decode=16588800 bytes, type=B, timestamp=2.703 seconds
frame #164: size before decode=27584 bytes, size after decode=16588800 bytes, type=P, timestamp=2.719 seconds
frame #165: size before decode=14302 bytes, size after decode=16588800 bytes, type=B, timestamp=2.736 seconds
frame #166: size before decode=14187 bytes, size after decode=16588800 bytes, type=B, timestamp=2.753 seconds
frame #167: size before decode=151046 bytes, size after decode=16588800 bytes, type=B, timestamp=2.769 seconds
frame #168: size before decode=28161 bytes, size after decode=16588800 bytes, type=P, timestamp=2.786 seconds
frame #169: size before decode=15741 bytes, size after decode=16588800 bytes, type=B, timestamp=2.803 seconds
frame #170: size before decode=14632 bytes, size after decode=16588800 bytes, type=B, timestamp=2.819 seconds
frame #171: size before decode=161140 bytes, size after decode=16588800 bytes, type=B, timestamp=2.836 seconds
frame #172: size before decode=33002 bytes, size after decode=16588800 bytes, type=P, timestamp=2.853 seconds
frame #173: size before decode=14885 bytes, size after decode=16588800 bytes, type=B, timestamp=2.870 seconds
frame #174: size before decode=18544 bytes, size after decode=16588800 bytes, type=B, timestamp=2.886 seconds
frame #175: size before decode=114693 bytes, size after decode=16588800 bytes, type=B, timestamp=2.903 seconds
frame #176: size before decode=30366 bytes, size after decode=16588800 bytes, type=P, timestamp=2.920 seconds
frame #177: size before decode=17440 bytes, size after decode=16588800 bytes, type=B, timestamp=2.936 seconds
frame #178: size before decode=12854 bytes, size after decode=16588800 bytes, type=B, timestamp=2.953 seconds
frame #179: size before decode=792148 bytes, size after decode=16588800 bytes, type=B, timestamp=2.970 seconds
frame #180: size before decode=164710 bytes, size after decode=16588800 bytes, type=P, timestamp=2.986 seconds
frame #181: size before decode=27352 bytes, size after decode=16588800 bytes, type=I, timestamp=3.003 seconds
frame #182: size before decode=14066 bytes, size after decode=16588800 bytes, type=B, timestamp=3.020 seconds
frame #183: size before decode=15214 bytes, size after decode=16588800 bytes, type=B, timestamp=3.036 seconds
frame #184: size before decode=174831 bytes, size after decode=16588800 bytes, type=B, timestamp=3.053 seconds
frame #185: size before decode=29616 bytes, size after decode=16588800 bytes, type=P, timestamp=3.070 seconds
frame #186: size before decode=15511 bytes, size after decode=16588800 bytes, type=B, timestamp=3.086 seconds
frame #187: size before decode=15791 bytes, size after decode=16588800 bytes, type=B, timestamp=3.103 seconds
frame #188: size before decode=161350 bytes, size after decode=16588800 bytes, type=B, timestamp=3.120 seconds
frame #189: size before decode=27226 bytes, size after decode=16588800 bytes, type=P, timestamp=3.136 seconds
frame #190: size before decode=13805 bytes, size after decode=16588800 bytes, type=B, timestamp=3.153 seconds
frame #191: size before decode=15207 bytes, size after decode=16588800 bytes, type=B, timestamp=3.170 seconds
frame #192: size before decode=167115 bytes, size after decode=16588800 bytes, type=B, timestamp=3.187 seconds
frame #193: size before decode=28729 bytes, size after decode=16588800 bytes, type=P, timestamp=3.203 seconds
frame #194: size before decode=15420 bytes, size after decode=16588800 bytes, type=B, timestamp=3.220 seconds
frame #195: size before decode=14911 bytes, size after decode=16588800 bytes, type=B, timestamp=3.237 seconds
frame #196: size before decode=155107 bytes, size after decode=16588800 bytes, type=B, timestamp=3.253 seconds
frame #197: size before decode=26466 bytes, size after decode=16588800 bytes, type=P, timestamp=3.270 seconds
frame #198: size before decode=13751 bytes, size after decode=16588800 bytes, type=B, timestamp=3.287 seconds
frame #199: size before decode=14558 bytes, size after decode=16588800 bytes, type=B, timestamp=3.303 seconds
frame #200: size before decode=158340 bytes, size after decode=16588800 bytes, type=B, timestamp=3.320 seconds
frame #201: size before decode=28583 bytes, size after decode=16588800 bytes, type=P, timestamp=3.337 seconds
frame #202: size before decode=15039 bytes, size after decode=16588800 bytes, type=B, timestamp=3.353 seconds
frame #203: size before decode=15046 bytes, size after decode=16588800 bytes, type=B, timestamp=3.370 seconds
frame #204: size before decode=168151 bytes, size after decode=16588800 bytes, type=B, timestamp=3.387 seconds
frame #205: size before decode=32055 bytes, size after decode=16588800 bytes, type=P, timestamp=3.403 seconds
frame #206: size before decode=23069 bytes, size after decode=16588800 bytes, type=B, timestamp=3.420 seconds
frame #207: size before decode=14020 bytes, size after decode=16588800 bytes, type=B, timestamp=3.437 seconds
frame #208: size before decode=212457 bytes, size after decode=16588800 bytes, type=B, timestamp=3.453 seconds
frame #209: size before decode=34068 bytes, size after decode=16588800 bytes, type=P, timestamp=3.470 seconds
frame #210: size before decode=17556 bytes, size after decode=16588800 bytes, type=B, timestamp=3.487 seconds
frame #211: size before decode=14225 bytes, size after decode=16588800 bytes, type=B, timestamp=3.504 seconds
frame #212: size before decode=159030 bytes, size after decode=16588800 bytes, type=B, timestamp=3.520 seconds
frame #213: size before decode=27030 bytes, size after decode=16588800 bytes, type=P, timestamp=3.537 seconds
frame #214: size before decode=13694 bytes, size after decode=16588800 bytes, type=B, timestamp=3.554 seconds
frame #215: size before decode=14852 bytes, size after decode=16588800 bytes, type=B, timestamp=3.570 seconds
frame #216: size before decode=150209 bytes, size after decode=16588800 bytes, type=B, timestamp=3.587 seconds
frame #217: size before decode=27175 bytes, size after decode=16588800 bytes, type=P, timestamp=3.604 seconds
frame #218: size before decode=15321 bytes, size after decode=16588800 bytes, type=B, timestamp=3.620 seconds
frame #219: size before decode=13198 bytes, size after decode=16588800 bytes, type=B, timestamp=3.637 seconds
frame #220: size before decode=156507 bytes, size after decode=16588800 bytes, type=B, timestamp=3.654 seconds
frame #221: size before decode=28117 bytes, size after decode=16588800 bytes, type=P, timestamp=3.670 seconds
frame #222: size before decode=13975 bytes, size after decode=16588800 bytes, type=B, timestamp=3.687 seconds
frame #223: size before decode=15088 bytes, size after decode=16588800 bytes, type=B, timestamp=3.704 seconds
frame #224: size before decode=142623 bytes, size after decode=16588800 bytes, type=B, timestamp=3.720 seconds
frame #225: size before decode=17350 bytes, size after decode=16588800 bytes, type=P, timestamp=3.737 seconds
frame #226: size before decode=14405 bytes, size after decode=16588800 bytes, type=B, timestamp=3.754 seconds
frame #227: size before decode=160158 bytes, size after decode=16588800 bytes, type=B, timestamp=3.770 seconds
frame #228: size before decode=28873 bytes, size after decode=16588800 bytes, type=P, timestamp=3.787 seconds
frame #229: size before decode=14397 bytes, size after decode=16588800 bytes, type=B, timestamp=3.804 seconds
frame #230: size before decode=15483 bytes, size after decode=16588800 bytes, type=B, timestamp=3.820 seconds
frame #231: size before decode=177878 bytes, size after decode=16588800 bytes, type=B, timestamp=3.837 seconds
frame #232: size before decode=32729 bytes, size after decode=16588800 bytes, type=P, timestamp=3.854 seconds
frame #233: size before decode=15863 bytes, size after decode=16588800 bytes, type=B, timestamp=3.871 seconds
frame #234: size before decode=17978 bytes, size after decode=16588800 bytes, type=B, timestamp=3.887 seconds
frame #235: size before decode=157226 bytes, size after decode=16588800 bytes, type=B, timestamp=3.904 seconds
frame #236: size before decode=30686 bytes, size after decode=16588800 bytes, type=P, timestamp=3.921 seconds
frame #237: size before decode=17473 bytes, size after decode=16588800 bytes, type=B, timestamp=3.937 seconds
frame #238: size before decode=15176 bytes, size after decode=16588800 bytes, type=B, timestamp=3.954 seconds
frame #239: size before decode=204184 bytes, size after decode=16588800 bytes, type=B, timestamp=3.971 seconds
frame #240: size before decode=29413 bytes, size after decode=16588800 bytes, type=P, timestamp=3.987 seconds
frame #241: size before decode=17534 bytes, size after decode=16588800 bytes, type=B, timestamp=4.004 seconds
frame #242: size before decode=11561 bytes, size after decode=16588800 bytes, type=B, timestamp=4.021 seconds
frame #243: size before decode=166578 bytes, size after decode=16588800 bytes, type=B, timestamp=4.037 seconds
frame #244: size before decode=28983 bytes, size after decode=16588800 bytes, type=P, timestamp=4.054 seconds
frame #245: size before decode=14399 bytes, size after decode=16588800 bytes, type=B, timestamp=4.071 seconds
frame #246: size before decode=14733 bytes, size after decode=16588800 bytes, type=B, timestamp=4.087 seconds
frame #247: size before decode=148318 bytes, size after decode=16588800 bytes, type=B, timestamp=4.104 seconds
frame #248: size before decode=26613 bytes, size after decode=16588800 bytes, type=P, timestamp=4.121 seconds
frame #249: size before decode=16172 bytes, size after decode=16588800 bytes, type=B, timestamp=4.137 seconds
frame #250: size before decode=12664 bytes, size after decode=16588800 bytes, type=B, timestamp=4.154 seconds
frame #251: size before decode=161696 bytes, size after decode=16588800 bytes, type=B, timestamp=4.171 seconds
frame #252: size before decode=27735 bytes, size after decode=16588800 bytes, type=P, timestamp=4.188 seconds
frame #253: size before decode=13195 bytes, size after decode=16588800 bytes, type=B, timestamp=4.204 seconds
frame #254: size before decode=15407 bytes, size after decode=16588800 bytes, type=B, timestamp=4.221 seconds
frame #255: size before decode=159694 bytes, size after decode=16588800 bytes, type=B, timestamp=4.238 seconds
frame #256: size before decode=28383 bytes, size after decode=16588800 bytes, type=P, timestamp=4.254 seconds
frame #257: size before decode=14352 bytes, size after decode=16588800 bytes, type=B, timestamp=4.271 seconds
frame #258: size before decode=15659 bytes, size after decode=16588800 bytes, type=B, timestamp=4.288 seconds
frame #259: size before decode=152308 bytes, size after decode=16588800 bytes, type=B, timestamp=4.304 seconds
frame #260: size before decode=27596 bytes, size after decode=16588800 bytes, type=P, timestamp=4.321 seconds
frame #261: size before decode=14120 bytes, size after decode=16588800 bytes, type=B, timestamp=4.338 seconds
frame #262: size before decode=14859 bytes, size after decode=16588800 bytes, type=B, timestamp=4.354 seconds
frame #263: size before decode=168864 bytes, size after decode=16588800 bytes, type=B, timestamp=4.371 seconds
frame #264: size before decode=30560 bytes, size after decode=16588800 bytes, type=P, timestamp=4.388 seconds
frame #265: size before decode=14753 bytes, size after decode=16588800 bytes, type=B, timestamp=4.404 seconds
frame #266: size before decode=13118 bytes, size after decode=16588800 bytes, type=B, timestamp=4.421 seconds
frame #267: size before decode=221414 bytes, size after decode=16588800 bytes, type=B, timestamp=4.438 seconds
frame #268: size before decode=28192 bytes, size after decode=16588800 bytes, type=P, timestamp=4.454 seconds
frame #269: size before decode=13129 bytes, size after decode=16588800 bytes, type=B, timestamp=4.471 seconds
frame #270: size before decode=16184 bytes, size after decode=16588800 bytes, type=B, timestamp=4.488 seconds
frame #271: size before decode=168050 bytes, size after decode=16588800 bytes, type=B, timestamp=4.505 seconds
frame #272: size before decode=28989 bytes, size after decode=16588800 bytes, type=P, timestamp=4.521 seconds
frame #273: size before decode=16034 bytes, size after decode=16588800 bytes, type=B, timestamp=4.538 seconds
frame #274: size before decode=15010 bytes, size after decode=16588800 bytes, type=B, timestamp=4.555 seconds
frame #275: size before decode=149684 bytes, size after decode=16588800 bytes, type=B, timestamp=4.571 seconds
frame #276: size before decode=27360 bytes, size after decode=16588800 bytes, type=P, timestamp=4.588 seconds
frame #277: size before decode=14792 bytes, size after decode=16588800 bytes, type=B, timestamp=4.605 seconds
frame #278: size before decode=13580 bytes, size after decode=16588800 bytes, type=B, timestamp=4.621 seconds
frame #279: size before decode=160582 bytes, size after decode=16588800 bytes, type=B, timestamp=4.638 seconds
frame #280: size before decode=26212 bytes, size after decode=16588800 bytes, type=P, timestamp=4.655 seconds
frame #281: size before decode=13259 bytes, size after decode=16588800 bytes, type=B, timestamp=4.671 seconds
frame #282: size before decode=14985 bytes, size after decode=16588800 bytes, type=B, timestamp=4.688 seconds
frame #283: size before decode=151194 bytes, size after decode=16588800 bytes, type=B, timestamp=4.705 seconds
frame #284: size before decode=27876 bytes, size after decode=16588800 bytes, type=P, timestamp=4.721 seconds
frame #285: size before decode=16172 bytes, size after decode=16588800 bytes, type=B, timestamp=4.738 seconds
frame #286: size before decode=14011 bytes, size after decode=16588800 bytes, type=B, timestamp=4.755 seconds
frame #287: size before decode=149588 bytes, size after decode=16588800 bytes, type=B, timestamp=4.771 seconds
frame #288: size before decode=26844 bytes, size after decode=16588800 bytes, type=P, timestamp=4.788 seconds
frame #289: size before decode=13466 bytes, size after decode=16588800 bytes, type=B, timestamp=4.805 seconds
frame #290: size before decode=14598 bytes, size after decode=16588800 bytes, type=B, timestamp=4.821 seconds
frame #291: size before decode=152071 bytes, size after decode=16588800 bytes, type=B, timestamp=4.838 seconds
