print meta info for videos/13801035_540_960_30fps.mp4:
  duration time: 6.21 秒
  file size: 5.12 MB
  frame rate: 29.97 fps
  decoder: H.264 / AVC / MPEG-4 AVC / MPEG-4 part 10

帧类型与大小统计:
frame #1: size before decode=27025 bytes, size after decode=1228800 bytes, type=I, timestamp=0.000 seconds
frame #2: size before decode=15664 bytes, size after decode=1228800 bytes, type=B, timestamp=0.033 seconds
frame #3: size before decode=13221 bytes, size after decode=1228800 bytes, type=B, timestamp=0.067 seconds
frame #4: size before decode=51126 bytes, size after decode=1228800 bytes, type=B, timestamp=0.100 seconds
frame #5: size before decode=24244 bytes, size after decode=1228800 bytes, type=P, timestamp=0.133 seconds
frame #6: size before decode=14999 bytes, size after decode=1228800 bytes, type=B, timestamp=0.167 seconds
frame #7: size before decode=13956 bytes, size after decode=1228800 bytes, type=B, timestamp=0.200 seconds
frame #8: size before decode=55027 bytes, size after decode=1228800 bytes, type=B, timestamp=0.234 seconds
frame #9: size before decode=24708 bytes, size after decode=1228800 bytes, type=P, timestamp=0.267 seconds
frame #10: size before decode=14807 bytes, size after decode=1228800 bytes, type=B, timestamp=0.300 seconds
frame #11: size before decode=14247 bytes, size after decode=1228800 bytes, type=B, timestamp=0.334 seconds
frame #12: size before decode=54389 bytes, size after decode=1228800 bytes, type=B, timestamp=0.367 seconds
frame #13: size before decode=23450 bytes, size after decode=1228800 bytes, type=P, timestamp=0.400 seconds
frame #14: size before decode=14499 bytes, size after decode=1228800 bytes, type=B, timestamp=0.434 seconds
frame #15: size before decode=14783 bytes, size after decode=1228800 bytes, type=B, timestamp=0.467 seconds
frame #16: size before decode=57730 bytes, size after decode=1228800 bytes, type=B, timestamp=0.501 seconds
frame #17: size before decode=24558 bytes, size after decode=1228800 bytes, type=P, timestamp=0.534 seconds
frame #18: size before decode=15486 bytes, size after decode=1228800 bytes, type=B, timestamp=0.567 seconds
frame #19: size before decode=14865 bytes, size after decode=1228800 bytes, type=B, timestamp=0.601 seconds
frame #20: size before decode=58712 bytes, size after decode=1228800 bytes, type=B, timestamp=0.634 seconds
frame #21: size before decode=24134 bytes, size after decode=1228800 bytes, type=P, timestamp=0.667 seconds
frame #22: size before decode=14973 bytes, size after decode=1228800 bytes, type=B, timestamp=0.701 seconds
frame #23: size before decode=15671 bytes, size after decode=1228800 bytes, type=B, timestamp=0.734 seconds
frame #24: size before decode=66242 bytes, size after decode=1228800 bytes, type=B, timestamp=0.767 seconds
frame #25: size before decode=25567 bytes, size after decode=1228800 bytes, type=P, timestamp=0.801 seconds
frame #26: size before decode=15273 bytes, size after decode=1228800 bytes, type=B, timestamp=0.834 seconds
frame #27: size before decode=15100 bytes, size after decode=1228800 bytes, type=B, timestamp=0.868 seconds
frame #28: size before decode=65781 bytes, size after decode=1228800 bytes, type=B, timestamp=0.901 seconds
frame #29: size before decode=23888 bytes, size after decode=1228800 bytes, type=P, timestamp=0.934 seconds
frame #30: size before decode=20240 bytes, size after decode=1228800 bytes, type=B, timestamp=0.968 seconds
frame #31: size before decode=16966 bytes, size after decode=1228800 bytes, type=B, timestamp=1.001 seconds
frame #32: size before decode=53375 bytes, size after decode=1228800 bytes, type=B, timestamp=1.034 seconds
frame #33: size before decode=22443 bytes, size after decode=1228800 bytes, type=P, timestamp=1.068 seconds
frame #34: size before decode=16687 bytes, size after decode=1228800 bytes, type=B, timestamp=1.101 seconds
frame #35: size before decode=16753 bytes, size after decode=1228800 bytes, type=B, timestamp=1.134 seconds
frame #36: size before decode=53323 bytes, size after decode=1228800 bytes, type=B, timestamp=1.168 seconds
frame #37: size before decode=22553 bytes, size after decode=1228800 bytes, type=P, timestamp=1.201 seconds
frame #38: size before decode=16759 bytes, size after decode=1228800 bytes, type=B, timestamp=1.235 seconds
frame #39: size before decode=16650 bytes, size after decode=1228800 bytes, type=B, timestamp=1.268 seconds
frame #40: size before decode=53463 bytes, size after decode=1228800 bytes, type=B, timestamp=1.301 seconds
frame #41: size before decode=22962 bytes, size after decode=1228800 bytes, type=P, timestamp=1.335 seconds
frame #42: size before decode=16235 bytes, size after decode=1228800 bytes, type=B, timestamp=1.368 seconds
frame #43: size before decode=16718 bytes, size after decode=1228800 bytes, type=B, timestamp=1.401 seconds
frame #44: size before decode=52313 bytes, size after decode=1228800 bytes, type=B, timestamp=1.435 seconds
frame #45: size before decode=22502 bytes, size after decode=1228800 bytes, type=P, timestamp=1.468 seconds
frame #46: size before decode=16731 bytes, size after decode=1228800 bytes, type=B, timestamp=1.502 seconds
