print meta info for videos/13722119_720_1280_25fps.mp4:
  duration time: 41.16 秒
  file size: 24.26 MB
  frame rate: 25.00 fps
  decoder: H.264 / AVC / MPEG-4 AVC / MPEG-4 part 10

帧类型与大小统计:
frame #1: size before decode=29400 bytes, size after decode=1966080 bytes, type=I, timestamp=0.000 seconds
frame #2: size before decode=9760 bytes, size after decode=1966080 bytes, type=B, timestamp=0.040 seconds
frame #3: size before decode=12418 bytes, size after decode=1966080 bytes, type=B, timestamp=0.080 seconds
frame #4: size before decode=78724 bytes, size after decode=1966080 bytes, type=B, timestamp=0.120 seconds
frame #5: size before decode=24341 bytes, size after decode=1966080 bytes, type=P, timestamp=0.160 seconds
frame #6: size before decode=9908 bytes, size after decode=1966080 bytes, type=B, timestamp=0.200 seconds
frame #7: size before decode=10245 bytes, size after decode=1966080 bytes, type=B, timestamp=0.240 seconds
frame #8: size before decode=89849 bytes, size after decode=1966080 bytes, type=B, timestamp=0.280 seconds
frame #9: size before decode=33066 bytes, size after decode=1966080 bytes, type=P, timestamp=0.320 seconds
frame #10: size before decode=11956 bytes, size after decode=1966080 bytes, type=B, timestamp=0.360 seconds
frame #11: size before decode=10752 bytes, size after decode=1966080 bytes, type=B, timestamp=0.400 seconds
frame #12: size before decode=74825 bytes, size after decode=1966080 bytes, type=B, timestamp=0.440 seconds
frame #13: size before decode=25749 bytes, size after decode=1966080 bytes, type=P, timestamp=0.480 seconds
frame #14: size before decode=8799 bytes, size after decode=1966080 bytes, type=B, timestamp=0.520 seconds
frame #15: size before decode=10111 bytes, size after decode=1966080 bytes, type=B, timestamp=0.560 seconds
frame #16: size before decode=74344 bytes, size after decode=1966080 bytes, type=B, timestamp=0.600 seconds
frame #17: size before decode=21823 bytes, size after decode=1966080 bytes, type=P, timestamp=0.640 seconds
frame #18: size before decode=7930 bytes, size after decode=1966080 bytes, type=B, timestamp=0.680 seconds
frame #19: size before decode=11278 bytes, size after decode=1966080 bytes, type=B, timestamp=0.720 seconds
frame #20: size before decode=87989 bytes, size after decode=1966080 bytes, type=B, timestamp=0.760 seconds
frame #21: size before decode=26712 bytes, size after decode=1966080 bytes, type=P, timestamp=0.800 seconds
frame #22: size before decode=10810 bytes, size after decode=1966080 bytes, type=B, timestamp=0.840 seconds
frame #23: size before decode=9778 bytes, size after decode=1966080 bytes, type=B, timestamp=0.880 seconds
frame #24: size before decode=66787 bytes, size after decode=1966080 bytes, type=B, timestamp=0.920 seconds
frame #25: size before decode=21408 bytes, size after decode=1966080 bytes, type=P, timestamp=0.960 seconds
frame #26: size before decode=6857 bytes, size after decode=1966080 bytes, type=B, timestamp=1.000 seconds
frame #27: size before decode=8381 bytes, size after decode=1966080 bytes, type=B, timestamp=1.040 seconds
frame #28: size before decode=65306 bytes, size after decode=1966080 bytes, type=B, timestamp=1.080 seconds
frame #29: size before decode=16795 bytes, size after decode=1966080 bytes, type=P, timestamp=1.120 seconds
frame #30: size before decode=5874 bytes, size after decode=1966080 bytes, type=B, timestamp=1.160 seconds
frame #31: size before decode=8184 bytes, size after decode=1966080 bytes, type=B, timestamp=1.200 seconds
frame #32: size before decode=77629 bytes, size after decode=1966080 bytes, type=B, timestamp=1.240 seconds
frame #33: size before decode=24055 bytes, size after decode=1966080 bytes, type=P, timestamp=1.280 seconds
frame #34: size before decode=9001 bytes, size after decode=1966080 bytes, type=B, timestamp=1.320 seconds
frame #35: size before decode=8880 bytes, size after decode=1966080 bytes, type=B, timestamp=1.360 seconds
frame #36: size before decode=65887 bytes, size after decode=1966080 bytes, type=B, timestamp=1.400 seconds
frame #37: size before decode=20097 bytes, size after decode=1966080 bytes, type=P, timestamp=1.440 seconds
frame #38: size before decode=6173 bytes, size after decode=1966080 bytes, type=B, timestamp=1.480 seconds
frame #39: size before decode=8803 bytes, size after decode=1966080 bytes, type=B, timestamp=1.520 seconds
frame #40: size before decode=76591 bytes, size after decode=1966080 bytes, type=B, timestamp=1.560 seconds
frame #41: size before decode=17585 bytes, size after decode=1966080 bytes, type=P, timestamp=1.600 seconds
frame #42: size before decode=6108 bytes, size after decode=1966080 bytes, type=B, timestamp=1.640 seconds
frame #43: size before decode=9494 bytes, size after decode=1966080 bytes, type=B, timestamp=1.680 seconds
frame #44: size before decode=91398 bytes, size after decode=1966080 bytes, type=B, timestamp=1.720 seconds
